payment_id,order_id,amount,method,status,created_at_ist
pay_00000000000198,order_0000000198,314.99,wallet,captured,2025-11-02T15:49:50+05:30
pay_00000000000199,order_0000000199,647.00,card,captured,2025-11-07T06:56:18+05:30
pay_00000000000200,order_0000000200,1060.53,upi,captured,2025-11-05T14:15:32+05:30
pay_00000000000201,order_0000000201,747.06,card,captured,2025-11-30T15:21:40+05:30
pay_00000000000202,order_0000000202,131.96,upi,captured,2025-11-10T22:12:55+05:30
pay_00000000000203,order_0000000203,400.00,upi,captured,2025-11-19T23:44:34+05:30
pay_00000000000204,order_0000000204,9769.00,card,failed,2025-11-25T05:54:45+05:30
pay_00000000000205,order_0000000205,1205.21,upi,captured,2025-11-29T06:34:32+05:30
pay_00000000000206,order_0000000206,416.67,wallet,captured,2025-11-27T23:25:59+05:30
pay_00000000000207,order_0000000207,680.21,upi,failed,2025-11-15T09:18:19+05:30
pay_00000000000208,order_0000000208,901.99,netbanking,captured,2025-11-28T16:35:03+05:30
pay_00000000000209,order_0000000209,435.00,wallet,captured,2025-11-08T14:41:53+05:30
pay_00000000000210,order_0000000210,226.72,netbanking,captured,2025-11-11T10:37:52+05:30
pay_00000000000211,order_0000000211,796.86,upi,captured,2025-11-19T22:57:14+05:30
pay_00000000000212,order_0000000212,331.00,card,failed,2025-11-16T12:50:30+05:30
pay_00000000000213,order_0000000213,598.00,upi,captured,2025-11-03T07:35:43+05:30
pay_00000000000214,order_0000000214,400.26,upi,failed,2025-11-09T19:07:49+05:30
pay_00000000000215,order_0000000215,3148.21,netbanking,captured,2025-11-11T19:49:41+05:30
pay_00000000000216,order_0000000216,331.69,upi,captured,2025-11-17T23:25:06+05:30
pay_00000000000217,order_0000000217,338.64,card,captured,2025-11-20T09:01:44+05:30
pay_00000000000218,order_0000000218,959.00,card,captured,2025-11-03T17:44:19+05:30
pay_00000000000219,order_0000000219,809.52,wallet,captured,2025-11-17T03:05:47+05:30
pay_00000000000220,order_0000000220,496.00,card,captured,2025-11-23T20:52:32+05:30
pay_00000000000221,order_0000000221,516.18,upi,captured,2025-11-16T18:28:19+05:30
pay_00000000000222,order_0000000222,323.83,upi,captured,2025-11-25T12:54:17+05:30
pay_00000000000223,order_0000000223,1065.50,upi,captured,2025-11-27T21:48:43+05:30
pay_00000000000224,order_0000000224,216.00,upi,captured,2025-11-05T12:03:40+05:30
pay_00000000000225,order_0000000225,731.68,card,captured,2025-11-01T13:30:39+05:30
pay_00000000000226,order_0000000226,578.00,card,captured,2025-11-18T14:46:02+05:30
pay_00000000000227,order_0000000227,702.00,upi,captured,2025-11-30T21:18:58+05:30
pay_00000000000228,order_0000000228,1050.00,card,captured,2025-11-16T10:19:21+05:30
pay_00000000000229,order_0000000229,288.93,upi,captured,2025-11-12T18:35:18+05:30
pay_00000000000230,order_0000000230,224.00,upi,captured,2025-11-17T11:55:29+05:30
pay_00000000000231,order_0000000231,5194.21,upi,captured,2025-11-23T22:48:49+05:30
pay_00000000000232,order_0000000232,671.00,upi,captured,2025-11-04T19:05:22+05:30
pay_00000000000233,order_0000000233,510.00,netbanking,captured,2025-11-16T16:07:36+05:30
pay_00000000000234,order_0000000234,861.31,card,captured,2025-11-25T15:06:52+05:30
pay_00000000000235,order_0000000235,1928.00,wallet,captured,2025-11-16T22:21:30+05:30
pay_00000000000236,order_0000000236,194.61,wallet,captured,2025-11-18T19:33:01+05:30
pay_00000000000237,order_0000000237,703.77,upi,captured,2025-11-06T03:39:27+05:30
pay_00000000000238,order_0000000238,460.61,upi,captured,2025-11-30T15:07:28+05:30
pay_00000000000239,order_0000000239,505.00,upi,captured,2025-11-28T12:05:44+05:30
pay_00000000000240,order_0000000240,361.92,upi,captured,2025-11-27T10:34:37+05:30
pay_00000000000241,order_0000000241,719.54,upi,captured,2025-11-28T19:07:08+05:30
pay_00000000000242,order_0000000242,1036.00,upi,captured,2025-11-03T22:53:29+05:30
pay_00000000000243,order_0000000243,161.07,card,captured,2025-11-07T18:41:47+05:30
pay_00000000000244,order_0000000244,407.00,upi,captured,2025-11-08T18:16:34+05:30
pay_00000000000245,order_0000000245,227.31,upi,captured,2025-11-06T16:10:34+05:30
pay_00000000000246,order_0000000246,849.00,upi,captured,2025-11-17T18:01:42+05:30
pay_00000000000247,order_0000000247,810.47,upi,captured,2025-11-10T10:37:07+05:30
pay_00000000000248,order_0000000248,748.83,wallet,captured,2025-11-27T03:06:45+05:30
pay_00000000000249,order_0000000249,538.75,wallet,captured,2025-11-27T14:27:21+05:30
pay_00000000000250,order_0000000250,1752.14,card,failed,2025-11-25T22:30:21+05:30
pay_00000000000251,order_0000000251,816.00,upi,captured,2025-11-29T11:16:06+05:30
pay_00000000000252,order_0000000252,126.00,wallet,captured,2025-11-17T19:29:27+05:30
pay_00000000000253,order_0000000253,8512.99,upi,captured,2025-11-14T16:26:53+05:30
pay_00000000000254,order_0000000254,876.28,wallet,captured,2025-11-26T21:54:37+05:30
pay_00000000000255,order_0000000255,729.00,upi,captured,2025-11-20T04:34:27+05:30
pay_00000000000256,order_0000000256,367.00,upi,captured,2025-11-09T12:59:37+05:30
pay_00000000000257,order_0000000257,1747.00,card,captured,2025-11-11T18:59:50+05:30
pay_00000000000258,order_0000000258,518.18,upi,captured,2025-11-20T07:41:38+05:30
pay_00000000000259,order_0000000259,16894.00,upi,captured,2025-11-16T11:45:06+05:30
pay_00000000000260,order_0000000260,844.00,card,captured,2025-11-22T19:28:32+05:30
pay_00000000000261,order_0000000261,948.99,netbanking,captured,2025-11-30T17:00:38+05:30
pay_00000000000262,order_0000000262,706.18,upi,captured,2025-11-13T21:44:36+05:30
pay_00000000000263,order_0000000263,921.00,card,captured,2025-11-22T20:47:42+05:30
pay_00000000000264,order_0000000264,919.66,upi,captured,2025-11-25T23:11:17+05:30
pay_00000000000265,order_0000000265,100.72,netbanking,captured,2025-11-29T15:18:18+05:30
pay_00000000000266,order_0000000266,929.00,card,captured,2025-11-01T15:08:32+05:30
pay_00000000000267,order_0000000267,444.32,card,captured,2025-11-20T01:59:35+05:30
pay_00000000000268,order_0000000268,107.00,netbanking,captured,2025-11-23T08:22:42+05:30
pay_00000000000269,order_0000000269,1016.89,upi,captured,2025-11-04T10:15:18+05:30
pay_00000000000270,order_0000000270,149.42,upi,captured,2025-11-19T01:32:27+05:30
pay_00000000000271,order_0000000271,111.99,upi,captured,2025-11-04T23:12:22+05:30
pay_00000000000272,order_0000000272,350.00,netbanking,failed,2025-11-09T08:33:23+05:30
pay_00000000000273,order_0000000273,435.68,upi,captured,2025-11-20T16:21:37+05:30
pay_00000000000274,order_0000000274,733.00,upi,captured,2025-11-21T20:49:41+05:30
pay_00000000000275,order_0000000275,825.99,card,captured,2025-11-17T14:09:06+05:30
pay_00000000000276,order_0000000276,678.59,wallet,captured,2025-11-20T20:03:04+05:30
pay_00000000000277,order_0000000277,712.00,card,captured,2025-11-26T16:36:48+05:30
pay_00000000000278,order_0000000278,2175.36,netbanking,captured,2025-11-22T17:57:17+05:30
pay_00000000000279,order_0000000279,475.28,card,captured,2025-11-01T16:59:28+05:30
pay_00000000000280,order_0000000280,2227.99,card,captured,2025-11-05T22:49:02+05:30
pay_00000000000281,order_0000000281,924.00,wallet,captured,2025-11-04T18:06:17+05:30
pay_00000000000282,order_0000000282,293.99,upi,captured,2025-11-15T15:24:11+05:30
pay_00000000000283,order_0000000283,343.00,upi,captured,2025-11-09T15:29:31+05:30
pay_00000000000284,order_0000000284,380.21,card,captured,2025-11-03T17:37:10+05:30
pay_00000000000285,order_0000000285,905.07,upi,captured,2025-11-04T20:00:26+05:30
pay_00000000000286,order_0000000286,3242.60,wallet,captured,2025-11-30T07:32:36+05:30
pay_00000000000287,order_0000000287,262.00,upi,captured,2025-11-29T22:05:19+05:30
pay_00000000000288,order_0000000288,600.00,upi,captured,2025-11-14T17:12:39+05:30
pay_00000000000289,order_0000000289,971.64,upi,captured,2025-11-12T09:35:54+05:30
pay_00000000000290,order_0000000290,1048.99,wallet,captured,2025-11-23T12:42:30+05:30
pay_00000000000291,order_0000000291,1724.00,upi,captured,2025-11-10T17:49:50+05:30
pay_00000000000292,order_0000000292,2377.08,upi,captured,2025-11-12T13:11:45+05:30
pay_00000000000293,order_0000000293,271.51,wallet,captured,2025-11-22T14:29:14+05:30
pay_00000000000294,order_0000000294,3286.40,upi,captured,2025-11-11T08:33:00+05:30
pay_00000000000295,order_0000000295,405.82,upi,captured,2025-11-01T17:50:00+05:30
pay_00000000000296,order_0000000296,714.60,netbanking,captured,2025-11-22T03:49:01+05:30
pay_00000000000297,order_0000000297,389.00,upi,captured,2025-11-29T17:23:02+05:30
pay_00000000000298,order_0000000298,2411.43,upi,captured,2025-11-30T09:40:54+05:30
pay_00000000000299,order_0000000299,426.99,netbanking,captured,2025-11-22T17:20:10+05:30
pay_00000000000300,order_0000000300,447.59,card,captured,2025-11-08T17:56:37+05:30
pay_00000000000301,order_0000000301,474.00,upi,captured,2025-11-23T19:06:16+05:30
pay_00000000000302,order_0000000302,335.14,upi,captured,2025-11-02T13:02:48+05:30
pay_00000000000303,order_0000000303,446.00,upi,captured,2025-11-14T17:18:41+05:30
pay_00000000000304,order_0000000304,2760.36,upi,failed,2025-11-05T21:34:18+05:30
pay_00000000000305,order_0000000305,496.49,card,captured,2025-11-28T14:05:02+05:30
pay_00000000000306,order_0000000306,2307.99,card,captured,2025-11-19T18:36:07+05:30
pay_00000000000307,order_0000000307,313.00,netbanking,captured,2025-11-30T18:02:13+05:30
pay_00000000000308,order_0000000308,104.99,upi,captured,2025-11-24T18:04:05+05:30
pay_00000000000309,order_0000000309,861.56,upi,captured,2025-11-19T10:36:15+05:30
pay_00000000000310,order_0000000310,273.96,netbanking,captured,2025-11-27T19:24:15+05:30
pay_00000000000311,order_0000000311,154.00,upi,captured,2025-11-03T12:13:21+05:30
pay_00000000000312,order_0000000312,496.44,upi,captured,2025-11-16T03:26:28+05:30
pay_00000000000313,order_0000000313,717.09,wallet,captured,2025-11-12T18:24:40+05:30
pay_00000000000314,order_0000000314,293.05,netbanking,captured,2025-11-23T21:04:49+05:30
pay_00000000000315,order_0000000315,817.12,card,captured,2025-11-28T07:35:16+05:30
pay_00000000000316,order_0000000316,107.16,upi,captured,2025-11-10T04:14:19+05:30
pay_00000000000317,order_0000000317,2224.00,netbanking,captured,2025-11-29T22:25:11+05:30
pay_00000000000318,order_0000000318,2690.67,upi,captured,2025-11-10T11:10:55+05:30
pay_00000000000319,order_0000000319,958.00,card,captured,2025-11-12T14:45:57+05:30
pay_00000000000320,order_0000000320,1020.00,card,captured,2025-11-13T23:41:32+05:30
pay_00000000000321,order_0000000321,1017.33,upi,captured,2025-11-06T21:13:34+05:30
pay_00000000000322,order_0000000322,1049.00,netbanking,captured,2025-11-28T20:30:30+05:30
