refund_id,payment_id,amount,created_at_ist,netted_flag
rfnd_000000000100,pay_00000000002790,934.00,2025-11-24T06:03:04+05:30,1
rfnd_000000000101,pay_00000000001253,724.00,2025-11-29T21:07:36+05:30,1
rfnd_000000000102,pay_00000000002340,1742.00,2025-11-15T12:14:23+05:30,0
rfnd_000000000103,pay_00000000003513,804.30,2025-11-20T23:30:53+05:30,1
rfnd_000000000104,pay_00000000002855,655.00,2025-11-25T16:07:51+05:30,1
rfnd_000000000105,pay_00000000002020,560.92,2025-11-18T07:03:44+05:30,0
rfnd_000000000106,pay_00000000004133,799.22,2025-11-18T03:40:42+05:30,1
rfnd_000000000107,pay_00000000003884,491.77,2025-11-23T17:10:25+05:30,1
rfnd_000000000108,pay_00000000003983,999.64,2025-11-23T16:35:40+05:30,0
rfnd_000000000109,pay_00000000003654,374.00,2025-11-30T13:42:22+05:30,0
rfnd_000000000110,pay_00000000001598,737.99,2025-11-19T10:37:26+05:30,1
rfnd_000000000111,pay_00000000001171,437.64,2025-11-26T21:22:40+05:30,1
rfnd_000000000112,pay_00000000002357,186.91,2025-11-14T07:40:11+05:30,1
rfnd_000000000113,pay_00000000000230,224.00,2025-11-19T18:25:10+05:30,1
rfnd_000000000114,pay_00000000003685,941.00,2025-11-18T07:49:52+05:30,1
rfnd_000000000115,pay_00000000003041,930.00,2025-11-30T09:42:41+05:30,1
rfnd_000000000116,pay_00000000001661,458.55,2025-11-27T03:39:53+05:30,1
rfnd_000000000117,pay_00000000002745,787.10,2025-11-28T10:30:32+05:30,1
rfnd_000000000118,pay_00000000003293,976.99,2025-11-22T16:05:30+05:30,1
rfnd_000000000119,pay_00000000000719,605.00,2025-11-07T18:26:51+05:30,1
rfnd_000000000120,pay_00000000001433,205.60,2025-11-27T02:30:15+05:30,1
rfnd_000000000121,pay_00000000000661,280.13,2025-11-15T18:22:18+05:30,1
rfnd_000000000122,pay_00000000001434,328.61,2025-11-15T08:25:37+05:30,1
rfnd_000000000123,pay_00000000001220,354.73,2025-11-30T15:48:34+05:30,1
rfnd_000000000124,pay_00000000001884,107.00,2025-11-09T14:12:59+05:30,1
rfnd_000000000125,pay_00000000001413,2865.23,2025-11-07T06:42:18+05:30,0
rfnd_000000000126,pay_00000000003586,417.49,2025-11-28T23:17:59+05:30,1
rfnd_000000000127,pay_00000000002871,1621.48,2025-11-08T23:01:23+05:30,1
rfnd_000000000128,pay_00000000001399,710.99,2025-11-18T15:19:42+05:30,1
rfnd_000000000129,pay_00000000000200,641.99,2025-11-17T14:17:58+05:30,1
rfnd_000000000130,pay_00000000003844,365.00,2025-11-11T19:53:17+05:30,0
rfnd_000000000131,pay_00000000002516,1011.00,2025-11-21T16:18:42+05:30,1
rfnd_000000000132,pay_00000000001429,611.57,2025-11-12T07:09:21+05:30,1
rfnd_000000000133,pay_00000000001378,571.00,2025-11-10T15:21:51+05:30,1
rfnd_000000000134,pay_00000000001523,309.76,2025-11-23T15:49:12+05:30,1
rfnd_000000000135,pay_00000000003837,901.77,2025-11-13T12:16:56+05:30,1
rfnd_000000000136,pay_00000000000518,1315.57,2025-11-30T23:53:56+05:30,1
rfnd_000000000137,pay_00000000002596,244.41,2025-11-30T14:18:26+05:30,0
rfnd_000000000138,pay_00000000003998,1359.09,2025-11-09T16:50:07+05:30,1
rfnd_000000000139,pay_00000000003572,521.13,2025-11-11T14:34:34+05:30,1
rfnd_000000000140,pay_00000000001031,546.31,2025-11-30T01:59:44+05:30,0
rfnd_000000000141,pay_00000000002832,336.71,2025-11-20T10:57:39+05:30,0
rfnd_000000000142,pay_00000000004197,280.00,2025-11-29T06:17:48+05:30,1
rfnd_000000000143,pay_00000000001016,282.03,2025-11-28T22:20:59+05:30,0
rfnd_000000000144,pay_00000000000891,811.00,2025-11-27T16:16:40+05:30,1
rfnd_000000000145,pay_00000000000816,546.00,2025-11-14T09:10:25+05:30,0
rfnd_000000000146,pay_00000000001912,991.99,2025-11-16T11:47:19+05:30,1
rfnd_000000000147,pay_00000000000523,3069.82,2025-11-30T20:18:34+05:30,1
rfnd_000000000148,pay_00000000003798,2367.88,2025-11-30T12:26:33+05:30,0
rfnd_000000000149,pay_00000000003541,10292.62,2025-11-15T23:08:54+05:30,1
rfnd_000000000150,pay_00000000002820,6871.46,2025-11-17T13:07:18+05:30,0
rfnd_000000000151,pay_00000000000811,134.14,2025-11-11T19:02:07+05:30,1
rfnd_000000000152,pay_00000000003742,203.39,2025-11-27T15:55:37+05:30,0
rfnd_000000000153,pay_00000000002796,1997.99,2025-11-05T15:13:12+05:30,0
rfnd_000000000154,pay_00000000001625,339.94,2025-11-15T21:08:18+05:30,1
rfnd_000000000155,pay_00000000000311,100.62,2025-11-11T13:58:07+05:30,0
rfnd_000000000156,pay_00000000002739,225.71,2025-11-30T19:51:09+05:30,0
rfnd_000000000157,pay_00000000003213,407.40,2025-11-09T14:39:05+05:30,0
rfnd_000000000158,pay_00000000003394,151.63,2025-11-30T18:36:20+05:30,1
rfnd_000000000159,pay_00000000003477,1069.39,2025-11-13T06:06:35+05:30,0
rfnd_000000000160,pay_00000000000370,94.05,2025-11-12T12:14:28+05:30,0
rfnd_000000000161,pay_00000000002307,76.63,2025-11-30T19:56:52+05:30,1
rfnd_000000000162,pay_00000000003146,759.00,2025-11-30T23:00:48+05:30,1
rfnd_000000000163,pay_00000000000287,262.00,2025-11-30T14:00:00+05:30,0
rfnd_000000000164,pay_00000000000856,1013.31,2025-11-23T21:24:52+05:30,1
rfnd_000000000165,pay_00000000003398,692.00,2025-11-10T21:58:55+05:30,1
rfnd_000000000166,pay_00000000001637,132.17,2025-11-29T02:35:55+05:30,0
rfnd_000000000167,pay_00000000001356,381.22,2025-11-22T07:04:51+05:30,0
rfnd_000000000168,pay_00000000000259,16894.00,2025-11-25T14:28:49+05:30,0
rfnd_000000000169,pay_00000000004156,171.44,2025-11-30T19:17:54+05:30,1
rfnd_000000000170,pay_00000000001723,1007.41,2025-11-06T22:55:49+05:30,0
rfnd_000000000171,pay_00000000003916,358.44,2025-11-12T20:25:32+05:30,1
rfnd_000000000172,pay_00000000001027,935.00,2025-11-16T06:53:09+05:30,1
rfnd_000000000173,pay_00000000001722,1134.84,2025-11-30T18:19:41+05:30,0
rfnd_000000000174,pay_00000000002853,343.59,2025-11-19T07:09:01+05:30,0
rfnd_000000000175,pay_00000000001868,215.27,2025-11-30T13:53:18+05:30,1
rfnd_000000000176,pay_00000000000926,612.00,2025-11-16T19:48:34+05:30,1
rfnd_000000000177,pay_00000000002273,884.99,2025-11-19T06:11:30+05:30,1
rfnd_000000000178,pay_00000000002329,51.95,2025-11-30T08:29:36+05:30,0
rfnd_000000000179,pay_00000000001870,938.78,2025-11-17T15:03:37+05:30,1
rfnd_000000000180,pay_00000000002917,778.92,2025-11-07T18:30:36+05:30,0
rfnd_000000000181,pay_00000000001784,153.33,2025-11-07T06:22:19+05:30,1
rfnd_000000000182,pay_00000000001906,301.00,2025-11-30T18:51:16+05:30,0
rfnd_000000000183,pay_00000000001653,502.50,2025-11-06T04:42:54+05:30,0
rfnd_000000000184,pay_00000000003520,5997.26,2025-11-13T13:41:14+05:30,1
rfnd_000000000185,pay_00000000000793,964.02,2025-11-30T16:19:01+05:30,0
rfnd_000000000186,pay_00000000003647,1556.87,2025-11-24T18:23:17+05:30,0
rfnd_000000000187,pay_00000000000434,943.55,2025-11-30T10:42:40+05:30,0
rfnd_000000000188,pay_00000000001436,11852.19,2025-11-12T20:21:45+05:30,1
rfnd_000000000189,pay_00000000004074,839.26,2025-11-06T02:33:25+05:30,1
rfnd_000000000190,pay_00000000002880,104.00,2025-11-15T13:51:14+05:30,1
rfnd_000000000191,pay_00000000000361,508.61,2025-11-27T21:34:00+05:30,0
rfnd_000000000192,pay_00000000002359,179.00,2025-11-17T17:30:45+05:30,1
rfnd_000000000193,pay_00000000000579,285.60,2025-11-26T07:42:01+05:30,1
rfnd_000000000194,pay_00000000001377,982.83,2025-11-05T06:00:24+05:30,1
rfnd_000000000195,pay_00000000003891,273.99,2025-11-13T22:00:15+05:30,0
rfnd_000000000196,pay_00000000000803,165.00,2025-11-19T17:41:36+05:30,1
rfnd_000000000197,pay_00000000001498,914.22,2025-11-18T02:34:39+05:30,1
rfnd_000000000198,pay_00000000003605,1060.78,2025-11-07T11:08:30+05:30,1
rfnd_000000000199,pay_00000000001420,1719.71,2025-11-08T07:02:01+05:30,1
rfnd_000000000200,pay_00000000000367,3413.00,2025-11-30T09:51:43+05:30,0
rfnd_000000000201,pay_00000000000538,137.96,2025-11-12T15:05:48+05:30,1
rfnd_000000000202,pay_00000000002760,196.99,2025-11-15T13:25:29+05:30,0
rfnd_000000000203,pay_00000000000480,107.00,2025-11-18T16:12:53+05:30,0
rfnd_000000000204,pay_00000000001694,639.77,2025-11-30T20:21:09+05:30,0
rfnd_000000000205,pay_00000000000438,3312.65,2025-11-28T03:16:07+05:30,1
rfnd_000000000206,pay_00000000000807,160.17,2025-11-08T13:14:48+05:30,1
rfnd_000000000207,pay_00000000003843,109.14,2025-11-14T14:04:55+05:30,0
rfnd_000000000208,pay_00000000003828,1036.61,2025-11-30T07:05:59+05:30,1
rfnd_000000000209,pay_00000000001418,2796.12,2025-11-30T13:20:02+05:30,1
rfnd_000000000210,pay_00000000001288,1024.00,2025-11-30T13:29:11+05:30,1
rfnd_000000000211,pay_00000000003534,834.54,2025-11-30T09:07:51+05:30,1
rfnd_000000000212,pay_00000000002834,204.00,2025-11-30T03:41:58+05:30,1
rfnd_000000000213,pay_00000000001731,764.00,2025-11-22T22:29:27+05:30,1
rfnd_000000000214,pay_00000000002604,1078.00,2025-11-24T03:14:13+05:30,1
rfnd_000000000215,pay_00000000002447,527.00,2025-11-16T09:08:37+05:30,1
rfnd_000000000216,pay_00000000000222,243.90,2025-11-26T17:56:47+05:30,0
rfnd_000000000217,pay_00000000003483,161.22,2025-11-22T21:13:20+05:30,1
rfnd_000000000218,pay_00000000003787,105.65,2025-11-18T03:52:00+05:30,1
rfnd_000000000219,pay_00000000001530,500.71,2025-11-30T23:59:18+05:30,1
rfnd_000000000220,pay_00000000002144,1471.00,2025-11-11T19:17:32+05:30,1
rfnd_000000000221,pay_00000000003744,568.29,2025-11-30T02:35:01+05:30,1
rfnd_000000000222,pay_00000000001234,618.48,2025-11-17T12:18:52+05:30,1
rfnd_000000000223,pay_00000000002818,2995.67,2025-11-21T08:09:48+05:30,1
rfnd_000000000224,pay_00000000001608,431.99,2025-11-10T08:42:49+05:30,0
rfnd_000000000225,pay_00000000003204,554.88,2025-11-16T15:09:23+05:30,1
rfnd_000000000226,pay_00000000002163,558.43,2025-11-24T20:18:48+05:30,0
rfnd_000000000227,pay_00000000001368,936.93,2025-11-19T14:32:25+05:30,1
rfnd_000000000228,pay_00000000001806,878.45,2025-11-09T10:31:34+05:30,0
rfnd_000000000229,pay_00000000001925,3138.20,2025-11-30T16:04:27+05:30,1
rfnd_000000000230,pay_00000000000101,34.35,2025-11-29T18:30:33+05:30,0
rfnd_000000000231,pay_00000000000814,311.03,2025-11-15T23:00:24+05:30,1
rfnd_000000000232,pay_00000000001692,175.99,2025-11-30T18:42:43+05:30,1
rfnd_000000000233,pay_00000000001343,717.00,2025-11-22T06:30:45+05:30,0
rfnd_000000000234,pay_00000000001065,604.52,2025-11-15T14:56:46+05:30,1
rfnd_000000000235,pay_00000000002148,446.03,2025-11-30T08:18:32+05:30,0
rfnd_000000000236,pay_00000000003026,638.79,2025-11-25T16:02:06+05:30,1
rfnd_000000000237,pay_00000000000960,4172.99,2025-11-16T12:14:47+05:30,0
rfnd_000000000238,pay_00000000003309,656.99,2025-11-25T18:40:01+05:30,1
rfnd_000000000239,pay_00000000004010,102.18,2025-11-17T15:18:54+05:30,1
rfnd_000000000240,pay_00000000004125,2724.20,2025-11-23T06:30:44+05:30,1
rfnd_000000000241,pay_00000000002233,149.99,2025-11-25T11:24:33+05:30,1
rfnd_000000000242,pay_00000000003371,79.07,2025-11-27T13:28:36+05:30,0
rfnd_000000000243,pay_00000000000620,1151.00,2025-11-30T11:10:54+05:30,1
rfnd_000000000244,pay_00000000002025,1046.00,2025-11-21T16:54:25+05:30,0
rfnd_000000000245,pay_00000000003054,285.03,2025-11-16T22:42:48+05:30,0
rfnd_000000000246,pay_00000000000754,1012.89,2025-11-09T12:05:41+05:30,1
rfnd_000000000247,pay_00000000003175,392.99,2025-11-21T22:00:12+05:30,1
rfnd_000000000248,pay_00000000003702,423.83,2025-11-20T14:52:42+05:30,1
rfnd_000000000249,pay_00000000003901,1070.00,2025-11-25T02:51:06+05:30,1
rfnd_000000000250,pay_00000000001381,2306.00,2025-11-24T22:40:29+05:30,1
rfnd_000000000251,pay_00000000000013,529.32,2025-11-30T21:43:15+05:30,0
rfnd_000000000252,pay_00000000001006,778.00,2025-11-30T15:56:43+05:30,1
rfnd_000000000253,pay_00000000003049,606.97,2025-11-24T20:21:29+05:30,0
rfnd_000000000254,pay_00000000002903,1849.22,2025-11-26T15:58:34+05:30,0
rfnd_000000000255,pay_00000000003166,423.00,2025-11-07T14:06:03+05:30,0
rfnd_000000000256,pay_00000000002158,596.00,2025-11-23T07:11:13+05:30,1
rfnd_000000000257,pay_00000000003488,12833.00,2025-11-21T07:35:17+05:30,0
rfnd_000000000258,pay_00000000003265,160.00,2025-11-16T22:55:07+05:30,0
rfnd_000000000259,pay_00000000002648,133.99,2025-11-21T22:28:01+05:30,1
rfnd_000000000260,pay_00000000002473,1119.73,2025-11-30T17:45:21+05:30,1
rfnd_000000000261,pay_00000000002924,540.75,2025-11-05T17:57:59+05:30,1
rfnd_000000000262,pay_00000000000607,159.43,2025-11-13T14:42:28+05:30,1
rfnd_000000000263,pay_00000000003446,46.13,2025-11-14T12:55:48+05:30,1
rfnd_000000000264,pay_00000000000176,579.20,2025-11-30T22:57:48+05:30,1
rfnd_000000000265,pay_00000000002351,324.29,2025-11-20T13:43:19+05:30,1
rfnd_000000000266,pay_00000000000903,13057.00,2025-11-17T06:46:50+05:30,1
rfnd_000000000267,pay_00000000001504,566.01,2025-11-12T16:20:39+05:30,0
rfnd_000000000268,pay_00000000003894,3512.28,2025-11-21T11:31:01+05:30,1
rfnd_000000000269,pay_00000000002302,260.99,2025-11-18T05:24:43+05:30,1
rfnd_000000000270,pay_00000000002176,429.75,2025-11-13T04:32:56+05:30,1
rfnd_000000000271,pay_00000000000192,414.97,2025-11-20T22:16:22+05:30,1
rfnd_000000000272,pay_00000000003406,624.98,2025-11-28T12:19:10+05:30,1
rfnd_000000000273,pay_00000000003254,366.99,2025-11-30T08:11:27+05:30,1
rfnd_000000000274,pay_00000000002927,125.59,2025-11-27T07:33:36+05:30,0
rfnd_000000000275,pay_00000000003116,1639.43,2025-11-17T14:34:15+05:30,1
rfnd_000000000276,pay_00000000001497,2754.04,2025-11-11T12:20:59+05:30,1
rfnd_000000000277,pay_00000000000448,618.00,2025-11-29T17:16:43+05:30,1
rfnd_000000000278,pay_00000000000849,495.69,2025-11-24T14:35:42+05:30,1
rfnd_000000000279,pay_00000000002895,3514.62,2025-11-30T12:32:49+05:30,0
rfnd_000000000280,pay_00000000001957,557.92,2025-11-19T10:03:18+05:30,0
rfnd_000000000281,pay_00000000000555,506.40,2025-11-30T01:43:20+05:30,1
rfnd_000000000282,pay_00000000002391,281.09,2025-11-25T09:01:02+05:30,1
rfnd_000000000283,pay_00000000001532,621.87,2025-11-23T22:40:01+05:30,0
rfnd_000000000284,pay_00000000003102,115.46,2025-11-10T20:41:59+05:30,1
rfnd_000000000285,pay_00000000003955,160.87,2025-11-10T11:32:57+05:30,0
rfnd_000000000286,pay_00000000001791,1025.22,2025-11-11T14:09:21+05:30,1
rfnd_000000000287,pay_00000000001289,5785.00,2025-11-21T22:40:37+05:30,1
rfnd_000000000288,pay_00000000002875,193.30,2025-11-13T22:34:18+05:30,1
rfnd_000000000289,pay_00000000001304,2688.00,2025-11-17T15:55:57+05:30,0
rfnd_000000000290,pay_00000000001761,18.60,2025-11-20T13:26:19+05:30,1
rfnd_000000000291,pay_00000000003291,2439.66,2025-11-28T18:23:15+05:30,1
rfnd_000000000292,pay_00000000000668,992.99,2025-11-22T12:32:56+05:30,0
rfnd_000000000293,pay_00000000003876,375.00,2025-11-28T13:20:51+05:30,0
rfnd_000000000294,pay_00000000000870,73.91,2025-11-21T06:03:27+05:30,0
rfnd_000000000295,pay_00000000002619,220.00,2025-11-10T13:42:19+05:30,0
rfnd_000000000296,pay_00000000001852,5266.50,2025-11-17T17:33:53+05:30,0
rfnd_000000000297,pay_00000000000885,782.85,2025-11-30T10:53:06+05:30,1
rfnd_000000000298,pay_00000000002507,953.44,2025-11-15T23:05:37+05:30,1
rfnd_000000000299,pay_00000000002980,404.00,2025-11-08T20:49:52+05:30,0
rfnd_000000000300,pay_00000000002957,200.29,2025-11-30T17:15:20+05:30,0
