order_id,customer_id,amount,created_at_utc
order_0000000143,cust_0478,308.99,2025-11-23T09:38:22+00:00
order_0000000144,cust_0261,2616.00,2025-11-25T08:45:50+00:00
order_0000000145,cust_0138,330.00,2025-11-27T14:34:01+00:00
order_0000000146,cust_0510,118.59,2025-11-05T12:34:56+00:00
order_0000000147,cust_0886,939.99,2025-11-21T11:56:20+00:00
order_0000000148,cust_0197,454.00,2025-11-20T10:24:21+00:00
order_0000000149,cust_0574,1763.97,2025-11-16T20:00:47+00:00
order_0000000150,cust_0526,903.99,2025-11-21T19:49:14+00:00
order_0000000151,cust_0377,314.00,2025-11-24T15:32:18+00:00
order_0000000152,cust_0104,3368.99,2025-11-25T20:00:58+00:00
order_0000000153,cust_0458,672.99,2025-11-27T13:12:03+00:00
order_0000000154,cust_0018,620.40,2025-11-14T10:47:18+00:00
order_0000000155,cust_0823,505.81,2025-11-11T12:42:05+00:00
order_0000000156,cust_0561,3329.74,2025-11-06T08:15:13+00:00
order_0000000157,cust_0018,1053.00,2025-11-21T19:00:28+00:00
order_0000000158,cust_0538,484.05,2025-11-17T02:09:29+00:00
order_0000000159,cust_0126,2393.14,2025-11-18T09:09:17+00:00
order_0000000160,cust_0074,918.99,2025-11-23T06:56:28+00:00
order_0000000161,cust_0106,787.00,2025-11-26T09:04:34+00:00
order_0000000162,cust_0569,1078.19,2025-11-10T07:34:52+00:00
order_0000000163,cust_0355,657.99,2025-11-26T14:50:05+00:00
order_0000000164,cust_0551,570.00,2025-11-25T23:20:51+00:00
order_0000000165,cust_0391,736.83,2025-11-01T17:36:04+00:00
order_0000000166,cust_0191,797.85,2025-11-27T05:17:47+00:00
order_0000000167,cust_0508,454.09,2025-11-19T12:43:13+00:00
order_0000000168,cust_0214,2613.80,2025-11-24T11:16:41+00:00
order_0000000169,cust_0678,879.99,2025-11-18T13:12:06+00:00
order_0000000170,cust_0518,1041.10,2025-11-05T17:00:56+00:00
order_0000000171,cust_0214,5520.52,2025-11-17T00:37:47+00:00
order_0000000172,cust_0594,3397.38,2025-11-18T13:52:25+00:00
order_0000000173,cust_0370,576.00,2025-11-05T15:30:00+00:00
order_0000000174,cust_0647,412.41,2025-11-22T12:53:19+00:00
order_0000000175,cust_0773,395.13,2025-11-19T03:26:35+00:00
order_0000000176,cust_0226,579.20,2025-11-25T16:34:26+00:00
order_0000000177,cust_0896,538.85,2025-11-29T15:42:12+00:00
order_0000000178,cust_0179,248.69,2025-11-29T18:34:39+00:00
order_0000000179,cust_0293,2552.00,2025-11-19T02:14:03+00:00
order_0000000180,cust_0462,215.82,2025-11-15T15:26:59+00:00
order_0000000181,cust_0887,914.48,2025-11-10T10:57:41+00:00
order_0000000182,cust_0732,1022.91,2025-11-03T12:35:25+00:00
order_0000000183,cust_0783,874.62,2025-11-16T12:55:15+00:00
order_0000000184,cust_0276,663.90,2025-11-02T07:39:14+00:00
order_0000000185,cust_0812,568.57,2025-11-24T17:26:23+00:00
order_0000000186,cust_0560,393.37,2025-11-13T08:43:53+00:00
order_0000000187,cust_0553,302.94,2025-11-22T17:11:40+00:00
order_0000000188,cust_0614,337.36,2025-11-14T11:22:20+00:00
order_0000000189,cust_0203,614.99,2025-11-21T08:57:02+00:00
order_0000000190,cust_0085,508.42,2025-11-24T08:08:34+00:00
order_0000000191,cust_0287,861.99,2025-11-23T03:39:37+00:00
order_0000000192,cust_0281,414.97,2025-11-15T15:05:27+00:00
order_0000000193,cust_0731,3036.77,2025-11-29T09:16:21+00:00
order_0000000194,cust_0243,542.83,2025-11-28T09:26:28+00:00
order_0000000195,cust_0787,591.99,2025-11-08T05:17:56+00:00
order_0000000196,cust_0898,179.00,2025-11-09T17:28:59+00:00
order_0000000197,cust_0770,2095.57,2025-11-08T03:25:50+00:00
order_0000000198,cust_0833,314.99,2025-11-02T10:12:07+00:00
order_0000000199,cust_0625,647.00,2025-11-07T01:18:42+00:00
order_0000000200,cust_0240,1060.53,2025-11-05T08:41:19+00:00
order_0000000201,cust_0754,747.06,2025-11-30T09:46:57+00:00
order_0000000202,cust_0312,131.96,2025-11-10T16:31:56+00:00
order_0000000203,cust_0791,400.00,2025-11-19T18:06:34+00:00
order_0000000204,cust_0743,9769.00,2025-11-25T00:12:34+00:00
order_0000000205,cust_0773,1205.21,2025-11-29T00:58:23+00:00
order_0000000206,cust_0227,416.67,2025-11-27T17:55:14+00:00
order_0000000207,cust_0469,680.21,2025-11-15T03:43:00+00:00
order_0000000208,cust_0089,901.99,2025-11-28T10:58:41+00:00
order_0000000209,cust_0044,435.00,2025-11-08T09:03:34+00:00
order_0000000210,cust_0435,226.72,2025-11-11T05:00:56+00:00
order_0000000211,cust_0881,796.86,2025-11-19T17:19:11+00:00
order_0000000212,cust_0374,331.00,2025-11-16T07:12:44+00:00
order_0000000213,cust_0121,598.00,2025-11-03T01:51:58+00:00
order_0000000214,cust_0187,400.26,2025-11-09T13:28:31+00:00
order_0000000215,cust_0163,3148.21,2025-11-11T14:09:20+00:00
order_0000000216,cust_0195,331.69,2025-11-17T17:44:38+00:00
order_0000000217,cust_0733,338.64,2025-11-20T03:25:08+00:00
order_0000000218,cust_0684,959.00,2025-11-03T12:07:01+00:00
order_0000000219,cust_0603,809.52,2025-11-16T21:24:29+00:00
order_0000000220,cust_0814,496.00,2025-11-23T15:14:30+00:00
order_0000000221,cust_0742,516.18,2025-11-16T12:50:10+00:00
order_0000000222,cust_0649,323.83,2025-11-25T07:20:42+00:00
order_0000000223,cust_0343,1065.50,2025-11-27T16:10:25+00:00
order_0000000224,cust_0483,216.00,2025-11-05T06:20:01+00:00
order_0000000225,cust_0648,731.68,2025-11-01T07:51:27+00:00
order_0000000226,cust_0537,578.00,2025-11-18T09:02:20+00:00
order_0000000227,cust_0610,702.00,2025-11-30T15:39:05+00:00
order_0000000228,cust_0052,1050.00,2025-11-16T04:46:18+00:00
order_0000000229,cust_0623,288.93,2025-11-12T13:04:15+00:00
order_0000000230,cust_0120,224.00,2025-11-17T06:24:41+00:00
order_0000000231,cust_0470,5194.21,2025-11-23T17:12:55+00:00
order_0000000232,cust_0831,671.00,2025-11-04T13:25:08+00:00
order_0000000233,cust_0832,510.00,2025-11-16T10:35:07+00:00
order_0000000234,cust_0737,861.31,2025-11-25T09:36:05+00:00
order_0000000235,cust_0454,1928.00,2025-11-16T16:45:41+00:00
order_0000000236,cust_0604,194.61,2025-11-18T14:02:29+00:00
order_0000000237,cust_0766,703.77,2025-11-05T21:58:46+00:00
order_0000000238,cust_0380,460.61,2025-11-30T09:32:43+00:00
order_0000000239,cust_0170,505.00,2025-11-28T06:25:27+00:00
order_0000000240,cust_0132,361.92,2025-11-27T05:01:22+00:00
order_0000000241,cust_0652,719.54,2025-11-28T13:25:16+00:00
order_0000000242,cust_0467,1036.00,2025-11-03T17:16:15+00:00
order_0000000243,cust_0525,161.07,2025-11-07T12:57:47+00:00
order_0000000244,cust_0394,407.00,2025-11-08T12:46:01+00:00
order_0000000245,cust_0102,227.31,2025-11-06T10:26:51+00:00
order_0000000246,cust_0646,849.00,2025-11-17T12:21:37+00:00
order_0000000247,cust_0109,810.47,2025-11-10T04:57:35+00:00
order_0000000248,cust_0743,748.83,2025-11-26T21:30:08+00:00
order_0000000249,cust_0783,538.75,2025-11-27T08:46:31+00:00
order_0000000250,cust_0857,1752.14,2025-11-25T16:52:13+00:00
order_0000000251,cust_0694,816.00,2025-11-29T05:36:11+00:00
order_0000000252,cust_0586,126.00,2025-11-17T13:51:12+00:00
order_0000000253,cust_0138,8512.99,2025-11-14T10:51:22+00:00
order_0000000254,cust_0416,876.28,2025-11-26T16:10:33+00:00
order_0000000255,cust_0870,729.00,2025-11-19T22:49:30+00:00
order_0000000256,cust_0580,367.00,2025-11-09T07:20:15+00:00
order_0000000257,cust_0828,1747.00,2025-11-11T13:16:04+00:00
order_0000000258,cust_0197,518.18,2025-11-20T02:10:50+00:00
order_0000000259,cust_0373,16894.00,2025-11-16T06:07:34+00:00
order_0000000260,cust_0292,844.00,2025-11-22T13:52:54+00:00
order_0000000261,cust_0055,948.99,2025-11-30T11:22:37+00:00
order_0000000262,cust_0401,706.18,2025-11-13T16:10:20+00:00
order_0000000263,cust_0025,921.00,2025-11-22T15:14:16+00:00
order_0000000264,cust_0584,919.66,2025-11-25T17:28:25+00:00
order_0000000265,cust_0092,100.72,2025-11-29T09:37:56+00:00
order_0000000266,cust_0281,929.00,2025-11-01T09:29:06+00:00
order_0000000267,cust_0654,444.32,2025-11-19T20:19:17+00:00
order_0000000268,cust_0065,107.00,2025-11-23T02:46:33+00:00
order_0000000269,cust_0887,1016.89,2025-11-04T04:39:17+00:00
order_0000000270,cust_0604,149.42,2025-11-18T19:56:34+00:00
order_0000000271,cust_0048,111.99,2025-11-04T17:27:41+00:00
order_0000000272,cust_0616,350.00,2025-11-09T02:54:33+00:00
order_0000000273,cust_0663,435.68,2025-11-20T10:39:40+00:00
order_0000000274,cust_0253,733.00,2025-11-21T15:11:28+00:00
order_0000000275,cust_0457,825.99,2025-11-17T08:30:10+00:00
order_0000000276,cust_0304,678.59,2025-11-20T14:23:13+00:00
order_0000000277,cust_0185,712.00,2025-11-26T10:57:52+00:00
order_0000000278,cust_0099,2175.36,2025-11-22T12:22:59+00:00
order_0000000279,cust_0513,475.28,2025-11-01T11:14:48+00:00
order_0000000280,cust_0390,2227.99,2025-11-05T17:14:59+00:00
order_0000000281,cust_0022,924.00,2025-11-04T12:27:43+00:00
order_0000000282,cust_0389,293.99,2025-11-15T09:47:44+00:00
order_0000000283,cust_0357,343.00,2025-11-09T09:51:14+00:00
order_0000000284,cust_0641,380.21,2025-11-03T12:04:31+00:00
order_0000000285,cust_0175,905.07,2025-11-04T14:26:55+00:00
order_0000000286,cust_0436,3242.60,2025-11-30T01:55:42+00:00
order_0000000287,cust_0520,262.00,2025-11-29T16:24:29+00:00
order_0000000288,cust_0859,600.00,2025-11-14T11:37:46+00:00
order_0000000289,cust_0361,971.64,2025-11-12T03:59:21+00:00
order_0000000290,cust_0839,1048.99,2025-11-23T07:00:08+00:00
order_0000000291,cust_0489,1724.00,2025-11-10T12:13:05+00:00
order_0000000292,cust_0803,2377.08,2025-11-12T07:28:11+00:00
order_0000000293,cust_0785,271.51,2025-11-22T08:46:32+00:00
order_0000000294,cust_0228,3286.40,2025-11-11T02:56:14+00:00
order_0000000295,cust_0150,405.82,2025-11-01T12:10:22+00:00
order_0000000296,cust_0887,714.60,2025-11-21T22:12:14+00:00
order_0000000297,cust_0773,389.00,2025-11-29T11:49:52+00:00
order_0000000298,cust_0285,2411.43,2025-11-30T04:03:01+00:00
order_0000000299,cust_0102,426.99,2025-11-22T11:43:07+00:00
order_0000000300,cust_0842,447.59,2025-11-08T12:25:50+00:00
order_0000000301,cust_0830,474.00,2025-11-23T13:30:27+00:00
order_0000000302,cust_0117,335.14,2025-11-02T07:31:00+00:00
order_0000000303,cust_0329,446.00,2025-11-14T11:39:22+00:00
order_0000000304,cust_0297,2760.36,2025-11-05T15:58:41+00:00
order_0000000305,cust_0152,496.49,2025-11-28T08:31:33+00:00
order_0000000306,cust_0245,2307.99,2025-11-19T12:53:32+00:00
order_0000000307,cust_0160,313.00,2025-11-30T12:24:49+00:00
order_0000000308,cust_0224,104.99,2025-11-24T12:25:23+00:00
order_0000000309,cust_0471,861.56,2025-11-19T04:59:28+00:00
order_0000000310,cust_0783,273.96,2025-11-27T13:52:34+00:00
order_0000000311,cust_0608,154.00,2025-11-03T06:29:47+00:00
order_0000000312,cust_0075,496.44,2025-11-15T21:46:34+00:00
order_0000000313,cust_0686,717.09,2025-11-12T12:45:33+00:00
order_0000000314,cust_0373,293.05,2025-11-23T15:28:38+00:00
order_0000000315,cust_0072,817.12,2025-11-28T02:03:52+00:00
order_0000000316,cust_0096,107.16,2025-11-09T22:29:53+00:00
order_0000000317,cust_0765,2224.00,2025-11-29T16:44:53+00:00
order_0000000318,cust_0114,2690.67,2025-11-10T05:30:47+00:00
order_0000000319,cust_0315,958.00,2025-11-12T09:12:28+00:00
order_0000000320,cust_0251,1020.00,2025-11-13T18:01:42+00:00
order_0000000321,cust_0116,1017.33,2025-11-06T15:34:24+00:00
order_0000000322,cust_0363,1049.00,2025-11-28T14:56:35+00:00
order_0000000323,cust_0646,2904.00,2025-11-29T03:52:10+00:00
order_0000000324,cust_0300,1019.00,2025-11-06T12:28:09+00:00
order_0000000325,cust_0194,2170.00,2025-11-25T10:26:52+00:00
order_0000000326,cust_0066,463.96,2025-11-19T14:17:16+00:00
order_0000000327,cust_0477,612.99,2025-11-20T20:57:03+00:00
order_0000000328,cust_0896,1032.28,2025-11-23T21:45:54+00:00
order_0000000329,cust_0679,961.25,2025-11-14T11:26:30+00:00
order_0000000330,cust_0193,241.73,2025-11-19T05:28:50+00:00
order_0000000331,cust_0192,13841.00,2025-11-17T13:08:43+00:00
order_0000000332,cust_0239,133.00,2025-11-14T10:32:14+00:00
order_0000000333,cust_0543,558.00,2025-11-29T09:03:22+00:00
order_0000000334,cust_0141,260.79,2025-11-18T08:40:00+00:00
order_0000000335,cust_0818,850.00,2025-11-30T14:56:08+00:00
order_0000000336,cust_0870,192.31,2025-11-18T16:15:41+00:00
order_0000000337,cust_0631,146.99,2025-11-04T12:31:39+00:00
order_0000000338,cust_0412,659.37,2025-11-16T08:21:30+00:00
order_0000000339,cust_0697,249.59,2025-11-18T12:06:20+00:00
order_0000000340,cust_0264,435.00,2025-11-26T10:36:23+00:00
order_0000000341,cust_0815,1234.29,2025-11-24T02:50:54+00:00
order_0000000342,cust_0504,779.12,2025-11-08T07:43:02+00:00
order_0000000343,cust_0793,15784.31,2025-11-19T02:54:54+00:00
order_0000000344,cust_0098,397.99,2025-11-01T10:10:38+00:00
order_0000000345,cust_0657,193.00,2025-11-29T12:53:36+00:00
order_0000000346,cust_0233,1509.55,2025-11-22T03:10:35+00:00
order_0000000347,cust_0801,638.00,2025-11-24T09:13:29+00:00
order_0000000348,cust_0805,856.06,2025-11-18T18:23:31+00:00
order_0000000349,cust_0807,238.00,2025-11-21T00:25:45+00:00
order_0000000350,cust_0755,740.00,2025-11-19T09:39:56+00:00
order_0000000351,cust_0489,581.99,2025-11-25T17:46:09+00:00
order_0000000352,cust_0090,2051.99,2025-11-13T07:13:06+00:00
order_0000000353,cust_0806,952.31,2025-11-25T04:56:37+00:00
order_0000000354,cust_0611,9272.01,2025-11-02T07:55:24+00:00
order_0000000355,cust_0543,139.29,2025-11-22T17:07:17+00:00
order_0000000356,cust_0267,1086.34,2025-11-03T02:47:18+00:00
order_0000000357,cust_0368,958.00,2025-11-07T11:28:11+00:00
order_0000000358,cust_0844,3385.83,2025-11-01T09:46:36+00:00
order_0000000359,cust_0149,3130.71,2025-11-13T16:55:36+00:00
order_0000000360,cust_0019,303.00,2025-11-23T04:56:39+00:00
order_0000000361,cust_0388,2299.99,2025-11-15T20:39:23+00:00
order_0000000362,cust_0812,3432.99,2025-11-16T06:31:31+00:00
order_0000000363,cust_0827,397.80,2025-11-27T18:29:14+00:00
order_0000000364,cust_0555,427.00,2025-11-25T10:21:49+00:00
order_0000000365,cust_0204,374.00,2025-11-23T03:46:56+00:00
order_0000000366,cust_0384,780.00,2025-11-26T06:42:03+00:00
order_0000000367,cust_0123,3413.00,2025-11-22T06:38:58+00:00
order_0000000368,cust_0412,405.27,2025-11-28T20:04:40+00:00
order_0000000369,cust_0333,519.78,2025-11-24T17:21:40+00:00
order_0000000370,cust_0557,511.63,2025-11-11T18:11:30+00:00
order_0000000371,cust_0010,1989.99,2025-11-08T18:19:03+00:00
order_0000000372,cust_0386,2645.91,2025-11-28T11:54:22+00:00
order_0000000373,cust_0135,561.88,2025-11-22T15:16:12+00:00
order_0000000374,cust_0150,517.14,2025-11-06T17:13:35+00:00
order_0000000375,cust_0742,3136.32,2025-11-03T20:43:33+00:00
order_0000000376,cust_0323,9412.78,2025-11-17T14:44:39+00:00
order_0000000377,cust_0361,870.96,2025-11-08T06:42:16+00:00
order_0000000378,cust_0075,2665.00,2025-11-02T19:17:39+00:00
order_0000000379,cust_0286,561.52,2025-11-27T10:18:30+00:00
order_0000000380,cust_0303,10447.80,2025-11-28T02:57:04+00:00
order_0000000381,cust_0062,671.57,2025-11-06T14:06:17+00:00
order_0000000382,cust_0134,2021.01,2025-11-01T01:45:50+00:00
order_0000000383,cust_0394,3320.99,2025-11-25T05:26:05+00:00
order_0000000384,cust_0544,2923.10,2025-11-06T07:21:59+00:00
order_0000000385,cust_0857,360.99,2025-11-15T17:32:37+00:00
order_0000000386,cust_0437,589.00,2025-11-21T04:59:49+00:00
order_0000000387,cust_0541,834.00,2025-11-08T13:04:28+00:00
order_0000000388,cust_0832,171.99,2025-11-01T12:50:28+00:00
order_0000000389,cust_0254,675.99,2025-11-23T10:39:40+00:00
order_0000000390,cust_0561,885.00,2025-11-04T12:10:19+00:00
order_0000000391,cust_0469,991.00,2025-11-11T07:51:28+00:00
order_0000000392,cust_0052,403.75,2025-11-06T09:12:14+00:00
order_0000000393,cust_0844,205.66,2025-11-10T12:24:34+00:00
order_0000000394,cust_0384,2398.15,2025-11-21T15:38:46+00:00
order_0000000395,cust_0115,649.77,2025-11-25T11:12:03+00:00
order_0000000396,cust_0366,16080.00,2025-11-23T20:38:22+00:00
order_0000000397,cust_0432,3317.67,2025-11-13T08:08:22+00:00
order_0000000398,cust_0610,939.99,2025-11-20T08:38:32+00:00
order_0000000399,cust_0753,561.56,2025-11-28T09:20:29+00:00
order_0000000400,cust_0418,794.99,2025-11-03T15:34:28+00:00
order_0000000401,cust_0671,1346.00,2025-11-14T11:40:36+00:00
order_0000000402,cust_0393,874.99,2025-11-25T05:09:35+00:00
order_0000000403,cust_0362,16637.99,2025-11-04T13:44:13+00:00
order_0000000404,cust_0724,301.99,2025-11-11T07:20:47+00:00
order_0000000405,cust_0397,652.81,2025-11-03T14:25:47+00:00
order_0000000406,cust_0571,598.99,2025-11-10T01:38:39+00:00
order_0000000407,cust_0403,137.06,2025-11-08T09:41:26+00:00
