order_id,customer_id,amount,created_at_utc
order_0000000083,cust_0786,1604.35,2025-11-13T06:50:01+00:00
order_0000000084,cust_0368,8999.99,2025-11-24T12:14:35+00:00
order_0000000085,cust_0307,982.00,2025-11-11T10:50:02+00:00
order_0000000086,cust_0150,960.00,2025-11-28T14:22:28+00:00
order_0000000087,cust_0843,257.00,2025-11-30T11:20:27+00:00
order_0000000088,cust_0185,585.29,2025-11-23T04:23:10+00:00
order_0000000089,cust_0743,145.83,2025-11-19T12:12:11+00:00
order_0000000090,cust_0333,450.62,2025-11-23T08:19:17+00:00
order_0000000091,cust_0507,1063.30,2025-11-05T10:37:40+00:00
order_0000000092,cust_0595,3503.93,2025-11-30T05:43:00+00:00
order_0000000093,cust_0629,893.99,2025-11-02T06:44:37+00:00
order_0000000094,cust_0617,873.99,2025-11-29T13:36:15+00:00
order_0000000095,cust_0513,1882.00,2025-11-08T03:37:58+00:00
order_0000000096,cust_0857,811.79,2025-11-06T14:38:04+00:00
order_0000000097,cust_0020,786.99,2025-11-24T10:51:41+00:00
order_0000000098,cust_0765,562.83,2025-11-22T14:47:30+00:00
order_0000000099,cust_0689,653.45,2025-11-06T09:41:42+00:00
order_0000000100,cust_0382,1040.68,2025-11-22T03:37:16+00:00
order_0000000101,cust_0799,308.00,2025-11-28T09:40:04+00:00
order_0000000102,cust_0370,1243.07,2025-11-14T22:12:15+00:00
order_0000000103,cust_0194,2724.34,2025-11-12T02:38:35+00:00
order_0000000104,cust_0522,1030.15,2025-11-17T21:06:50+00:00
order_0000000105,cust_0043,807.00,2025-11-17T12:01:31+00:00
order_0000000106,cust_0809,543.55,2025-11-09T16:43:57+00:00
order_0000000107,cust_0586,105.99,2025-11-28T11:55:50+00:00
order_0000000108,cust_0142,969.00,2025-11-04T12:42:56+00:00
order_0000000109,cust_0485,577.02,2025-11-24T11:34:31+00:00
order_0000000110,cust_0388,635.64,2025-11-21T14:13:01+00:00
order_0000000111,cust_0686,17370.00,2025-11-19T10:08:01+00:00
order_0000000112,cust_0383,866.99,2025-11-07T22:52:09+00:00
order_0000000113,cust_0573,670.00,2025-11-11T18:44:46+00:00
order_0000000114,cust_0137,4949.06,2025-11-06T03:33:04+00:00
order_0000000115,cust_0633,798.00,2025-11-01T07:51:19+00:00
order_0000000116,cust_0424,286.54,2025-11-16T10:42:24+00:00
order_0000000117,cust_0791,3545.00,2025-11-11T18:30:43+00:00
order_0000000118,cust_0370,510.00,2025-11-20T17:22:04+00:00
order_0000000119,cust_0233,2700.99,2025-11-28T08:32:47+00:00
order_0000000120,cust_0056,1074.99,2025-11-21T10:06:38+00:00
order_0000000121,cust_0163,916.00,2025-11-07T15:28:22+00:00
order_0000000122,cust_0343,206.81,2025-11-17T13:50:35+00:00
order_0000000123,cust_0467,133.67,2025-11-09T14:58:36+00:00
order_0000000124,cust_0808,890.00,2025-11-24T13:37:04+00:00
order_0000000125,cust_0239,291.00,2025-11-17T05:09:05+00:00
order_0000000126,cust_0033,578.99,2025-11-03T09:42:15+00:00
order_0000000127,cust_0038,343.00,2025-11-12T01:08:48+00:00
order_0000000128,cust_0480,1633.99,2025-11-10T11:10:02+00:00
order_0000000129,cust_0815,401.00,2025-11-15T06:30:26+00:00
order_0000000130,cust_0802,513.00,2025-11-30T10:09:56+00:00
order_0000000131,cust_0408,244.00,2025-11-08T11:38:44+00:00
order_0000000132,cust_0574,607.00,2025-11-09T09:33:18+00:00
order_0000000133,cust_0248,853.69,2025-11-04T00:37:36+00:00
order_0000000134,cust_0177,17220.59,2025-11-27T01:08:24+00:00
order_0000000135,cust_0460,253.00,2025-11-21T05:24:43+00:00
order_0000000136,cust_0555,591.17,2025-11-11T13:20:18+00:00
order_0000000137,cust_0217,101.00,2025-11-09T18:14:37+00:00
order_0000000138,cust_0718,409.91,2025-11-30T05:04:40+00:00
order_0000000139,cust_0282,1072.20,2025-11-22T03:09:37+00:00
order_0000000140,cust_0406,2718.00,2025-11-08T01:29:21+00:00
order_0000000141,cust_0204,1799.35,2025-11-26T13:13:56+00:00
order_0000000142,cust_0479,8621.00,2025-11-25T09:33:38+00:00
order_0000000143,cust_0127,811.99,2025-11-25T07:58:40+00:00
order_0000000144,cust_0688,908.00,2025-11-18T09:55:24+00:00
order_0000000145,cust_0143,721.00,2025-11-05T02:19:45+00:00
order_0000000146,cust_0748,657.64,2025-11-09T12:23:45+00:00
order_0000000147,cust_0801,13675.34,2025-11-08T18:12:34+00:00
order_0000000148,cust_0137,373.88,2025-11-06T00:07:57+00:00
order_0000000149,cust_0827,715.71,2025-11-30T05:35:28+00:00
order_0000000150,cust_0566,3194.99,2025-11-08T09:49:07+00:00
order_0000000151,cust_0839,1667.00,2025-11-22T09:47:03+00:00
order_0000000152,cust_0515,1617.99,2025-11-30T02:16:05+00:00
order_0000000153,cust_0145,422.99,2025-11-10T13:12:36+00:00
order_0000000154,cust_0318,1022.46,2025-11-18T03:32:10+00:00
order_0000000155,cust_0366,797.29,2025-11-01T08:51:14+00:00
order_0000000156,cust_0272,2519.90,2025-11-03T18:12:49+00:00
order_0000000157,cust_0308,546.97,2025-11-29T16:16:32+00:00
order_0000000158,cust_0533,124.00,2025-11-16T15:22:08+00:00
order_0000000159,cust_0306,638.97,2025-11-03T08:19:31+00:00
order_0000000160,cust_0720,524.25,2025-11-18T04:33:26+00:00
order_0000000161,cust_0180,157.99,2025-11-12T17:11:13+00:00
order_0000000162,cust_0584,614.28,2025-11-27T23:33:21+00:00
order_0000000163,cust_0841,1466.99,2025-11-08T14:55:21+00:00
order_0000000164,cust_0351,800.36,2025-11-16T17:51:45+00:00
order_0000000165,cust_0059,546.28,2025-11-24T11:55:53+00:00
order_0000000166,cust_0002,487.34,2025-11-14T17:16:14+00:00
order_0000000167,cust_0499,1053.24,2025-11-09T14:48:44+00:00
order_0000000168,cust_0018,298.00,2025-11-10T03:09:44+00:00
order_0000000169,cust_0668,452.18,2025-11-25T06:35:25+00:00
order_0000000170,cust_0439,216.73,2025-11-22T05:42:52+00:00
order_0000000171,cust_0133,1019.84,2025-11-17T16:09:53+00:00
order_0000000172,cust_0606,363.00,2025-11-03T06:25:42+00:00
order_0000000173,cust_0062,504.07,2025-11-02T08:51:08+00:00
order_0000000174,cust_0644,678.95,2025-11-26T12:22:11+00:00
order_0000000175,cust_0507,2857.00,2025-11-11T11:48:30+00:00
order_0000000176,cust_0189,757.87,2025-11-16T02:57:41+00:00
order_0000000177,cust_0567,609.46,2025-11-06T09:14:52+00:00
order_0000000178,cust_0156,883.00,2025-11-20T08:27:09+00:00
order_0000000179,cust_0123,465.05,2025-11-30T11:11:38+00:00
order_0000000180,cust_0671,17370.99,2025-11-23T01:24:01+00:00
order_0000000181,cust_0256,1064.00,2025-11-14T17:05:55+00:00
order_0000000182,cust_0447,3117.63,2025-11-24T16:52:12+00:00
order_0000000183,cust_0652,755.65,2025-11-28T06:35:14+00:00
order_0000000184,cust_0533,874.00,2025-11-14T07:19:53+00:00
order_0000000185,cust_0859,3484.39,2025-11-22T20:21:01+00:00
order_0000000186,cust_0887,3060.77,2025-11-04T10:26:06+00:00
order_0000000187,cust_0229,869.33,2025-11-14T01:04:56+00:00
order_0000000188,cust_0292,1877.99,2025-11-24T04:07:02+00:00
order_0000000189,cust_0007,542.00,2025-11-08T16:21:49+00:00
order_0000000190,cust_0692,654.14,2025-11-08T14:27:23+00:00
order_0000000191,cust_0213,317.00,2025-11-08T16:58:40+00:00
order_0000000192,cust_0068,431.37,2025-11-28T05:39:35+00:00
order_0000000193,cust_0788,885.88,2025-11-05T16:20:48+00:00
order_0000000194,cust_0816,216.65,2025-11-02T07:28:03+00:00
order_0000000195,cust_0424,552.79,2025-11-03T18:39:57+00:00
order_0000000196,cust_0264,893.99,2025-11-17T14:51:11+00:00
order_0000000197,cust_0791,173.00,2025-11-23T10:28:47+00:00
order_0000000198,cust_0859,517.99,2025-11-20T01:19:55+00:00
order_0000000199,cust_0370,116.00,2025-11-23T17:39:31+00:00
order_0000000200,cust_0080,782.58,2025-11-21T08:58:36+00:00
order_0000000201,cust_0290,1781.39,2025-11-13T12:42:16+00:00
order_0000000202,cust_0297,3594.74,2025-11-20T07:48:30+00:00
order_0000000203,cust_0344,193.65,2025-11-22T23:55:23+00:00
order_0000000204,cust_0505,362.00,2025-11-14T06:11:42+00:00
order_0000000205,cust_0499,871.55,2025-11-06T02:50:00+00:00
order_0000000206,cust_0648,280.73,2025-11-11T13:11:28+00:00
order_0000000207,cust_0250,564.14,2025-11-08T13:08:39+00:00
order_0000000208,cust_0207,330.97,2025-11-04T16:40:19+00:00
order_0000000209,cust_0107,3285.99,2025-11-05T18:08:24+00:00
order_0000000210,cust_0769,783.81,2025-11-05T12:26:35+00:00
order_0000000211,cust_0065,874.99,2025-11-23T12:23:11+00:00
order_0000000212,cust_0886,809.00,2025-11-12T15:26:24+00:00
order_0000000213,cust_0746,874.00,2025-11-11T16:53:26+00:00
order_0000000214,cust_0300,686.00,2025-11-05T09:28:43+00:00
order_0000000215,cust_0883,447.00,2025-11-07T04:26:51+00:00
order_0000000216,cust_0105,169.00,2025-11-24T15:47:41+00:00
order_0000000217,cust_0021,721.17,2025-11-03T08:17:49+00:00
order_0000000218,cust_0468,1047.67,2025-11-10T06:41:43+00:00
order_0000000219,cust_0802,186.75,2025-11-22T04:51:46+00:00
order_0000000220,cust_0504,3023.51,2025-11-14T10:27:59+00:00
order_0000000221,cust_0729,856.00,2025-11-11T13:10:37+00:00
order_0000000222,cust_0241,2759.00,2025-11-05T09:59:30+00:00
order_0000000223,cust_0741,1409.02,2025-11-01T06:52:42+00:00
order_0000000224,cust_0177,742.48,2025-11-15T18:45:59+00:00
order_0000000225,cust_0593,7586.45,2025-11-18T12:17:01+00:00
order_0000000226,cust_0481,418.30,2025-11-02T03:03:19+00:00
order_0000000227,cust_0325,387.48,2025-11-04T13:36:43+00:00
order_0000000228,cust_0605,494.29,2025-11-12T00:39:10+00:00
order_0000000229,cust_0317,1021.30,2025-11-10T10:54:00+00:00
order_0000000230,cust_0276,543.36,2025-11-30T18:01:37+00:00
order_0000000231,cust_0148,518.44,2025-11-17T09:17:01+00:00
order_0000000232,cust_0418,185.56,2025-11-03T09:12:13+00:00
order_0000000233,cust_0247,542.02,2025-11-23T11:58:17+00:00
order_0000000234,cust_0794,1605.99,2025-11-04T16:15:44+00:00
order_0000000235,cust_0202,229.74,2025-11-03T07:24:53+00:00
order_0000000236,cust_0508,1705.00,2025-11-29T00:52:47+00:00
order_0000000237,cust_0576,257.14,2025-11-10T18:15:12+00:00
order_0000000238,cust_0730,3272.00,2025-11-17T00:14:41+00:00
order_0000000239,cust_0373,876.99,2025-11-19T12:47:15+00:00
order_0000000240,cust_0414,1024.71,2025-11-23T03:28:15+00:00
order_0000000241,cust_0361,787.10,2025-11-25T03:30:02+00:00
order_0000000242,cust_0044,272.00,2025-11-30T14:33:36+00:00
order_0000000243,cust_0535,393.44,2025-11-16T06:31:54+00:00
order_0000000244,cust_0748,1363.00,2025-11-24T11:29:14+00:00
order_0000000245,cust_0884,209.00,2025-11-13T01:17:26+00:00
order_0000000246,cust_0320,396.15,2025-11-17T10:16:43+00:00
order_0000000247,cust_0101,9973.87,2025-11-20T12:18:37+00:00
order_0000000248,cust_0887,721.00,2025-11-25T14:49:39+00:00
order_0000000249,cust_0046,199.02,2025-11-29T02:07:41+00:00
order_0000000250,cust_0011,651.67,2025-11-16T18:37:52+00:00
order_0000000251,cust_0678,926.50,2025-11-08T04:54:33+00:00
order_0000000252,cust_0484,130.00,2025-11-27T00:42:03+00:00
order_0000000253,cust_0830,216.00,2025-11-18T09:17:10+00:00
order_0000000254,cust_0575,869.38,2025-11-16T18:06:00+00:00
order_0000000255,cust_0714,130.00,2025-11-03T06:57:20+00:00
order_0000000256,cust_0746,1163.47,2025-11-17T03:30:25+00:00
order_0000000257,cust_0744,536.00,2025-11-23T14:24:49+00:00
order_0000000258,cust_0141,979.99,2025-11-10T17:17:35+00:00
order_0000000259,cust_0591,712.53,2025-11-06T06:18:02+00:00
order_0000000260,cust_0732,326.81,2025-11-05T06:10:59+00:00
order_0000000261,cust_0656,192.00,2025-11-03T10:47:44+00:00
order_0000000262,cust_0571,850.99,2025-11-11T14:28:54+00:00
order_0000000263,cust_0177,915.99,2025-11-12T00:32:59+00:00
order_0000000264,cust_0524,106.99,2025-11-14T04:48:52+00:00
order_0000000265,cust_0295,645.00,2025-11-12T05:06:41+00:00
order_0000000266,cust_0109,1346.00,2025-11-10T23:29:57+00:00
order_0000000267,cust_0707,581.68,2025-11-05T15:27:35+00:00
order_0000000268,cust_0664,331.25,2025-11-30T10:13:11+00:00
order_0000000269,cust_0406,326.40,2025-11-05T16:53:38+00:00
order_0000000270,cust_0757,164.25,2025-11-24T08:39:20+00:00
order_0000000271,cust_0547,142.99,2025-11-20T08:24:43+00:00
order_0000000272,cust_0212,442.56,2025-11-02T13:28:34+00:00
order_0000000273,cust_0620,9332.10,2025-11-07T19:01:36+00:00
order_0000000274,cust_0441,2711.00,2025-11-27T15:19:24+00:00
order_0000000275,cust_0063,271.99,2025-11-04T08:09:59+00:00
order_0000000276,cust_0699,884.00,2025-11-05T01:44:27+00:00
order_0000000277,cust_0459,782.28,2025-11-13T10:56:05+00:00
order_0000000278,cust_0282,736.66,2025-11-03T03:07:48+00:00
order_0000000279,cust_0700,808.99,2025-11-04T07:57:36+00:00
order_0000000280,cust_0671,1930.93,2025-11-07T07:33:56+00:00
order_0000000281,cust_0200,466.00,2025-11-15T01:32:25+00:00
order_0000000282,cust_0731,248.78,2025-11-15T13:48:18+00:00
order_0000000283,cust_0047,323.96,2025-11-06T06:53:24+00:00
order_0000000284,cust_0228,804.50,2025-11-18T11:49:10+00:00
order_0000000285,cust_0512,108.15,2025-11-16T17:32:06+00:00
order_0000000286,cust_0468,380.00,2025-11-23T23:43:28+00:00
order_0000000287,cust_0047,372.52,2025-11-25T06:27:29+00:00
order_0000000288,cust_0129,395.99,2025-11-08T03:45:34+00:00
order_0000000289,cust_0888,1038.99,2025-11-15T07:18:04+00:00
order_0000000290,cust_0293,473.76,2025-11-20T07:58:53+00:00
order_0000000291,cust_0806,1526.74,2025-11-21T10:49:27+00:00
order_0000000292,cust_0390,488.99,2025-11-01T10:04:01+00:00
order_0000000293,cust_0237,997.00,2025-11-24T10:46:30+00:00
order_0000000294,cust_0235,1069.00,2025-11-07T08:52:16+00:00
order_0000000295,cust_0454,3076.50,2025-11-24T17:03:14+00:00
order_0000000296,cust_0353,384.64,2025-11-17T18:05:22+00:00
order_0000000297,cust_0219,248.92,2025-11-26T14:58:41+00:00
order_0000000298,cust_0499,1622.99,2025-11-02T10:50:57+00:00
order_0000000299,cust_0806,493.00,2025-11-25T13:53:13+00:00
order_0000000300,cust_0622,2263.64,2025-11-20T07:53:26+00:00
order_0000000301,cust_0352,569.11,2025-11-21T07:34:43+00:00
order_0000000302,cust_0175,732.35,2025-11-28T17:24:30+00:00
order_0000000303,cust_0882,411.99,2025-11-05T15:07:07+00:00
order_0000000304,cust_0755,535.00,2025-11-14T16:16:52+00:00
order_0000000305,cust_0779,2478.00,2025-11-09T11:14:44+00:00
order_0000000306,cust_0804,2786.48,2025-11-29T06:15:06+00:00
order_0000000307,cust_0403,202.00,2025-11-01T15:47:31+00:00
order_0000000308,cust_0403,477.99,2025-11-30T00:00:04+00:00
order_0000000309,cust_0010,689.74,2025-11-08T00:42:20+00:00
order_0000000310,cust_0437,944.99,2025-11-07T16:01:00+00:00
order_0000000311,cust_0755,622.51,2025-11-07T14:28:42+00:00
order_0000000312,cust_0626,508.31,2025-11-05T19:58:59+00:00
order_0000000313,cust_0205,957.47,2025-11-19T21:38:06+00:00
order_0000000314,cust_0210,781.00,2025-11-28T13:02:26+00:00
order_0000000315,cust_0036,907.99,2025-11-23T04:57:34+00:00
order_0000000316,cust_0005,2053.99,2025-11-09T10:31:50+00:00
order_0000000317,cust_0838,278.99,2025-11-27T15:05:01+00:00
order_0000000318,cust_0447,666.00,2025-11-21T01:57:33+00:00
order_0000000319,cust_0694,329.99,2025-11-03T09:01:44+00:00
order_0000000320,cust_0757,3312.02,2025-11-03T15:49:09+00:00
order_0000000321,cust_0308,1000.16,2025-11-15T18:04:26+00:00
order_0000000322,cust_0633,825.00,2025-11-13T00:55:15+00:00
order_0000000323,cust_0115,309.76,2025-11-25T01:41:09+00:00
order_0000000324,cust_0165,264.93,2025-11-05T19:10:56+00:00
order_0000000325,cust_0702,3523.99,2025-11-01T18:06:08+00:00
order_0000000326,cust_0548,375.79,2025-11-03T01:00:10+00:00
order_0000000327,cust_0080,486.00,2025-11-01T16:48:24+00:00
order_0000000328,cust_0836,771.69,2025-11-28T07:29:06+00:00
order_0000000329,cust_0466,840.98,2025-11-15T12:25:47+00:00
order_0000000330,cust_0638,1038.99,2025-11-24T00:37:36+00:00
order_0000000331,cust_0506,633.53,2025-11-17T09:33:35+00:00
order_0000000332,cust_0683,320.45,2025-11-05T03:06:41+00:00
order_0000000333,cust_0164,289.46,2025-11-26T00:51:13+00:00
order_0000000334,cust_0639,653.99,2025-11-18T12:55:18+00:00
order_0000000335,cust_0451,3524.99,2025-11-08T05:27:55+00:00
order_0000000336,cust_0448,385.98,2025-11-17T15:05:22+00:00
order_0000000337,cust_0093,674.28,2025-11-27T14:22:38+00:00
order_0000000338,cust_0735,219.79,2025-11-05T10:39:41+00:00
order_0000000339,cust_0040,1020.99,2025-11-10T17:20:30+00:00
order_0000000340,cust_0312,671.08,2025-11-13T11:00:05+00:00
order_0000000341,cust_0408,1042.78,2025-11-04T14:34:59+00:00
order_0000000342,cust_0597,1546.99,2025-11-03T04:18:49+00:00
order_0000000343,cust_0003,105.00,2025-11-24T09:17:52+00:00
order_0000000344,cust_0442,2336.55,2025-11-17T04:25:03+00:00
order_0000000345,cust_0086,749.18,2025-11-11T08:34:38+00:00
order_0000000346,cust_0405,408.08,2025-11-28T22:00:32+00:00
order_0000000347,cust_0414,536.65,2025-11-24T23:41:08+00:00
order_0000000348,cust_0816,2185.29,2025-11-15T02:07:21+00:00
order_0000000349,cust_0102,2103.00,2025-11-11T14:45:33+00:00
order_0000000350,cust_0451,648.98,2025-11-06T18:13:53+00:00
order_0000000351,cust_0694,106.00,2025-11-12T03:43:52+00:00
order_0000000352,cust_0243,926.99,2025-11-10T13:56:29+00:00
order_0000000353,cust_0760,581.00,2025-11-19T07:06:57+00:00
order_0000000354,cust_0486,152.03,2025-11-11T10:12:24+00:00
order_0000000355,cust_0261,725.50,2025-11-19T04:23:01+00:00
order_0000000356,cust_0420,401.90,2025-11-02T08:20:33+00:00
order_0000000357,cust_0132,373.99,2025-11-28T04:24:34+00:00
order_0000000358,cust_0105,430.00,2025-11-25T00:34:23+00:00
order_0000000359,cust_0692,333.58,2025-11-15T01:10:18+00:00
order_0000000360,cust_0385,1474.65,2025-11-06T14:37:11+00:00
order_0000000361,cust_0715,984.00,2025-11-02T08:00:05+00:00
order_0000000362,cust_0742,1025.53,2025-11-10T09:59:55+00:00
order_0000000363,cust_0577,413.21,2025-11-05T16:07:53+00:00
order_0000000364,cust_0739,796.60,2025-11-29T05:21:27+00:00
order_0000000365,cust_0161,140.00,2025-11-15T09:30:04+00:00
order_0000000366,cust_0808,525.00,2025-11-21T01:27:18+00:00
order_0000000367,cust_0691,227.96,2025-11-08T18:17:33+00:00
order_0000000368,cust_0844,474.96,2025-11-17T12:02:46+00:00
order_0000000369,cust_0784,108.44,2025-11-15T08:08:06+00:00
order_0000000370,cust_0557,2792.25,2025-11-16T11:55:22+00:00
order_0000000371,cust_0309,1027.87,2025-11-09T23:17:20+00:00
order_0000000372,cust_0263,679.89,2025-11-06T05:47:11+00:00
order_0000000373,cust_0043,414.66,2025-11-15T12:55:31+00:00
order_0000000374,cust_0168,971.99,2025-11-20T17:26:14+00:00
order_0000000375,cust_0050,693.99,2025-11-05T04:15:09+00:00
order_0000000376,cust_0560,120.00,2025-11-28T13:17:20+00:00
order_0000000377,cust_0523,2022.00,2025-11-17T18:01:05+00:00
order_0000000378,cust_0430,1950.21,2025-11-18T10:46:24+00:00
order_0000000379,cust_0838,1244.00,2025-11-02T11:06:04+00:00
order_0000000380,cust_0473,2256.96,2025-11-08T16:54:19+00:00
order_0000000381,cust_0237,1044.99,2025-11-26T04:05:22+00:00
order_0000000382,cust_0046,13690.00,2025-11-27T03:35:30+00:00
order_0000000383,cust_0173,1057.96,2025-11-09T23:46:47+00:00
order_0000000384,cust_0507,197.99,2025-11-29T17:49:39+00:00
order_0000000385,cust_0225,1920.99,2025-11-28T03:10:17+00:00
order_0000000386,cust_0517,520.27,2025-11-21T17:39:09+00:00
order_0000000387,cust_0352,3022.13,2025-11-20T10:19:50+00:00
order_0000000388,cust_0197,599.95,2025-11-19T15:29:15+00:00
order_0000000389,cust_0592,3278.99,2025-11-13T05:26:28+00:00
order_0000000390,cust_0593,341.73,2025-11-24T10:26:12+00:00
order_0000000391,cust_0485,376.00,2025-11-23T15:23:57+00:00
order_0000000392,cust_0762,903.99,2025-11-24T17:57:58+00:00
order_0000000393,cust_0549,383.99,2025-11-21T21:10:54+00:00
order_0000000394,cust_0266,3573.00,2025-11-01T01:00:03+00:00
order_0000000395,cust_0564,903.68,2025-11-22T07:29:24+00:00
order_0000000396,cust_0767,1072.00,2025-11-06T18:20:54+00:00
order_0000000397,cust_0656,577.22,2025-11-25T03:42:11+00:00
order_0000000398,cust_0847,864.00,2025-11-13T19:20:22+00:00
order_0000000399,cust_0522,3058.73,2025-11-12T04:02:38+00:00
order_0000000400,cust_0353,362.00,2025-11-04T07:34:51+00:00
order_0000000401,cust_0290,524.30,2025-11-21T13:14:04+00:00
order_0000000402,cust_0246,874.91,2025-11-02T14:21:18+00:00
order_0000000403,cust_0751,749.00,2025-11-11T17:32:20+00:00
order_0000000404,cust_0247,728.00,2025-10-31T22:19:58+00:00
order_0000000405,cust_0086,177.76,2025-11-17T22:40:19+00:00
order_0000000406,cust_0895,432.64,2025-11-13T06:56:34+00:00
order_0000000407,cust_0695,961.35,2025-11-01T02:40:41+00:00
