payment_id,order_id,amount,method,status,created_at_ist
pay_00000000000025,order_0000000025,6471.21,netbanking,captured,2025-11-11T09:43:01+05:30
pay_00000000000026,order_0000000026,37806.92,wallet,captured,2025-11-17T15:13:47+05:30
pay_00000000000027,order_0000000027,36183.38,card,failed,2025-11-17T06:40:07+05:30
pay_00000000000028,order_0000000028,25006.00,card,captured,2025-11-21T16:32:04+05:30
pay_00000000000029,order_0000000029,35304.85,card,captured,2025-11-10T00:15:33+05:30
pay_00000000000030,order_0000000030,43603.99,upi,captured,2025-11-30T22:58:23+05:30
pay_00000000000031,order_0000000031,4618.54,wallet,captured,2025-11-04T18:06:22+05:30
pay_00000000000032,order_0000000032,16379.17,wallet,captured,2025-11-24T06:17:28+05:30
pay_00000000000033,order_0000000033,17957.00,card,captured,2025-11-21T22:54:36+05:30
pay_00000000000034,order_0000000034,158119.69,netbanking,captured,2025-11-08T20:59:54+05:30
pay_00000000000035,order_0000000035,6047.09,card,captured,2025-11-18T19:09:26+05:30
pay_00000000000036,order_0000000036,32511.00,netbanking,captured,2025-11-27T23:20:54+05:30
pay_00000000000037,order_0000000037,13428.99,netbanking,captured,2025-11-29T10:05:34+05:30
pay_00000000000038,order_0000000038,19104.91,netbanking,captured,2025-11-17T20:49:52+05:30
pay_00000000000039,order_0000000039,169312.00,upi,failed,2025-11-18T23:52:23+05:30
pay_00000000000040,order_0000000040,8873.06,card,captured,2025-11-16T08:01:59+05:30
pay_00000000000041,order_0000000041,22235.99,wallet,captured,2025-11-09T16:05:47+05:30
pay_00000000000042,order_0000000042,23642.24,upi,captured,2025-11-24T14:59:50+05:30
pay_00000000000043,order_0000000043,21853.74,netbanking,captured,2025-11-30T06:13:44+05:30
pay_00000000000044,order_0000000044,39393.35,upi,captured,2025-11-05T08:15:16+05:30
pay_00000000000045,order_0000000045,4732.39,wallet,captured,2025-11-12T12:41:33+05:30
pay_00000000000046,order_0000000046,39723.99,netbanking,captured,2025-11-18T14:06:53+05:30
pay_00000000000047,order_0000000047,29766.54,card,captured,2025-11-20T10:02:10+05:30
pay_00000000000048,order_0000000048,248736.00,netbanking,captured,2025-11-20T17:36:50+05:30
pay_00000000000049,order_0000000049,245591.14,card,failed,2025-11-29T10:14:38+05:30
pay_00000000000050,order_0000000050,44863.70,netbanking,captured,2025-11-07T22:00:53+05:30
pay_00000000000051,order_0000000051,10573.99,upi,captured,2025-11-21T17:19:58+05:30
pay_00000000000052,order_0000000052,8674.00,upi,captured,2025-11-14T02:09:04+05:30
pay_00000000000053,order_0000000053,39549.67,upi,captured,2025-11-16T15:49:01+05:30
pay_00000000000054,order_0000000054,12026.00,netbanking,captured,2025-11-23T19:04:08+05:30
pay_00000000000055,order_0000000055,6651.90,netbanking,captured,2025-11-07T21:06:47+05:30
pay_00000000000056,order_0000000056,92771.00,card,failed,2025-11-27T23:57:50+05:30
pay_00000000000057,order_0000000057,159642.72,netbanking,captured,2025-11-14T22:01:59+05:30
pay_00000000000058,order_0000000058,52424.86,wallet,captured,2025-11-30T19:32:18+05:30
pay_00000000000059,order_0000000059,38133.57,netbanking,captured,2025-11-23T19:54:43+05:30
pay_00000000000060,order_0000000060,19997.00,card,captured,2025-11-24T15:28:32+05:30
pay_00000000000061,order_0000000061,14478.97,netbanking,captured,2025-11-21T19:10:21+05:30
pay_00000000000062,order_0000000062,8609.37,netbanking,captured,2025-11-27T04:15:49+05:30
pay_00000000000063,order_0000000063,109359.00,wallet,captured,2025-11-17T20:42:21+05:30
pay_00000000000064,order_0000000064,35470.51,netbanking,captured,2025-11-12T06:32:46+05:30
pay_00000000000065,order_0000000065,26432.00,wallet,captured,2025-11-24T17:13:22+05:30
pay_00000000000066,order_0000000066,174904.87,wallet,captured,2025-11-12T18:48:01+05:30
pay_00000000000067,order_0000000067,5014.99,upi,failed,2025-11-25T23:51:00+05:30
pay_00000000000068,order_0000000068,41399.99,wallet,captured,2025-11-11T14:26:11+05:30
pay_00000000000069,order_0000000069,241373.00,netbanking,captured,2025-11-26T22:35:40+05:30
pay_00000000000070,order_0000000070,204825.00,netbanking,captured,2025-11-07T16:42:30+05:30
pay_00000000000071,order_0000000071,18234.99,wallet,failed,2025-11-28T14:44:14+05:30
pay_00000000000072,order_0000000072,23495.99,upi,captured,2025-11-26T21:10:16+05:30
pay_00000000000073,order_0000000073,22921.41,netbanking,captured,2025-11-19T12:52:25+05:30
pay_00000000000074,order_0000000074,44883.00,upi,captured,2025-11-30T22:53:00+05:30
pay_00000000000075,order_0000000075,18591.00,netbanking,captured,2025-11-15T01:38:52+05:30
pay_00000000000076,order_0000000076,126065.00,wallet,captured,2025-11-12T12:34:57+05:30
pay_00000000000077,order_0000000077,23217.22,netbanking,captured,2025-11-14T05:52:49+05:30
pay_00000000000078,order_0000000078,30091.99,netbanking,captured,2025-11-12T10:16:59+05:30
pay_00000000000079,order_0000000079,23610.90,upi,captured,2025-11-29T17:57:04+05:30
pay_00000000000080,order_0000000080,9706.00,card,captured,2025-11-18T13:10:14+05:30
pay_00000000000081,order_0000000081,7949.00,netbanking,captured,2025-11-16T22:45:00+05:30
pay_00000000000082,order_0000000082,69806.99,card,failed,2025-11-21T16:24:53+05:30
pay_00000000000083,order_0000000083,4461.00,wallet,captured,2025-11-06T11:09:16+05:30
pay_00000000000084,order_0000000084,8825.81,wallet,captured,2025-11-01T08:32:55+05:30
pay_00000000000085,order_0000000085,12954.00,upi,captured,2025-11-19T18:29:00+05:30
pay_00000000000086,order_0000000086,42063.67,netbanking,captured,2025-11-23T01:18:11+05:30
pay_00000000000087,order_0000000087,32174.99,wallet,captured,2025-11-18T05:55:43+05:30
pay_00000000000088,order_0000000088,4137.32,netbanking,captured,2025-11-05T17:46:44+05:30
pay_00000000000089,order_0000000089,5812.00,card,captured,2025-11-02T16:43:32+05:30
pay_00000000000090,order_0000000090,92589.23,wallet,captured,2025-11-20T07:56:32+05:30
pay_00000000000091,order_0000000091,5181.98,netbanking,captured,2025-11-14T10:10:50+05:30
pay_00000000000092,order_0000000092,6157.83,netbanking,captured,2025-11-03T19:34:26+05:30
pay_00000000000093,order_0000000093,31665.76,wallet,captured,2025-11-01T21:49:33+05:30
pay_00000000000094,order_0000000094,24139.00,netbanking,captured,2025-11-14T22:26:10+05:30
pay_00000000000095,order_0000000095,16869.00,wallet,captured,2025-11-03T16:14:39+05:30
pay_00000000000096,order_0000000096,14189.98,wallet,captured,2025-11-07T15:22:34+05:30
pay_00000000000097,order_0000000097,134938.60,card,captured,2025-11-14T18:18:10+05:30
pay_00000000000098,order_0000000098,4623.70,wallet,failed,2025-11-15T08:39:58+05:30
pay_00000000000099,order_0000000099,27898.19,wallet,captured,2025-11-07T21:26:17+05:30
pay_00000000000100,order_0000000100,6993.07,netbanking,captured,2025-11-05T11:57:37+05:30
pay_00000000000101,order_0000000101,31337.81,wallet,captured,2025-11-22T16:05:48+05:30
pay_00000000000102,order_0000000102,164741.23,netbanking,captured,2025-11-10T11:02:23+05:30
pay_00000000000103,order_0000000103,158413.91,netbanking,captured,2025-11-10T01:34:41+05:30
pay_00000000000104,order_0000000104,25904.64,netbanking,captured,2025-11-20T15:29:55+05:30
pay_00000000000105,order_0000000105,8101.00,card,captured,2025-11-22T18:19:05+05:30
pay_00000000000106,order_0000000106,77456.31,netbanking,captured,2025-11-05T06:10:26+05:30
pay_00000000000107,order_0000000107,6720.00,card,captured,2025-11-03T13:31:35+05:30
pay_00000000000108,order_0000000108,41445.99,wallet,captured,2025-11-18T08:49:58+05:30
pay_00000000000109,order_0000000109,3964.00,upi,captured,2025-11-29T21:27:47+05:30
pay_00000000000110,order_0000000110,133616.15,card,captured,2025-11-19T17:46:05+05:30
pay_00000000000111,order_0000000111,7491.99,wallet,captured,2025-11-25T13:34:21+05:30
pay_00000000000112,order_0000000112,34418.68,wallet,captured,2025-11-28T19:27:38+05:30
pay_00000000000113,order_0000000113,173714.87,wallet,failed,2025-11-29T10:37:51+05:30
pay_00000000000114,order_0000000114,18007.00,netbanking,failed,2025-11-01T07:30:27+05:30
pay_00000000000115,order_0000000115,32316.81,netbanking,captured,2025-11-30T16:50:31+05:30
pay_00000000000116,order_0000000116,36638.00,netbanking,captured,2025-11-29T21:45:36+05:30
pay_00000000000117,order_0000000117,27105.58,wallet,captured,2025-11-27T12:53:05+05:30
pay_00000000000118,order_0000000118,42077.00,netbanking,captured,2025-11-26T10:17:55+05:30
pay_00000000000119,order_0000000119,5340.00,netbanking,captured,2025-11-04T18:06:29+05:30
pay_00000000000120,order_0000000120,28348.99,netbanking,captured,2025-11-15T20:34:29+05:30
pay_00000000000121,order_0000000121,7219.87,netbanking,captured,2025-11-16T12:01:26+05:30
pay_00000000000122,order_0000000122,18110.99,netbanking,captured,2025-11-25T02:50:45+05:30
pay_00000000000123,order_0000000123,10279.68,card,captured,2025-11-20T18:44:55+05:30
pay_00000000000124,order_0000000124,19846.99,netbanking,captured,2025-11-22T11:18:27+05:30
pay_00000000000125,order_0000000125,170100.00,netbanking,captured,2025-11-09T06:44:14+05:30
pay_00000000000126,order_0000000126,2644.83,card,captured,2025-11-04T17:26:01+05:30
pay_00000000000127,order_0000000127,38866.22,card,captured,2025-11-30T17:02:21+05:30
pay_00000000000128,order_0000000128,3711.74,wallet,captured,2025-11-26T19:56:28+05:30
pay_00000000000129,order_0000000129,13772.89,wallet,captured,2025-11-27T20:55:29+05:30
pay_00000000000130,order_0000000130,2657.88,netbanking,captured,2025-11-09T21:03:42+05:30
pay_00000000000131,order_0000000131,22261.34,netbanking,captured,2025-11-06T13:01:32+05:30
pay_00000000000132,order_0000000132,23686.90,wallet,captured,2025-11-25T20:14:05+05:30
pay_00000000000133,order_0000000133,29148.00,netbanking,captured,2025-11-27T21:40:27+05:30
pay_00000000000134,order_0000000134,29294.69,upi,captured,2025-11-24T12:45:54+05:30
pay_00000000000135,order_0000000135,16172.05,netbanking,captured,2025-11-20T23:52:02+05:30
pay_00000000000136,order_0000000136,8690.41,wallet,failed,2025-11-27T15:18:49+05:30
pay_00000000000137,order_0000000137,34645.99,netbanking,captured,2025-11-26T06:36:19+05:30
pay_00000000000138,order_0000000138,164194.88,netbanking,captured,2025-11-28T17:27:27+05:30
pay_00000000000139,order_0000000139,11958.38,netbanking,captured,2025-11-20T07:44:52+05:30
pay_00000000000140,order_0000000140,35511.99,card,captured,2025-11-26T12:46:46+05:30
pay_00000000000141,order_0000000141,152555.33,netbanking,captured,2025-11-01T13:22:07+05:30
pay_00000000000142,order_0000000142,235430.49,netbanking,captured,2025-11-26T17:08:04+05:30
pay_00000000000143,order_0000000143,7569.51,upi,captured,2025-11-19T19:30:38+05:30
pay_00000000000144,order_0000000144,164529.00,netbanking,captured,2025-11-14T10:43:51+05:30
pay_00000000000145,order_0000000145,25011.00,netbanking,captured,2025-11-11T20:14:51+05:30
pay_00000000000146,order_0000000146,8856.99,card,captured,2025-11-01T09:39:37+05:30
pay_00000000000147,order_0000000147,34203.00,netbanking,captured,2025-11-22T02:20:54+05:30
pay_00000000000148,order_0000000148,47537.15,netbanking,captured,2025-11-25T19:20:50+05:30
pay_00000000000149,order_0000000149,6344.00,netbanking,captured,2025-11-28T19:23:18+05:30
pay_00000000000150,order_0000000150,2784.00,netbanking,captured,2025-11-19T20:14:46+05:30
pay_00000000000151,order_0000000151,210480.00,upi,captured,2025-11-09T16:05:56+05:30
pay_00000000000152,order_0000000152,3710.85,upi,captured,2025-11-26T17:00:18+05:30
pay_00000000000153,order_0000000153,86719.00,wallet,captured,2025-11-27T18:00:10+05:30
pay_00000000000154,order_0000000154,3609.24,card,failed,2025-11-28T14:25:43+05:30
pay_00000000000155,order_0000000155,28673.00,upi,captured,2025-11-25T04:05:17+05:30
pay_00000000000156,order_0000000156,9993.00,netbanking,captured,2025-11-20T17:57:11+05:30
pay_00000000000157,order_0000000157,10794.00,card,failed,2025-11-10T07:53:32+05:30
pay_00000000000158,order_0000000158,16766.99,netbanking,captured,2025-11-03T14:27:30+05:30
pay_00000000000159,order_0000000159,8581.99,netbanking,captured,2025-11-10T22:34:01+05:30
pay_00000000000160,order_0000000160,22690.38,upi,captured,2025-11-24T23:09:11+05:30
pay_00000000000161,order_0000000161,25072.78,wallet,captured,2025-11-08T11:07:03+05:30
pay_00000000000162,order_0000000162,7911.96,card,captured,2025-11-30T22:40:11+05:30
pay_00000000000163,order_0000000163,37641.08,netbanking,captured,2025-11-03T08:47:28+05:30
pay_00000000000164,order_0000000164,6628.58,netbanking,captured,2025-11-16T00:08:46+05:30
pay_00000000000165,order_0000000165,42480.00,netbanking,captured,2025-11-13T12:00:21+05:30
pay_00000000000166,order_0000000166,20481.00,wallet,failed,2025-11-20T14:12:07+05:30
pay_00000000000167,order_0000000167,27455.00,card,captured,2025-11-12T12:03:07+05:30
pay_00000000000168,order_0000000168,248307.99,upi,captured,2025-11-17T17:14:36+05:30
pay_00000000000169,order_0000000169,37370.99,card,captured,2025-11-25T16:50:58+05:30
pay_00000000000170,order_0000000170,90011.18,netbanking,captured,2025-11-19T08:32:49+05:30
pay_00000000000171,order_0000000171,23713.82,netbanking,captured,2025-11-06T18:16:06+05:30
pay_00000000000172,order_0000000172,232113.95,netbanking,captured,2025-11-18T18:19:21+05:30
pay_00000000000173,order_0000000173,195333.55,upi,captured,2025-11-20T20:30:36+05:30
pay_00000000000174,order_0000000174,24434.99,netbanking,captured,2025-11-23T17:12:57+05:30
pay_00000000000175,order_0000000175,5623.45,wallet,captured,2025-11-29T23:30:42+05:30
pay_00000000000176,order_0000000176,32390.00,upi,captured,2025-11-11T12:35:25+05:30
pay_00000000000177,order_0000000177,32353.99,card,captured,2025-11-17T12:44:44+05:30
pay_00000000000178,order_0000000178,17411.00,card,captured,2025-11-19T08:49:33+05:30
pay_00000000000179,order_0000000179,45799.00,netbanking,captured,2025-11-20T09:20:08+05:30
pay_00000000000180,order_0000000180,34350.00,netbanking,captured,2025-11-23T15:10:29+05:30
pay_00000000000181,order_0000000181,20451.99,card,captured,2025-11-19T22:32:44+05:30
pay_00000000000182,order_0000000182,29556.99,netbanking,failed,2025-11-15T16:12:07+05:30
pay_00000000000183,order_0000000183,6548.96,netbanking,failed,2025-11-15T07:15:07+05:30
pay_00000000000184,order_0000000184,26179.00,netbanking,captured,2025-11-27T15:40:23+05:30
pay_00000000000185,order_0000000185,18096.70,netbanking,captured,2025-11-23T14:10:37+05:30
pay_00000000000186,order_0000000186,38035.00,netbanking,captured,2025-11-12T23:32:21+05:30
pay_00000000000187,order_0000000187,27333.43,netbanking,captured,2025-11-19T14:59:14+05:30
pay_00000000000188,order_0000000188,21958.24,card,captured,2025-11-02T06:37:38+05:30
pay_00000000000189,order_0000000189,6807.51,netbanking,captured,2025-11-13T19:01:31+05:30
pay_00000000000190,order_0000000190,145110.55,netbanking,captured,2025-11-21T20:40:57+05:30
pay_00000000000191,order_0000000191,37462.00,card,failed,2025-11-17T12:59:18+05:30
pay_00000000000192,order_0000000192,100580.71,upi,failed,2025-11-17T09:16:17+05:30
pay_00000000000193,order_0000000193,31811.00,netbanking,captured,2025-11-09T08:02:42+05:30
pay_00000000000194,order_0000000194,168375.93,upi,captured,2025-11-05T18:38:17+05:30
pay_00000000000195,order_0000000195,223355.33,netbanking,captured,2025-11-20T17:04:21+05:30
pay_00000000000196,order_0000000196,7305.00,upi,captured,2025-11-09T20:11:27+05:30
pay_00000000000197,order_0000000197,13055.01,netbanking,captured,2025-11-19T06:32:25+05:30
pay_00000000000198,order_0000000198,16185.39,wallet,captured,2025-11-24T13:39:45+05:30
pay_00000000000199,order_0000000199,14702.34,card,failed,2025-11-09T10:05:34+05:30
pay_00000000000200,order_0000000200,35165.00,upi,captured,2025-11-17T15:56:18+05:30
pay_00000000000201,order_0000000201,3008.99,upi,captured,2025-11-11T17:52:36+05:30
pay_00000000000202,order_0000000202,109884.92,wallet,captured,2025-11-22T17:41:55+05:30
pay_00000000000203,order_0000000203,2092.99,netbanking,captured,2025-11-27T15:59:00+05:30
pay_00000000000204,order_0000000204,36758.00,netbanking,captured,2025-11-06T23:09:34+05:30
pay_00000000000205,order_0000000205,13756.99,wallet,captured,2025-11-25T15:03:48+05:30
pay_00000000000206,order_0000000206,236079.40,wallet,failed,2025-11-28T23:02:32+05:30
pay_00000000000207,order_0000000207,32453.00,netbanking,captured,2025-11-03T13:28:06+05:30
pay_00000000000208,order_0000000208,20682.97,netbanking,captured,2025-11-06T15:04:17+05:30
pay_00000000000209,order_0000000209,5125.00,netbanking,captured,2025-11-19T13:27:31+05:30
pay_00000000000210,order_0000000210,37197.00,wallet,captured,2025-11-09T06:21:19+05:30
pay_00000000000211,order_0000000211,14032.53,netbanking,captured,2025-11-02T18:23:25+05:30
pay_00000000000212,order_0000000212,5515.03,netbanking,captured,2025-11-20T17:03:18+05:30
pay_00000000000213,order_0000000213,18905.81,netbanking,captured,2025-11-05T14:52:51+05:30
pay_00000000000214,order_0000000214,37484.17,netbanking,captured,2025-11-24T17:40:13+05:30
pay_00000000000215,order_0000000215,3419.35,card,captured,2025-11-11T13:14:04+05:30
pay_00000000000216,order_0000000216,53138.92,card,captured,2025-11-28T13:56:00+05:30
pay_00000000000217,order_0000000217,13834.26,upi,captured,2025-11-25T18:29:16+05:30
pay_00000000000218,order_0000000218,24186.00,netbanking,captured,2025-11-01T19:24:23+05:30
pay_00000000000219,order_0000000219,72632.08,netbanking,captured,2025-11-18T11:39:41+05:30
pay_00000000000220,order_0000000220,35228.09,wallet,captured,2025-11-29T13:59:26+05:30
pay_00000000000221,order_0000000221,33424.32,card,captured,2025-11-09T16:26:53+05:30
pay_00000000000222,order_0000000222,8853.99,netbanking,captured,2025-11-19T14:41:13+05:30
pay_00000000000223,order_0000000223,30320.00,netbanking,captured,2025-11-18T04:59:41+05:30
pay_00000000000224,order_0000000224,43567.02,netbanking,captured,2025-11-06T16:16:23+05:30
pay_00000000000225,order_0000000225,3090.90,netbanking,captured,2025-11-15T21:55:21+05:30
pay_00000000000226,order_0000000226,5457.00,card,captured,2025-11-27T19:29:10+05:30
pay_00000000000227,order_0000000227,117051.00,card,captured,2025-11-16T23:54:17+05:30
pay_00000000000228,order_0000000228,33366.78,netbanking,captured,2025-11-09T16:44:34+05:30
pay_00000000000229,order_0000000229,201257.89,wallet,captured,2025-11-19T12:35:44+05:30
pay_00000000000230,order_0000000230,23145.00,card,captured,2025-11-24T07:25:18+05:30
pay_00000000000231,order_0000000231,23724.87,wallet,captured,2025-11-05T14:19:22+05:30
pay_00000000000232,order_0000000232,7461.99,card,captured,2025-11-10T18:11:57+05:30
pay_00000000000233,order_0000000233,37231.00,wallet,captured,2025-11-27T17:26:35+05:30
pay_00000000000234,order_0000000234,30975.52,upi,captured,2025-11-15T12:09:35+05:30
pay_00000000000235,order_0000000235,37802.00,netbanking,failed,2025-11-13T16:32:22+05:30
pay_00000000000236,order_0000000236,26341.42,card,captured,2025-11-07T23:06:11+05:30
pay_00000000000237,order_0000000237,36089.00,card,captured,2025-11-25T04:30:32+05:30
pay_00000000000238,order_0000000238,224443.48,card,failed,2025-11-19T09:07:41+05:30
pay_00000000000239,order_0000000239,30976.99,wallet,captured,2025-11-03T10:39:03+05:30
pay_00000000000240,order_0000000240,8930.64,netbanking,captured,2025-11-02T02:16:25+05:30
pay_00000000000241,order_0000000241,7950.00,upi,captured,2025-11-19T13:04:25+05:30
pay_00000000000242,order_0000000242,7061.99,wallet,captured,2025-11-15T23:00:30+05:30
pay_00000000000243,order_0000000243,132160.00,netbanking,captured,2025-11-15T15:14:33+05:30
pay_00000000000244,order_0000000244,10898.99,upi,captured,2025-11-06T13:22:47+05:30
pay_00000000000245,order_0000000245,6126.00,card,captured,2025-11-17T11:29:14+05:30
pay_00000000000246,order_0000000246,30434.00,netbanking,captured,2025-11-11T17:24:13+05:30
pay_00000000000247,order_0000000247,12855.53,netbanking,captured,2025-11-27T00:17:39+05:30
pay_00000000000248,order_0000000248,5067.00,wallet,captured,2025-11-20T08:41:19+05:30
pay_00000000000249,order_0000000249,23359.18,netbanking,captured,2025-11-15T09:49:48+05:30
pay_00000000000250,order_0000000250,14762.00,netbanking,captured,2025-11-10T07:57:52+05:30
pay_00000000000251,order_0000000251,4080.99,netbanking,captured,2025-11-19T11:52:33+05:30
pay_00000000000252,order_0000000252,7944.41,netbanking,captured,2025-11-20T15:49:36+05:30
pay_00000000000253,order_0000000253,135753.18,wallet,captured,2025-11-29T03:34:18+05:30
pay_00000000000254,order_0000000254,26304.00,netbanking,captured,2025-11-12T22:26:09+05:30
pay_00000000000255,order_0000000255,144510.00,netbanking,captured,2025-11-27T15:45:48+05:30
pay_00000000000256,order_0000000256,13114.03,netbanking,captured,2025-11-08T23:48:30+05:30
pay_00000000000257,order_0000000257,40957.00,netbanking,captured,2025-11-23T21:01:26+05:30
pay_00000000000258,order_0000000258,3130.07,upi,captured,2025-11-09T05:28:54+05:30
pay_00000000000259,order_0000000259,42429.00,upi,captured,2025-11-20T08:08:49+05:30
pay_00000000000260,order_0000000260,6456.72,wallet,captured,2025-11-01T16:30:18+05:30
pay_00000000000261,order_0000000261,6658.00,netbanking,captured,2025-11-02T19:13:18+05:30
pay_00000000000262,order_0000000262,73637.03,card,captured,2025-11-06T22:25:49+05:30
pay_00000000000263,order_0000000263,15119.00,wallet,captured,2025-11-05T19:55:08+05:30
pay_00000000000264,order_0000000264,6353.99,netbanking,captured,2025-11-13T18:07:26+05:30
pay_00000000000265,order_0000000265,106702.00,card,captured,2025-11-05T18:43:19+05:30
pay_00000000000266,order_0000000266,44005.03,card,captured,2025-11-29T11:49:38+05:30
pay_00000000000267,order_0000000267,4815.33,netbanking,captured,2025-11-23T14:29:26+05:30
pay_00000000000268,order_0000000268,31331.37,upi,captured,2025-11-18T14:04:33+05:30
pay_00000000000269,order_0000000269,88824.99,netbanking,captured,2025-11-22T14:46:36+05:30
pay_00000000000270,order_0000000270,36030.00,wallet,captured,2025-11-24T18:56:52+05:30
pay_00000000000271,order_0000000271,16381.51,wallet,captured,2025-11-24T12:59:33+05:30
pay_00000000000272,order_0000000272,32456.00,netbanking,captured,2025-11-12T19:28:25+05:30
pay_00000000000273,order_0000000273,2713.99,netbanking,captured,2025-11-24T08:37:43+05:30
pay_00000000000274,order_0000000274,4928.50,netbanking,captured,2025-11-28T20:47:12+05:30
pay_00000000000275,order_0000000275,34914.73,card,captured,2025-11-13T21:48:27+05:30
pay_00000000000276,order_0000000276,28958.87,wallet,failed,2025-11-27T13:22:56+05:30
pay_00000000000277,order_0000000277,58646.64,netbanking,captured,2025-11-29T23:14:03+05:30
pay_00000000000278,order_0000000278,4444.00,netbanking,failed,2025-11-07T22:45:22+05:30
pay_00000000000279,order_0000000279,148358.00,netbanking,failed,2025-11-01T20:28:41+05:30
pay_00000000000280,order_0000000280,10702.99,netbanking,captured,2025-11-10T21:34:17+05:30
pay_00000000000281,order_0000000281,4715.00,upi,captured,2025-11-15T16:58:43+05:30
pay_00000000000282,order_0000000282,72135.99,wallet,captured,2025-11-10T11:05:37+05:30
pay_00000000000283,order_0000000283,43242.38,upi,captured,2025-11-13T00:30:24+05:30
pay_00000000000284,order_0000000284,32519.00,netbanking,captured,2025-11-19T18:13:04+05:30
pay_00000000000285,order_0000000285,106002.00,netbanking,captured,2025-11-30T01:23:19+05:30
pay_00000000000286,order_0000000286,30243.00,netbanking,captured,2025-11-11T23:15:37+05:30
pay_00000000000287,order_0000000287,7251.32,netbanking,captured,2025-11-13T20:49:02+05:30
pay_00000000000288,order_0000000288,18014.00,upi,captured,2025-11-30T10:31:05+05:30
pay_00000000000289,order_0000000289,10428.87,netbanking,captured,2025-11-08T21:34:48+05:30
pay_00000000000290,order_0000000290,38713.29,netbanking,captured,2025-11-19T21:13:32+05:30
pay_00000000000291,order_0000000291,10211.09,wallet,captured,2025-11-19T06:25:27+05:30
pay_00000000000292,order_0000000292,7262.60,netbanking,captured,2025-11-08T23:51:59+05:30
pay_00000000000293,order_0000000293,32912.00,wallet,captured,2025-11-12T07:31:41+05:30
pay_00000000000294,order_0000000294,27552.67,card,captured,2025-11-02T14:06:29+05:30
pay_00000000000295,order_0000000295,232506.40,wallet,captured,2025-11-28T23:54:11+05:30
pay_00000000000296,order_0000000296,2642.51,card,captured,2025-11-08T00:05:55+05:30
pay_00000000000297,order_0000000297,14039.17,upi,captured,2025-11-05T13:39:18+05:30
pay_00000000000298,order_0000000298,113497.00,netbanking,captured,2025-11-23T18:06:57+05:30
pay_00000000000299,order_0000000299,4271.13,netbanking,captured,2025-11-10T16:02:51+05:30
pay_00000000000300,order_0000000300,22045.99,card,captured,2025-11-05T11:36:14+05:30
pay_00000000000301,order_0000000301,38522.00,upi,captured,2025-11-11T13:18:53+05:30
pay_00000000000302,order_0000000302,6943.00,wallet,captured,2025-11-11T21:23:53+05:30
pay_00000000000303,order_0000000303,3437.85,card,captured,2025-11-22T16:06:03+05:30
pay_00000000000304,order_0000000304,24173.99,card,captured,2025-11-08T16:24:49+05:30
pay_00000000000305,order_0000000305,130465.00,netbanking,captured,2025-11-07T20:10:12+05:30
pay_00000000000306,order_0000000306,17056.00,upi,captured,2025-11-17T11:01:51+05:30
pay_00000000000307,order_0000000307,140277.99,netbanking,captured,2025-11-17T17:00:17+05:30
pay_00000000000308,order_0000000308,2023.99,netbanking,captured,2025-11-28T17:17:01+05:30
pay_00000000000309,order_0000000309,85175.67,card,captured,2025-11-27T09:57:04+05:30
pay_00000000000310,order_0000000310,39402.00,wallet,captured,2025-11-04T14:23:09+05:30
