order_id,customer_id,amount,created_at_utc
order_0000000092,cust_0105,6157.83,2025-11-03T13:57:47+00:00
order_0000000093,cust_0089,31665.76,2025-11-01T16:08:32+00:00
order_0000000094,cust_0771,24139.00,2025-11-14T16:42:23+00:00
order_0000000095,cust_0821,16869.00,2025-11-03T10:34:11+00:00
order_0000000096,cust_0579,14189.98,2025-11-07T09:48:56+00:00
order_0000000097,cust_0157,134938.60,2025-11-14T12:34:43+00:00
order_0000000098,cust_0765,4623.70,2025-11-15T03:00:46+00:00
order_0000000099,cust_0326,27898.19,2025-11-07T15:42:38+00:00
order_0000000100,cust_0576,6993.07,2025-11-05T06:27:04+00:00
order_0000000101,cust_0658,31337.81,2025-11-22T10:33:54+00:00
order_0000000102,cust_0020,164741.23,2025-11-10T05:29:53+00:00
order_0000000103,cust_0161,158413.91,2025-11-09T19:54:11+00:00
order_0000000104,cust_0351,25904.64,2025-11-20T09:54:17+00:00
order_0000000105,cust_0474,8101.00,2025-11-22T12:46:25+00:00
order_0000000106,cust_0311,77456.31,2025-11-05T00:29:42+00:00
order_0000000107,cust_0039,6720.00,2025-11-03T08:00:34+00:00
order_0000000108,cust_0509,41445.99,2025-11-18T03:11:44+00:00
order_0000000109,cust_0824,3964.00,2025-11-29T15:45:28+00:00
order_0000000110,cust_0572,133616.15,2025-11-19T12:14:52+00:00
order_0000000111,cust_0669,7491.99,2025-11-25T07:50:09+00:00
order_0000000112,cust_0664,34418.68,2025-11-28T13:55:16+00:00
order_0000000113,cust_0247,173714.87,2025-11-29T05:00:59+00:00
order_0000000114,cust_0038,18007.00,2025-11-01T01:50:40+00:00
order_0000000115,cust_0207,32316.81,2025-11-30T11:11:34+00:00
order_0000000116,cust_0479,36638.00,2025-11-29T16:13:29+00:00
order_0000000117,cust_0828,27105.58,2025-11-27T07:12:10+00:00
order_0000000118,cust_0551,42077.00,2025-11-26T04:35:16+00:00
order_0000000119,cust_0237,5340.00,2025-11-04T12:28:19+00:00
order_0000000120,cust_0757,28348.99,2025-11-15T14:54:25+00:00
order_0000000121,cust_0446,7219.87,2025-11-16T06:27:46+00:00
order_0000000122,cust_0198,18110.99,2025-11-24T21:10:33+00:00
order_0000000123,cust_0266,10279.68,2025-11-20T13:02:54+00:00
order_0000000124,cust_0800,19846.99,2025-11-22T05:41:59+00:00
order_0000000125,cust_0251,170100.00,2025-11-09T01:06:00+00:00
order_0000000126,cust_0135,2644.83,2025-11-04T11:52:00+00:00
order_0000000127,cust_0727,38866.22,2025-11-30T11:26:17+00:00
order_0000000128,cust_0089,3711.74,2025-11-26T14:23:42+00:00
order_0000000129,cust_0812,13772.89,2025-11-27T15:21:19+00:00
order_0000000130,cust_0838,2657.88,2025-11-09T15:32:19+00:00
order_0000000131,cust_0453,22261.34,2025-11-06T07:23:57+00:00
order_0000000132,cust_0067,23686.90,2025-11-25T14:32:37+00:00
order_0000000133,cust_0806,29148.00,2025-11-27T16:00:03+00:00
order_0000000134,cust_0105,29294.69,2025-11-24T07:05:20+00:00
order_0000000135,cust_0325,16172.05,2025-11-20T18:20:58+00:00
order_0000000136,cust_0717,8690.41,2025-11-27T09:45:57+00:00
order_0000000137,cust_0163,34645.99,2025-11-26T01:00:09+00:00
order_0000000138,cust_0376,164194.88,2025-11-28T11:56:39+00:00
order_0000000139,cust_0011,11958.38,2025-11-20T02:04:21+00:00
order_0000000140,cust_0354,35511.99,2025-11-26T07:03:11+00:00
order_0000000141,cust_0864,152555.33,2025-11-01T07:46:59+00:00
order_0000000142,cust_0208,235430.49,2025-11-26T11:28:36+00:00
order_0000000143,cust_0188,7569.51,2025-11-19T13:56:49+00:00
order_0000000144,cust_0052,164529.00,2025-11-14T05:13:03+00:00
order_0000000145,cust_0256,25011.00,2025-11-11T14:38:27+00:00
order_0000000146,cust_0579,8856.99,2025-11-01T03:59:14+00:00
order_0000000147,cust_0746,34203.00,2025-11-21T20:46:00+00:00
order_0000000148,cust_0080,47537.15,2025-11-25T13:46:20+00:00
order_0000000149,cust_0598,6344.00,2025-11-28T13:39:22+00:00
order_0000000150,cust_0214,2784.00,2025-11-19T14:37:14+00:00
order_0000000151,cust_0641,210480.00,2025-11-09T10:32:01+00:00
order_0000000152,cust_0417,3710.85,2025-11-26T11:23:19+00:00
order_0000000153,cust_0721,86719.00,2025-11-27T12:27:47+00:00
order_0000000154,cust_0100,3609.24,2025-11-28T08:50:20+00:00
order_0000000155,cust_0599,28673.00,2025-11-24T22:28:04+00:00
order_0000000156,cust_0125,9993.00,2025-11-20T12:16:05+00:00
order_0000000157,cust_0639,10794.00,2025-11-10T02:21:51+00:00
order_0000000158,cust_0196,16766.99,2025-11-03T08:56:42+00:00
order_0000000159,cust_0759,8581.99,2025-11-10T16:56:41+00:00
order_0000000160,cust_0288,22690.38,2025-11-24T17:31:47+00:00
order_0000000161,cust_0318,25072.78,2025-11-08T05:28:15+00:00
order_0000000162,cust_0148,7911.96,2025-11-30T17:04:07+00:00
order_0000000163,cust_0376,37641.08,2025-11-03T03:06:42+00:00
order_0000000164,cust_0368,6628.58,2025-11-15T18:31:00+00:00
order_0000000165,cust_0461,42480.00,2025-11-13T06:20:19+00:00
order_0000000166,cust_0509,20481.00,2025-11-20T08:33:37+00:00
order_0000000167,cust_0438,27455.00,2025-11-12T06:27:35+00:00
order_0000000168,cust_0831,248307.99,2025-11-17T11:36:25+00:00
order_0000000169,cust_0201,37370.99,2025-11-25T11:08:51+00:00
order_0000000170,cust_0045,90011.18,2025-11-19T02:54:00+00:00
order_0000000171,cust_0572,23713.82,2025-11-06T12:43:10+00:00
order_0000000172,cust_0387,232113.95,2025-11-18T12:36:12+00:00
order_0000000173,cust_0133,195333.55,2025-11-20T14:47:21+00:00
order_0000000174,cust_0697,24434.99,2025-11-23T11:30:34+00:00
order_0000000175,cust_0402,5623.45,2025-11-29T17:46:52+00:00
order_0000000176,cust_0489,32390.00,2025-11-11T07:04:05+00:00
order_0000000177,cust_0254,32353.99,2025-11-17T07:02:02+00:00
order_0000000178,cust_0401,17411.00,2025-11-19T03:16:41+00:00
order_0000000179,cust_0850,45799.00,2025-11-20T03:44:24+00:00
order_0000000180,cust_0275,34350.00,2025-11-23T09:26:21+00:00
order_0000000181,cust_0471,20451.99,2025-11-19T17:01:39+00:00
order_0000000182,cust_0523,29556.99,2025-11-15T10:40:58+00:00
order_0000000183,cust_0339,6548.96,2025-11-15T01:34:52+00:00
order_0000000184,cust_0849,26179.00,2025-11-27T09:59:01+00:00
order_0000000185,cust_0171,18096.70,2025-11-23T08:33:38+00:00
order_0000000186,cust_0082,38035.00,2025-11-12T17:56:29+00:00
order_0000000187,cust_0180,27333.43,2025-11-19T09:27:56+00:00
order_0000000188,cust_0456,21958.24,2025-11-02T00:59:59+00:00
order_0000000189,cust_0184,6807.51,2025-11-13T13:22:18+00:00
order_0000000190,cust_0627,145110.55,2025-11-21T15:07:16+00:00
order_0000000191,cust_0109,37462.00,2025-11-17T07:24:16+00:00
order_0000000192,cust_0769,100580.71,2025-11-17T03:45:24+00:00
order_0000000193,cust_0188,31811.00,2025-11-09T02:23:13+00:00
order_0000000194,cust_0225,168375.93,2025-11-05T13:06:17+00:00
order_0000000195,cust_0175,223355.33,2025-11-20T11:24:18+00:00
order_0000000196,cust_0019,7305.00,2025-11-09T14:28:17+00:00
order_0000000197,cust_0661,13055.01,2025-11-19T00:54:10+00:00
order_0000000198,cust_0443,16185.39,2025-11-24T07:55:06+00:00
order_0000000199,cust_0609,14702.34,2025-11-09T04:34:27+00:00
order_0000000200,cust_0105,35165.00,2025-11-17T10:21:09+00:00
order_0000000201,cust_0608,3008.99,2025-11-11T12:17:25+00:00
order_0000000202,cust_0467,109884.92,2025-11-22T12:08:42+00:00
order_0000000203,cust_0892,2092.99,2025-11-27T10:17:56+00:00
order_0000000204,cust_0875,36758.00,2025-11-06T17:26:48+00:00
order_0000000205,cust_0464,13756.99,2025-11-25T09:21:29+00:00
order_0000000206,cust_0146,236079.40,2025-11-28T17:28:39+00:00
order_0000000207,cust_0386,32453.00,2025-11-03T07:44:36+00:00
order_0000000208,cust_0277,20682.97,2025-11-06T09:30:22+00:00
order_0000000209,cust_0162,5125.00,2025-11-19T07:43:34+00:00
order_0000000210,cust_0560,37197.00,2025-11-09T00:43:11+00:00
order_0000000211,cust_0432,14032.53,2025-11-02T12:44:00+00:00
order_0000000212,cust_0579,5515.03,2025-11-20T11:25:59+00:00
order_0000000213,cust_0742,18905.81,2025-11-05T09:20:31+00:00
order_0000000214,cust_0101,37484.17,2025-11-24T12:02:41+00:00
order_0000000215,cust_0886,3419.35,2025-11-11T07:29:44+00:00
order_0000000216,cust_0406,53138.92,2025-11-28T08:11:54+00:00
order_0000000217,cust_0635,13834.26,2025-11-25T12:44:53+00:00
order_0000000218,cust_0688,24186.00,2025-11-01T13:47:42+00:00
order_0000000219,cust_0540,72632.08,2025-11-18T06:04:36+00:00
order_0000000220,cust_0564,35228.09,2025-11-29T08:16:41+00:00
order_0000000221,cust_0149,33424.32,2025-11-09T10:42:52+00:00
order_0000000222,cust_0266,8853.99,2025-11-19T08:56:41+00:00
order_0000000223,cust_0490,30320.00,2025-11-17T23:16:11+00:00
order_0000000224,cust_0449,43567.02,2025-11-06T10:32:37+00:00
order_0000000225,cust_0263,3090.90,2025-11-15T16:23:13+00:00
order_0000000226,cust_0527,5457.00,2025-11-27T13:52:53+00:00
order_0000000227,cust_0641,117051.00,2025-11-16T18:19:47+00:00
order_0000000228,cust_0863,33366.78,2025-11-09T11:08:38+00:00
order_0000000229,cust_0533,201257.89,2025-11-19T06:55:12+00:00
order_0000000230,cust_0840,23145.00,2025-11-24T01:47:57+00:00
order_0000000231,cust_0505,23724.87,2025-11-05T08:42:09+00:00
order_0000000232,cust_0294,7461.99,2025-11-10T12:32:50+00:00
order_0000000233,cust_0086,37231.00,2025-11-27T11:48:02+00:00
order_0000000234,cust_0077,30975.52,2025-11-15T06:30:00+00:00
order_0000000235,cust_0545,37802.00,2025-11-13T10:50:42+00:00
order_0000000236,cust_0029,26341.42,2025-11-07T17:32:07+00:00
order_0000000237,cust_0287,36089.00,2025-11-24T22:51:37+00:00
order_0000000238,cust_0220,224443.48,2025-11-19T03:35:00+00:00
order_0000000239,cust_0746,30976.99,2025-11-03T05:07:17+00:00
order_0000000240,cust_0820,8930.64,2025-11-01T20:40:33+00:00
order_0000000241,cust_0100,7950.00,2025-11-19T07:23:10+00:00
order_0000000242,cust_0565,7061.99,2025-11-15T17:23:25+00:00
order_0000000243,cust_0621,132160.00,2025-11-15T09:43:05+00:00
order_0000000244,cust_0631,10898.99,2025-11-06T07:50:36+00:00
order_0000000245,cust_0219,6126.00,2025-11-17T05:56:53+00:00
order_0000000246,cust_0734,30434.00,2025-11-11T11:40:02+00:00
order_0000000247,cust_0092,12855.53,2025-11-26T18:41:21+00:00
order_0000000248,cust_0137,5067.00,2025-11-20T02:59:40+00:00
order_0000000249,cust_0547,23359.18,2025-11-15T04:17:31+00:00
order_0000000250,cust_0331,14762.00,2025-11-10T02:25:57+00:00
order_0000000251,cust_0495,4080.99,2025-11-19T06:11:57+00:00
order_0000000252,cust_0634,7944.41,2025-11-20T10:16:03+00:00
order_0000000253,cust_0431,135753.18,2025-11-28T21:54:39+00:00
order_0000000254,cust_0448,26304.00,2025-11-12T16:51:39+00:00
order_0000000255,cust_0278,144510.00,2025-11-27T10:11:01+00:00
order_0000000256,cust_0267,13114.03,2025-11-08T18:13:17+00:00
order_0000000257,cust_0863,40957.00,2025-11-23T15:21:43+00:00
order_0000000258,cust_0237,3130.07,2025-11-08T23:47:47+00:00
order_0000000259,cust_0501,42429.00,2025-11-20T02:34:33+00:00
order_0000000260,cust_0396,6456.72,2025-11-01T10:53:14+00:00
order_0000000261,cust_0787,6658.00,2025-11-02T13:36:21+00:00
order_0000000262,cust_0222,73637.03,2025-11-06T16:53:40+00:00
order_0000000263,cust_0339,15119.00,2025-11-05T14:23:44+00:00
order_0000000264,cust_0227,6353.99,2025-11-13T12:33:29+00:00
order_0000000265,cust_0487,106702.00,2025-11-05T13:10:02+00:00
order_0000000266,cust_0311,44005.03,2025-11-29T06:13:47+00:00
order_0000000267,cust_0410,4815.33,2025-11-23T08:50:53+00:00
order_0000000268,cust_0277,31331.37,2025-11-18T08:22:20+00:00
order_0000000269,cust_0607,88824.99,2025-11-22T09:05:24+00:00
order_0000000270,cust_0212,36030.00,2025-11-24T13:18:10+00:00
order_0000000271,cust_0876,16381.51,2025-11-24T07:23:08+00:00
order_0000000272,cust_0523,32456.00,2025-11-12T13:51:43+00:00
order_0000000273,cust_0741,2713.99,2025-11-24T02:54:19+00:00
order_0000000274,cust_0531,4928.50,2025-11-28T15:02:40+00:00
order_0000000275,cust_0341,34914.73,2025-11-13T16:06:42+00:00
order_0000000276,cust_0359,28958.87,2025-11-27T07:48:01+00:00
order_0000000277,cust_0239,58646.64,2025-11-29T17:34:37+00:00
order_0000000278,cust_0199,4444.00,2025-11-07T17:08:14+00:00
order_0000000279,cust_0436,148358.00,2025-11-01T14:54:39+00:00
order_0000000280,cust_0650,10702.99,2025-11-10T15:54:06+00:00
order_0000000281,cust_0435,4715.00,2025-11-15T11:24:50+00:00
order_0000000282,cust_0180,72135.99,2025-11-10T05:32:57+00:00
order_0000000283,cust_0688,43242.38,2025-11-12T18:50:54+00:00
order_0000000284,cust_0858,32519.00,2025-11-19T12:40:10+00:00
order_0000000285,cust_0309,106002.00,2025-11-29T19:48:38+00:00
order_0000000286,cust_0598,30243.00,2025-11-11T17:42:34+00:00
order_0000000287,cust_0549,7251.32,2025-11-13T15:10:59+00:00
order_0000000288,cust_0124,18014.00,2025-11-30T04:50:09+00:00
order_0000000289,cust_0075,10428.87,2025-11-08T15:59:37+00:00
order_0000000290,cust_0086,38713.29,2025-11-19T15:36:29+00:00
order_0000000291,cust_0040,10211.09,2025-11-19T00:44:45+00:00
order_0000000292,cust_0065,7262.60,2025-11-08T18:20:28+00:00
order_0000000293,cust_0703,32912.00,2025-11-12T01:55:02+00:00
order_0000000294,cust_0393,27552.67,2025-11-02T08:31:23+00:00
order_0000000295,cust_0677,232506.40,2025-11-28T18:13:07+00:00
order_0000000296,cust_0007,2642.51,2025-11-07T18:32:13+00:00
order_0000000297,cust_0440,14039.17,2025-11-05T07:57:54+00:00
order_0000000298,cust_0107,113497.00,2025-11-23T12:24:56+00:00
order_0000000299,cust_0104,4271.13,2025-11-10T10:24:12+00:00
order_0000000300,cust_0457,22045.99,2025-11-05T05:54:23+00:00
order_0000000301,cust_0656,38522.00,2025-11-11T07:36:12+00:00
order_0000000302,cust_0885,6943.00,2025-11-11T15:51:31+00:00
order_0000000303,cust_0618,3437.85,2025-11-22T10:25:27+00:00
order_0000000304,cust_0140,24173.99,2025-11-08T10:53:32+00:00
order_0000000305,cust_0733,130465.00,2025-11-07T14:34:07+00:00
order_0000000306,cust_0608,17056.00,2025-11-17T05:23:25+00:00
order_0000000307,cust_0729,140277.99,2025-11-17T11:16:30+00:00
order_0000000308,cust_0631,2023.99,2025-11-28T11:38:17+00:00
order_0000000309,cust_0183,85175.67,2025-11-27T04:21:45+00:00
order_0000000310,cust_0576,39402.00,2025-11-04T08:45:17+00:00
order_0000000311,cust_0426,22676.58,2025-11-22T07:45:24+00:00
order_0000000312,cust_0426,183788.83,2025-11-30T17:54:37+00:00
order_0000000313,cust_0790,21989.00,2025-11-28T02:11:43+00:00
order_0000000314,cust_0411,4995.99,2025-11-07T07:44:56+00:00
order_0000000315,cust_0489,185808.66,2025-11-25T12:21:31+00:00
order_0000000316,cust_0207,36465.31,2025-11-25T02:38:06+00:00
order_0000000317,cust_0030,9941.22,2025-11-28T00:52:57+00:00
order_0000000318,cust_0109,7979.17,2025-11-20T12:30:16+00:00
order_0000000319,cust_0792,40934.99,2025-11-13T05:21:50+00:00
order_0000000320,cust_0515,131685.00,2025-11-11T14:25:43+00:00
order_0000000321,cust_0323,5799.64,2025-11-12T18:12:43+00:00
order_0000000322,cust_0690,118970.00,2025-11-27T07:43:52+00:00
order_0000000323,cust_0843,43126.00,2025-11-09T11:16:31+00:00
order_0000000324,cust_0662,3661.99,2025-11-12T07:03:00+00:00
order_0000000325,cust_0639,31223.00,2025-11-29T09:20:38+00:00
order_0000000326,cust_0709,221922.00,2025-10-31T22:40:50+00:00
order_0000000327,cust_0211,42326.01,2025-11-04T05:57:48+00:00
order_0000000328,cust_0602,88346.11,2025-11-18T09:35:13+00:00
order_0000000329,cust_0415,129040.00,2025-11-28T04:46:58+00:00
order_0000000330,cust_0595,24922.28,2025-11-01T10:12:27+00:00
order_0000000331,cust_0196,44513.99,2025-11-22T12:21:27+00:00
order_0000000332,cust_0882,36928.99,2025-11-30T17:01:45+00:00
order_0000000333,cust_0018,19359.34,2025-10-31T18:39:23+00:00
order_0000000334,cust_0173,47579.00,2025-11-05T01:25:28+00:00
order_0000000335,cust_0026,41629.76,2025-11-07T09:42:39+00:00
order_0000000336,cust_0273,30948.00,2025-11-21T09:40:02+00:00
order_0000000337,cust_0446,10132.99,2025-11-19T18:53:23+00:00
order_0000000338,cust_0266,7695.25,2025-11-03T15:42:24+00:00
order_0000000339,cust_0726,96301.88,2025-11-26T12:52:03+00:00
order_0000000340,cust_0389,6149.00,2025-11-16T15:20:24+00:00
order_0000000341,cust_0725,8209.68,2025-11-12T13:13:41+00:00
order_0000000342,cust_0234,31362.99,2025-11-25T07:38:33+00:00
order_0000000343,cust_0062,183358.92,2025-11-18T10:30:57+00:00
order_0000000344,cust_0281,35787.99,2025-11-13T06:51:58+00:00
order_0000000345,cust_0423,22679.06,2025-11-07T07:51:46+00:00
order_0000000346,cust_0270,8136.52,2025-11-12T02:18:39+00:00
order_0000000347,cust_0073,20122.59,2025-11-01T09:58:24+00:00
order_0000000348,cust_0697,9014.99,2025-11-18T08:42:58+00:00
order_0000000349,cust_0305,76914.69,2025-11-10T18:01:59+00:00
order_0000000350,cust_0611,2852.82,2025-11-01T19:18:25+00:00
order_0000000351,cust_0697,5201.00,2025-11-08T10:33:49+00:00
order_0000000352,cust_0880,3073.40,2025-11-25T18:29:07+00:00
order_0000000353,cust_0737,38362.61,2025-11-04T15:56:13+00:00
order_0000000354,cust_0536,39623.00,2025-11-12T15:49:35+00:00
order_0000000355,cust_0547,27637.00,2025-11-14T06:49:43+00:00
order_0000000356,cust_0224,14532.00,2025-11-08T11:36:58+00:00
order_0000000357,cust_0763,7939.01,2025-11-28T15:20:23+00:00
order_0000000358,cust_0465,32243.00,2025-11-16T04:32:45+00:00
order_0000000359,cust_0440,12513.06,2025-11-13T13:40:19+00:00
order_0000000360,cust_0823,7366.99,2025-11-05T16:16:35+00:00
order_0000000361,cust_0664,19869.00,2025-11-08T09:37:29+00:00
order_0000000362,cust_0706,7581.99,2025-11-24T15:17:18+00:00
order_0000000363,cust_0501,226276.00,2025-11-07T11:48:41+00:00
order_0000000364,cust_0094,6687.00,2025-11-10T20:14:54+00:00
order_0000000365,cust_0087,6985.00,2025-11-15T10:50:17+00:00
order_0000000366,cust_0659,34917.99,2025-11-28T17:50:19+00:00
order_0000000367,cust_0562,24152.99,2025-11-26T02:56:45+00:00
order_0000000368,cust_0218,7114.20,2025-11-08T10:14:24+00:00
order_0000000369,cust_0189,30658.00,2025-11-07T15:22:59+00:00
order_0000000370,cust_0418,16985.99,2025-11-20T02:41:17+00:00
order_0000000371,cust_0181,41945.59,2025-11-01T13:23:14+00:00
order_0000000372,cust_0475,18048.39,2025-11-04T02:12:45+00:00
order_0000000373,cust_0312,5747.48,2025-11-18T14:00:05+00:00
order_0000000374,cust_0723,3581.00,2025-11-08T07:32:51+00:00
order_0000000375,cust_0261,88347.99,2025-11-16T06:45:29+00:00
order_0000000376,cust_0001,2559.25,2025-11-12T18:44:46+00:00
order_0000000377,cust_0205,32165.00,2025-11-15T14:33:44+00:00
order_0000000378,cust_0461,6297.51,2025-11-17T12:03:34+00:00
order_0000000379,cust_0395,6436.99,2025-11-15T15:53:35+00:00
order_0000000380,cust_0744,7677.00,2025-11-16T13:46:15+00:00
order_0000000381,cust_0484,6538.54,2025-11-08T10:51:25+00:00
order_0000000382,cust_0886,6430.40,2025-11-14T20:56:37+00:00
order_0000000383,cust_0746,12387.22,2025-11-24T22:42:03+00:00
order_0000000384,cust_0737,36780.39,2025-11-07T12:48:59+00:00
order_0000000385,cust_0270,7889.99,2025-11-07T01:09:08+00:00
order_0000000386,cust_0673,37603.99,2025-11-01T21:02:26+00:00
order_0000000387,cust_0655,9385.99,2025-11-27T06:22:59+00:00
order_0000000388,cust_0076,10362.47,2025-11-23T02:01:49+00:00
order_0000000389,cust_0599,197759.12,2025-11-09T23:40:44+00:00
order_0000000390,cust_0813,7924.15,2025-11-27T06:21:22+00:00
order_0000000391,cust_0263,13045.99,2025-11-22T10:49:39+00:00
order_0000000392,cust_0768,194477.87,2025-10-31T21:34:33+00:00
order_0000000393,cust_0156,198392.46,2025-11-11T07:54:59+00:00
order_0000000394,cust_0110,36539.47,2025-11-11T07:09:18+00:00
order_0000000395,cust_0533,25809.55,2025-11-11T13:56:27+00:00
order_0000000396,cust_0340,8512.14,2025-11-13T17:18:21+00:00
order_0000000397,cust_0803,32900.00,2025-11-12T16:59:16+00:00
order_0000000398,cust_0191,7473.99,2025-11-19T00:23:22+00:00
