bank_txn_id,settlement_id,component,amount,split
bnk_000000000013,setl_merchant_1_0013,platform_fee,-902.54,train
bnk_000000000013,setl_merchant_1_0013,gst_on_fee,-162.46,train
bnk_000000000013,setl_merchant_1_0013,tds_194o,-428.39,train
bnk_000000000013,setl_merchant_1_0013,reserve_held,-2105.93,train
bnk_000000000013,setl_merchant_1_0013,TOTAL_bank_credit,58077.09,train
bnk_000000000014,setl_merchant_1_0014,gross,26549.53,train
bnk_000000000014,setl_merchant_1_0014,platform_fee,-375.10,train
bnk_000000000014,setl_merchant_1_0014,gst_on_fee,-67.52,train
bnk_000000000014,setl_merchant_1_0014,tds_194o,-233.15,train
bnk_000000000014,setl_merchant_1_0014,reserve_held,-915.61,train
bnk_000000000014,setl_merchant_1_0014,TOTAL_bank_credit,24958.15,train
bnk_000000000015,setl_merchant_1_0015,gross,24007.60,train
bnk_000000000015,setl_merchant_1_0015,platform_fee,-280.30,train
bnk_000000000015,setl_merchant_1_0015,gst_on_fee,-50.45,train
bnk_000000000015,setl_merchant_1_0015,tds_194o,-151.67,train
bnk_000000000015,setl_merchant_1_0015,reserve_held,-628.41,train
bnk_000000000015,setl_merchant_1_0015,TOTAL_bank_credit,22896.77,train
bnk_000000000016,setl_merchant_1_0016,gross,118445.73,train
bnk_000000000016,setl_merchant_1_0016,platform_fee,-1065.99,train
bnk_000000000016,setl_merchant_1_0016,gst_on_fee,-191.88,train
bnk_000000000016,setl_merchant_1_0016,tds_194o,-472.48,train
bnk_000000000016,setl_merchant_1_0016,refund_netted,-1803.11,train
bnk_000000000016,setl_merchant_1_0016,reserve_held,-2429.90,train
bnk_000000000016,setl_merchant_1_0016,TOTAL_bank_credit,112482.37,train
bnk_000000000017,setl_merchant_1_0017,gross,156475.79,train
bnk_000000000017,setl_merchant_1_0017,platform_fee,-904.41,train
bnk_000000000017,setl_merchant_1_0017,gst_on_fee,-162.85,train
bnk_000000000017,setl_merchant_1_0017,tds_194o,-878.88,train
bnk_000000000017,setl_merchant_1_0017,refund_netted,-3054.58,train
bnk_000000000017,setl_merchant_1_0017,reserve_held,-2194.49,train
bnk_000000000017,setl_merchant_1_0017,reserve_released,5819.90,train
bnk_000000000017,setl_merchant_1_0017,TOTAL_bank_credit,155100.48,train
bnk_000000000018,setl_merchant_1_0018,gross,9201.34,train
bnk_000000000018,setl_merchant_1_0018,platform_fee,-86.28,train
bnk_000000000018,setl_merchant_1_0018,gst_on_fee,-15.53,train
bnk_000000000018,setl_merchant_1_0018,tds_194o,-37.13,train
bnk_000000000018,setl_merchant_1_0018,reserve_held,-174.00,train
bnk_000000000018,setl_merchant_1_0018,TOTAL_bank_credit,8888.40,train
bnk_000000000019,setl_merchant_1_0019,gross,34693.15,train
bnk_000000000019,setl_merchant_1_0019,platform_fee,-233.08,train
bnk_000000000019,setl_merchant_1_0019,gst_on_fee,-41.95,train
bnk_000000000019,setl_merchant_1_0019,tds_194o,-286.11,train
bnk_000000000019,setl_merchant_1_0019,reserve_held,-390.06,train
bnk_000000000019,setl_merchant_1_0019,TOTAL_bank_credit,33741.95,train
bnk_000000000020,setl_merchant_1_0020,gross,57520.15,train
bnk_000000000020,setl_merchant_1_0020,platform_fee,-438.74,train
bnk_000000000020,setl_merchant_1_0020,gst_on_fee,-78.99,train
bnk_000000000020,setl_merchant_1_0020,tds_194o,-340.09,train
bnk_000000000020,setl_merchant_1_0020,reserve_held,-945.28,train
bnk_000000000020,setl_merchant_1_0020,TOTAL_bank_credit,55717.05,train
bnk_000000000021,setl_merchant_1_0021,gross,62289.79,train
bnk_000000000021,setl_merchant_1_0021,platform_fee,-365.48,train
bnk_000000000021,setl_merchant_1_0021,gst_on_fee,-65.78,train
bnk_000000000021,setl_merchant_1_0021,tds_194o,-367.10,train
bnk_000000000021,setl_merchant_1_0021,refund_netted,-1291.30,train
bnk_000000000021,setl_merchant_1_0021,reserve_held,-686.44,train
bnk_000000000021,setl_merchant_1_0021,reserve_released,17955.41,train
bnk_000000000021,setl_merchant_1_0021,TOTAL_bank_credit,77469.10,train
bnk_000000000022,setl_merchant_1_0022,gross,63779.85,train
bnk_000000000022,setl_merchant_1_0022,platform_fee,-641.00,train
bnk_000000000022,setl_merchant_1_0022,gst_on_fee,-115.39,train
bnk_000000000022,setl_merchant_1_0022,tds_194o,-249.06,train
bnk_000000000022,setl_merchant_1_0022,reserve_held,-1354.92,train
bnk_000000000022,setl_merchant_1_0022,TOTAL_bank_credit,61419.48,train
bnk_000000000023,setl_merchant_1_0023,gross,149690.57,train
bnk_000000000023,setl_merchant_1_0023,platform_fee,-1481.57,train
bnk_000000000023,setl_merchant_1_0023,gst_on_fee,-266.68,train
bnk_000000000023,setl_merchant_1_0023,tds_194o,-761.04,train
bnk_000000000023,setl_merchant_1_0023,refund_netted,-712.51,train
bnk_000000000023,setl_merchant_1_0023,reserve_held,-3418.37,train
bnk_000000000023,setl_merchant_1_0023,rounding_drift,0.05,train
bnk_000000000023,setl_merchant_1_0023,TOTAL_bank_credit,143050.45,train
bnk_000000000024,setl_merchant_1_0024,gross,231313.86,train
bnk_000000000024,setl_merchant_1_0024,platform_fee,-1413.60,train
bnk_000000000024,setl_merchant_1_0024,gst_on_fee,-254.47,train
bnk_000000000024,setl_merchant_1_0024,tds_194o,-1240.70,train
bnk_000000000024,setl_merchant_1_0024,refund_netted,-14979.54,train
bnk_000000000024,setl_merchant_1_0024,reserve_held,-2891.54,train
bnk_000000000024,setl_merchant_1_0024,reserve_released,15541.84,train
bnk_000000000024,setl_merchant_1_0024,TOTAL_bank_credit,226075.85,train
bnk_000000000025,setl_merchant_1_0025,gross,226076.18,train
bnk_000000000025,setl_merchant_1_0025,platform_fee,-2022.90,train
bnk_000000000025,setl_merchant_1_0025,gst_on_fee,-364.11,train
bnk_000000000025,setl_merchant_1_0025,tds_194o,-1175.45,train
bnk_000000000025,setl_merchant_1_0025,refund_netted,-1941.72,train
bnk_000000000025,setl_merchant_1_0025,reserve_held,-4576.67,train
bnk_000000000025,setl_merchant_1_0025,TOTAL_bank_credit,215995.33,train
bnk_000000000026,setl_merchant_1_0026,gross,16700.43,train
bnk_000000000026,setl_merchant_1_0026,platform_fee,-147.92,train
bnk_000000000026,setl_merchant_1_0026,gst_on_fee,-26.63,train
bnk_000000000026,setl_merchant_1_0026,tds_194o,-86.62,train
bnk_000000000026,setl_merchant_1_0026,reserve_held,-386.63,train
bnk_000000000026,setl_merchant_1_0026,reserve_released,16795.46,train
bnk_000000000026,setl_merchant_1_0026,TOTAL_bank_credit,32848.09,train
bnk_000000000027,setl_merchant_1_0027,gross,30022.08,train
bnk_000000000027,setl_merchant_1_0027,platform_fee,-124.99,train
bnk_000000000027,setl_merchant_1_0027,gst_on_fee,-22.49,train
bnk_000000000027,setl_merchant_1_0027,tds_194o,-167.25,train
bnk_000000000027,setl_merchant_1_0027,refund_netted,-1244.00,train
bnk_000000000027,setl_merchant_1_0027,chargeback_debit,-965.62,train
bnk_000000000027,setl_merchant_1_0027,dispute_fee,-300.00,train
bnk_000000000027,setl_merchant_1_0027,dispute_fee_gst,-54.00,train
bnk_000000000027,setl_merchant_1_0027,reserve_held,-242.74,train
bnk_000000000027,setl_merchant_1_0027,TOTAL_bank_credit,26900.99,train
bnk_000000000028,setl_merchant_1_0028,gross,75757.77,train
bnk_000000000028,setl_merchant_1_0028,platform_fee,-1085.31,train
bnk_000000000028,setl_merchant_1_0028,gst_on_fee,-195.34,train
bnk_000000000028,setl_merchant_1_0028,tds_194o,-130.91,train
bnk_000000000028,setl_merchant_1_0028,refund_netted,-242.00,train
bnk_000000000028,setl_merchant_1_0028,reserve_held,-2408.91,train
bnk_000000000028,setl_merchant_1_0028,TOTAL_bank_credit,71695.30,train
bnk_000000000029,setl_merchant_1_0029,gross,66855.27,train
bnk_000000000029,setl_merchant_1_0029,platform_fee,-575.04,train
bnk_000000000029,setl_merchant_1_0029,gst_on_fee,-103.48,train
bnk_000000000029,setl_merchant_1_0029,tds_194o,-352.25,train
bnk_000000000029,setl_merchant_1_0029,refund_netted,-1268.34,train
bnk_000000000029,setl_merchant_1_0029,reserve_held,-1120.98,train
bnk_000000000029,setl_merchant_1_0029,TOTAL_bank_credit,63435.18,train
bnk_000000000030,setl_merchant_1_0030,gross,69445.93,train
bnk_000000000030,setl_merchant_1_0030,platform_fee,-916.03,train
bnk_000000000030,setl_merchant_1_0030,gst_on_fee,-164.91,train
bnk_000000000030,setl_merchant_1_0030,tds_194o,-347.67,train
bnk_000000000030,setl_merchant_1_0030,TOTAL_bank_credit,68017.32,train
bnk_000000000031,setl_merchant_1_0031,gross,25884.34,train
bnk_000000000031,setl_merchant_1_0031,platform_fee,-317.12,train
bnk_000000000031,setl_merchant_1_0031,gst_on_fee,-57.07,train
bnk_000000000031,setl_merchant_1_0031,tds_194o,-187.86,train
bnk_000000000031,setl_merchant_1_0031,refund_netted,-850.99,train
bnk_000000000031,setl_merchant_1_0031,reserve_held,-754.73,train
bnk_000000000031,setl_merchant_1_0031,TOTAL_bank_credit,23716.57,train
bnk_000000000032,setl_merchant_1_0032,gross,38463.04,train
bnk_000000000032,setl_merchant_1_0032,platform_fee,-334.05,train
bnk_000000000032,setl_merchant_1_0032,gst_on_fee,-60.13,train
bnk_000000000032,setl_merchant_1_0032,tds_194o,-219.47,train
bnk_000000000032,setl_merchant_1_0032,refund_netted,-1024.07,train
bnk_000000000032,setl_merchant_1_0032,reserve_held,-717.29,train
bnk_000000000032,setl_merchant_1_0032,rounding_drift,0.01,train
bnk_000000000032,setl_merchant_1_0032,TOTAL_bank_credit,36108.04,train
bnk_000000000033,setl_merchant_1_0033,gross,103181.10,train
bnk_000000000033,setl_merchant_1_0033,platform_fee,-542.77,train
bnk_000000000033,setl_merchant_1_0033,gst_on_fee,-97.70,train
bnk_000000000033,setl_merchant_1_0033,tds_194o,-239.89,train
bnk_000000000033,setl_merchant_1_0033,refund_netted,-1922.68,train
bnk_000000000033,setl_merchant_1_0033,reserve_held,-1233.80,train
bnk_000000000033,setl_merchant_1_0033,TOTAL_bank_credit,99144.26,train
bnk_000000000034,setl_merchant_1_0034,gross,67928.82,train
bnk_000000000034,setl_merchant_1_0034,platform_fee,-815.72,train
bnk_000000000034,setl_merchant_1_0034,gst_on_fee,-146.83,train
bnk_000000000034,setl_merchant_1_0034,tds_194o,-414.40,train
bnk_000000000034,setl_merchant_1_0034,refund_netted,-1962.07,train
bnk_000000000034,setl_merchant_1_0034,reserve_held,-1864.36,train
bnk_000000000034,setl_merchant_1_0034,TOTAL_bank_credit,62725.44,train
bnk_000000000035,setl_merchant_1_0035,gross,12125.51,train
bnk_000000000035,setl_merchant_1_0035,platform_fee,-124.31,train
bnk_000000000035,setl_merchant_1_0035,gst_on_fee,-22.37,train
bnk_000000000035,setl_merchant_1_0035,tds_194o,-41.43,train
bnk_000000000035,setl_merchant_1_0035,refund_netted,-51.40,train
bnk_000000000035,setl_merchant_1_0035,reserve_held,-232.94,train
bnk_000000000035,setl_merchant_1_0035,TOTAL_bank_credit,11653.06,train
bnk_000000000036,setl_merchant_1_0036,gross,37192.42,train
bnk_000000000036,setl_merchant_1_0036,platform_fee,-94.81,train
bnk_000000000036,setl_merchant_1_0036,gst_on_fee,-17.06,train
bnk_000000000036,setl_merchant_1_0036,tds_194o,-245.88,train
bnk_000000000036,setl_merchant_1_0036,reserve_held,-168.31,train
bnk_000000000036,setl_merchant_1_0036,TOTAL_bank_credit,36666.36,train
bnk_000000000039,setl_merchant_1_0037,gross,72588.10,train
bnk_000000000039,setl_merchant_1_0037,platform_fee,-330.51,train
bnk_000000000039,setl_merchant_1_0037,gst_on_fee,-59.48,train
bnk_000000000039,setl_merchant_1_0037,tds_194o,-532.63,train
bnk_000000000039,setl_merchant_1_0037,refund_netted,-2366.36,train
bnk_000000000039,setl_merchant_1_0037,reserve_held,-594.04,train
bnk_000000000039,setl_merchant_1_0037,TOTAL_bank_credit,68705.08,train
bnk_000000000040,setl_merchant_1_0038,gross,64145.48,train
bnk_000000000040,setl_merchant_1_0038,platform_fee,-757.79,train
bnk_000000000040,setl_merchant_1_0038,gst_on_fee,-136.42,train
bnk_000000000040,setl_merchant_1_0038,tds_194o,-372.54,train
bnk_000000000040,setl_merchant_1_0038,refund_netted,-2663.41,train
bnk_000000000040,setl_merchant_1_0038,reserve_held,-2001.57,train
bnk_000000000040,setl_merchant_1_0038,TOTAL_bank_credit,58213.75,train
bnk_000000000041,setl_merchant_1_0039,gross,9739.26,train
bnk_000000000041,setl_merchant_1_0039,platform_fee,-87.29,train
bnk_000000000041,setl_merchant_1_0039,gst_on_fee,-15.71,train
bnk_000000000041,setl_merchant_1_0039,tds_194o,-74.16,train
bnk_000000000041,setl_merchant_1_0039,reserve_held,-153.47,train
bnk_000000000041,setl_merchant_1_0039,rounding_drift,0.01,train
bnk_000000000041,setl_merchant_1_0039,TOTAL_bank_credit,9408.64,train
bnk_000000000042,setl_merchant_1_0040,gross,30809.20,train
bnk_000000000042,setl_merchant_1_0040,platform_fee,-201.28,train
bnk_000000000042,setl_merchant_1_0040,gst_on_fee,-36.23,train
bnk_000000000042,setl_merchant_1_0040,tds_194o,-133.71,train
bnk_000000000042,setl_merchant_1_0040,refund_netted,-1334.12,train
bnk_000000000042,setl_merchant_1_0040,reserve_held,-344.89,train
bnk_000000000042,setl_merchant_1_0040,TOTAL_bank_credit,28758.97,train
bnk_000000000043,setl_merchant_1_0041,gross,180303.33,train
bnk_000000000043,setl_merchant_1_0041,platform_fee,-1624.25,train
bnk_000000000043,setl_merchant_1_0041,gst_on_fee,-292.38,train
bnk_000000000043,setl_merchant_1_0041,tds_194o,-1000.35,train
bnk_000000000043,setl_merchant_1_0041,refund_netted,-21999.57,train
bnk_000000000043,setl_merchant_1_0041,reserve_held,-3651.05,train
bnk_000000000043,setl_merchant_1_0041,TOTAL_bank_credit,151735.73,train
bnk_000000000044,setl_merchant_1_0042,gross,142747.27,train
bnk_000000000044,setl_merchant_1_0042,platform_fee,-1290.88,train
bnk_000000000044,setl_merchant_1_0042,gst_on_fee,-232.37,train
bnk_000000000044,setl_merchant_1_0042,tds_194o,-550.59,train
bnk_000000000044,setl_merchant_1_0042,reserve_held,-2794.35,train
bnk_000000000044,setl_merchant_1_0042,TOTAL_bank_credit,137879.08,train
bnk_000000000045,setl_merchant_1_0043,gross,69788.33,dev
bnk_000000000045,setl_merchant_1_0043,platform_fee,-756.64,dev
bnk_000000000045,setl_merchant_1_0043,gst_on_fee,-136.20,dev
bnk_000000000045,setl_merchant_1_0043,tds_194o,-388.09,dev
bnk_000000000045,setl_merchant_1_0043,refund_netted,-309.24,dev
bnk_000000000045,setl_merchant_1_0043,reserve_held,-1674.69,dev
bnk_000000000045,setl_merchant_1_0043,TOTAL_bank_credit,66523.47,dev
bnk_000000000046,setl_merchant_1_0044,gross,80767.25,dev
bnk_000000000046,setl_merchant_1_0044,platform_fee,-654.94,dev
bnk_000000000046,setl_merchant_1_0044,gst_on_fee,-117.88,dev
bnk_000000000046,setl_merchant_1_0044,tds_194o,-382.88,dev
bnk_000000000046,setl_merchant_1_0044,refund_netted,-599.40,dev
bnk_000000000046,setl_merchant_1_0044,reserve_held,-1328.72,dev
bnk_000000000046,setl_merchant_1_0044,reserve_released,4352.69,dev
bnk_000000000046,setl_merchant_1_0044,TOTAL_bank_credit,82036.12,dev
bnk_000000000047,setl_merchant_1_0045,gross,174417.63,dev
bnk_000000000047,setl_merchant_1_0045,platform_fee,-1437.79,dev
bnk_000000000047,setl_merchant_1_0045,gst_on_fee,-258.81,dev
bnk_000000000047,setl_merchant_1_0045,tds_194o,-1012.78,dev
bnk_000000000047,setl_merchant_1_0045,refund_netted,-5617.38,dev
bnk_000000000047,setl_merchant_1_0045,chargeback_debit,-569.27,dev
bnk_000000000047,setl_merchant_1_0045,dispute_fee,-600.00,dev
bnk_000000000047,setl_merchant_1_0045,dispute_fee_gst,-108.00,dev
bnk_000000000047,setl_merchant_1_0045,reserve_held,-2793.90,dev
bnk_000000000047,setl_merchant_1_0045,TOTAL_bank_credit,162019.70,dev
bnk_000000000048,setl_merchant_1_0046,gross,114635.36,dev
bnk_000000000048,setl_merchant_1_0046,platform_fee,-1425.93,dev
bnk_000000000048,setl_merchant_1_0046,gst_on_fee,-256.65,dev
bnk_000000000048,setl_merchant_1_0046,tds_194o,-534.53,dev
bnk_000000000048,setl_merchant_1_0046,refund_netted,-126.74,dev
bnk_000000000048,setl_merchant_1_0046,reserve_held,-2852.92,dev
bnk_000000000048,setl_merchant_1_0046,TOTAL_bank_credit,109438.59,dev
bnk_000000000049,setl_merchant_1_0047,gross,26185.88,dev
bnk_000000000049,setl_merchant_1_0047,platform_fee,-279.01,dev
bnk_000000000049,setl_merchant_1_0047,gst_on_fee,-50.23,dev
bnk_000000000049,setl_merchant_1_0047,tds_194o,-141.21,dev
bnk_000000000049,setl_merchant_1_0047,refund_netted,-641.43,dev
bnk_000000000049,setl_merchant_1_0047,reserve_held,-544.26,dev
bnk_000000000049,setl_merchant_1_0047,TOTAL_bank_credit,24529.74,dev
bnk_000000000050,setl_merchant_1_0048,gross,28670.82,dev
bnk_000000000050,setl_merchant_1_0048,platform_fee,-395.74,dev
bnk_000000000050,setl_merchant_1_0048,gst_on_fee,-71.26,dev
bnk_000000000050,setl_merchant_1_0048,tds_194o,-167.98,dev
bnk_000000000050,setl_merchant_1_0048,refund_netted,-467.00,dev
bnk_000000000050,setl_merchant_1_0048,reserve_held,-788.44,dev
bnk_000000000050,setl_merchant_1_0048,TOTAL_bank_credit,26780.40,dev
bnk_000000000051,setl_merchant_1_0049,gross,70324.81,dev
bnk_000000000051,setl_merchant_1_0049,platform_fee,-781.57,dev
bnk_000000000051,setl_merchant_1_0049,gst_on_fee,-140.66,dev
bnk_000000000051,setl_merchant_1_0049,tds_194o,-328.74,dev
bnk_000000000051,setl_merchant_1_0049,refund_netted,-615.53,dev
bnk_000000000051,setl_merchant_1_0049,chargeback_debit,-1422.61,dev
bnk_000000000051,setl_merchant_1_0049,dispute_fee,-900.00,dev
bnk_000000000051,setl_merchant_1_0049,dispute_fee_gst,-162.00,dev
bnk_000000000051,setl_merchant_1_0049,reserve_held,-1488.29,dev
bnk_000000000051,setl_merchant_1_0049,TOTAL_bank_credit,64485.41,dev
bnk_000000000052,setl_merchant_1_0050,gross,49205.05,dev
bnk_000000000052,setl_merchant_1_0050,platform_fee,-543.69,dev
bnk_000000000052,setl_merchant_1_0050,gst_on_fee,-97.86,dev
bnk_000000000052,setl_merchant_1_0050,tds_194o,-277.23,dev
bnk_000000000052,setl_merchant_1_0050,refund_netted,-1880.95,dev
bnk_000000000052,setl_merchant_1_0050,dispute_fee,-300.00,dev
bnk_000000000052,setl_merchant_1_0050,dispute_fee_gst,-54.00,dev
bnk_000000000052,setl_merchant_1_0050,reserve_held,-1159.62,dev
bnk_000000000052,setl_merchant_1_0050,TOTAL_bank_credit,44891.70,dev
bnk_000000000053,setl_merchant_1_0051,gross,21061.43,dev
bnk_000000000053,setl_merchant_1_0051,platform_fee,-131.77,dev
bnk_000000000053,setl_merchant_1_0051,gst_on_fee,-23.72,dev
bnk_000000000053,setl_merchant_1_0051,tds_194o,-106.73,dev
bnk_000000000053,setl_merchant_1_0051,refund_netted,-1953.36,dev
bnk_000000000053,setl_merchant_1_0051,reserve_held,-276.67,dev
bnk_000000000053,setl_merchant_1_0051,TOTAL_bank_credit,18569.18,dev
bnk_000000000054,setl_merchant_1_0052,gross,58878.37,dev
bnk_000000000054,setl_merchant_1_0052,platform_fee,-842.30,dev
bnk_000000000054,setl_merchant_1_0052,gst_on_fee,-151.62,dev
bnk_000000000054,setl_merchant_1_0052,tds_194o,-216.97,dev
bnk_000000000054,setl_merchant_1_0052,refund_netted,-3347.80,dev
bnk_000000000054,setl_merchant_1_0052,reserve_held,-1737.67,dev
bnk_000000000054,setl_merchant_1_0052,TOTAL_bank_credit,52582.01,dev
bnk_000000000055,setl_merchant_1_0053,gross,91523.28,dev
bnk_000000000055,setl_merchant_1_0053,platform_fee,-767.62,dev
bnk_000000000055,setl_merchant_1_0053,gst_on_fee,-138.16,dev
bnk_000000000055,setl_merchant_1_0053,tds_194o,-475.73,dev
bnk_000000000055,setl_merchant_1_0053,refund_netted,-1502.16,dev
bnk_000000000055,setl_merchant_1_0053,reserve_held,-1577.00,dev
bnk_000000000055,setl_merchant_1_0053,reserve_released,13304.06,dev
bnk_000000000055,setl_merchant_1_0053,TOTAL_bank_credit,100366.67,dev
bnk_000000000056,setl_merchant_1_0054,gross,89123.84,dev
bnk_000000000056,setl_merchant_1_0054,platform_fee,-992.06,dev
bnk_000000000056,setl_merchant_1_0054,gst_on_fee,-178.59,dev
bnk_000000000056,setl_merchant_1_0054,tds_194o,-563.49,dev
bnk_000000000056,setl_merchant_1_0054,refund_netted,-180.99,dev
bnk_000000000056,setl_merchant_1_0054,chargeback_debit,-515.00,dev
bnk_000000000056,setl_merchant_1_0054,dispute_fee,-300.00,dev
bnk_000000000056,setl_merchant_1_0054,dispute_fee_gst,-54.00,dev
bnk_000000000056,setl_merchant_1_0054,reserve_held,-1953.86,dev
bnk_000000000056,setl_merchant_1_0054,reserve_released,13434.65,dev
bnk_000000000056,setl_merchant_1_0054,TOTAL_bank_credit,97820.50,dev
bnk_000000000057,setl_merchant_1_0055,gross,9968.51,dev
bnk_000000000057,setl_merchant_1_0055,platform_fee,-144.37,dev
bnk_000000000057,setl_merchant_1_0055,gst_on_fee,-26.00,dev
bnk_000000000057,setl_merchant_1_0055,tds_194o,-54.42,dev
bnk_000000000057,setl_merchant_1_0055,refund_netted,-232.83,dev
bnk_000000000057,setl_merchant_1_0055,reserve_held,-266.00,dev
bnk_000000000057,setl_merchant_1_0055,unexplained,-2260.57,dev
bnk_000000000057,setl_merchant_1_0055,TOTAL_bank_credit,6984.32,dev
bnk_000000000058,setl_merchant_1_0056,gross,42973.75,dev
bnk_000000000058,setl_merchant_1_0056,platform_fee,-466.79,dev
bnk_000000000058,setl_merchant_1_0056,gst_on_fee,-84.02,dev
bnk_000000000058,setl_merchant_1_0056,tds_194o,-285.85,dev
bnk_000000000058,setl_merchant_1_0056,refund_netted,-342.04,dev
bnk_000000000058,setl_merchant_1_0056,dispute_fee,-300.00,dev
