payment_id,order_id,amount,method,status,created_at_ist
pay_00000000000057,order_0000000057,12963.36,netbanking,captured,2025-11-12T02:11:26+05:30
pay_00000000000058,order_0000000058,6953.03,netbanking,captured,2025-11-03T08:26:39+05:30
pay_00000000000059,order_0000000059,158950.00,netbanking,captured,2025-11-06T13:16:47+05:30
pay_00000000000060,order_0000000060,3500.45,netbanking,failed,2025-11-15T21:36:36+05:30
pay_00000000000061,order_0000000061,8260.99,card,captured,2025-11-01T22:21:42+05:30
pay_00000000000062,order_0000000062,23574.00,netbanking,captured,2025-11-03T21:07:53+05:30
pay_00000000000063,order_0000000063,7055.32,netbanking,captured,2025-11-30T17:57:13+05:30
pay_00000000000064,order_0000000064,37026.99,card,captured,2025-11-02T17:42:53+05:30
pay_00000000000065,order_0000000065,234451.44,card,failed,2025-11-16T06:58:51+05:30
pay_00000000000066,order_0000000066,23595.67,netbanking,captured,2025-11-10T00:32:52+05:30
pay_00000000000067,order_0000000067,160236.31,upi,captured,2025-11-24T16:43:43+05:30
pay_00000000000068,order_0000000068,3891.99,netbanking,captured,2025-11-23T08:12:59+05:30
pay_00000000000069,order_0000000069,34240.81,netbanking,captured,2025-11-24T16:30:14+05:30
pay_00000000000070,order_0000000070,25928.91,netbanking,captured,2025-11-04T10:10:22+05:30
pay_00000000000071,order_0000000071,17553.94,netbanking,captured,2025-11-07T02:54:24+05:30
pay_00000000000072,order_0000000072,21491.03,card,captured,2025-11-23T12:21:00+05:30
pay_00000000000073,order_0000000073,3578.67,netbanking,captured,2025-11-26T07:57:51+05:30
pay_00000000000074,order_0000000074,84467.37,upi,captured,2025-11-13T19:50:26+05:30
pay_00000000000075,order_0000000075,177672.00,wallet,captured,2025-11-25T20:07:13+05:30
pay_00000000000076,order_0000000076,2211.63,netbanking,captured,2025-11-17T17:38:04+05:30
pay_00000000000077,order_0000000077,4239.99,upi,captured,2025-11-20T07:03:34+05:30
pay_00000000000078,order_0000000078,41107.00,card,captured,2025-11-04T20:39:35+05:30
pay_00000000000079,order_0000000079,2533.09,netbanking,captured,2025-11-18T14:00:11+05:30
pay_00000000000080,order_0000000080,140139.00,card,captured,2025-11-25T13:59:00+05:30
pay_00000000000081,order_0000000081,9744.00,wallet,captured,2025-11-04T12:46:27+05:30
pay_00000000000082,order_0000000082,5613.27,card,captured,2025-11-27T07:06:50+05:30
pay_00000000000083,order_0000000083,33283.00,netbanking,captured,2025-11-08T11:31:35+05:30
pay_00000000000084,order_0000000084,8631.00,netbanking,captured,2025-11-17T12:44:31+05:30
pay_00000000000085,order_0000000085,29213.50,netbanking,captured,2025-11-16T19:06:28+05:30
pay_00000000000086,order_0000000086,142514.09,netbanking,captured,2025-11-06T07:20:55+05:30
pay_00000000000087,order_0000000087,38437.00,card,captured,2025-11-17T20:15:10+05:30
pay_00000000000088,order_0000000088,33151.03,card,captured,2025-11-03T00:13:23+05:30
pay_00000000000089,order_0000000089,162583.66,upi,captured,2025-11-05T22:59:25+05:30
pay_00000000000090,order_0000000090,30580.58,wallet,captured,2025-11-10T07:04:26+05:30
pay_00000000000091,order_0000000091,18363.99,netbanking,captured,2025-11-17T19:15:22+05:30
pay_00000000000092,order_0000000092,35653.79,netbanking,captured,2025-11-26T09:14:12+05:30
pay_00000000000093,order_0000000093,7033.00,netbanking,captured,2025-11-07T04:09:59+05:30
pay_00000000000094,order_0000000094,43755.82,wallet,captured,2025-11-06T23:25:54+05:30
pay_00000000000095,order_0000000095,10816.61,netbanking,captured,2025-11-12T15:44:11+05:30
pay_00000000000096,order_0000000096,43190.56,card,captured,2025-11-04T22:14:20+05:30
pay_00000000000097,order_0000000097,19829.00,wallet,captured,2025-11-30T23:28:54+05:30
pay_00000000000098,order_0000000098,55109.99,upi,failed,2025-11-19T06:58:44+05:30
pay_00000000000099,order_0000000099,52373.73,netbanking,captured,2025-11-02T16:31:17+05:30
pay_00000000000100,order_0000000100,37303.00,card,captured,2025-11-17T17:40:54+05:30
pay_00000000000101,order_0000000101,6896.00,wallet,captured,2025-11-15T12:32:59+05:30
pay_00000000000102,order_0000000102,62538.31,card,failed,2025-11-15T20:51:05+05:30
pay_00000000000103,order_0000000103,9949.00,upi,captured,2025-11-25T14:53:24+05:30
pay_00000000000104,order_0000000104,8860.99,upi,captured,2025-11-19T17:15:44+05:30
pay_00000000000105,order_0000000105,7553.00,upi,captured,2025-11-25T14:13:41+05:30
pay_00000000000106,order_0000000106,11709.86,wallet,captured,2025-11-01T16:47:59+05:30
pay_00000000000107,order_0000000107,167176.00,card,captured,2025-11-11T19:08:39+05:30
pay_00000000000108,order_0000000108,9046.76,netbanking,captured,2025-11-06T15:50:44+05:30
pay_00000000000109,order_0000000109,7198.00,netbanking,captured,2025-11-30T01:42:08+05:30
pay_00000000000110,order_0000000110,41909.00,netbanking,captured,2025-11-27T19:56:13+05:30
pay_00000000000111,order_0000000111,18009.37,card,failed,2025-11-18T14:30:17+05:30
pay_00000000000112,order_0000000112,2120.00,netbanking,captured,2025-11-04T06:15:22+05:30
pay_00000000000113,order_0000000113,188934.44,netbanking,captured,2025-11-21T21:49:52+05:30
pay_00000000000114,order_0000000114,36811.96,wallet,captured,2025-11-03T23:14:35+05:30
pay_00000000000115,order_0000000115,25891.56,netbanking,captured,2025-11-10T17:13:18+05:30
pay_00000000000116,order_0000000116,2273.00,card,captured,2025-11-17T16:36:19+05:30
pay_00000000000117,order_0000000117,143843.00,upi,captured,2025-11-04T04:58:52+05:30
pay_00000000000118,order_0000000118,9409.99,netbanking,captured,2025-11-01T18:00:33+05:30
pay_00000000000119,order_0000000119,155160.48,netbanking,captured,2025-11-03T16:54:34+05:30
pay_00000000000120,order_0000000120,150068.46,netbanking,failed,2025-11-23T17:00:11+05:30
pay_00000000000121,order_0000000121,8950.68,netbanking,captured,2025-11-12T10:55:25+05:30
pay_00000000000122,order_0000000122,23122.99,netbanking,captured,2025-11-30T21:41:45+05:30
pay_00000000000123,order_0000000123,13863.11,upi,captured,2025-11-01T13:03:53+05:30
pay_00000000000124,order_0000000124,115764.00,card,captured,2025-11-03T02:06:34+05:30
pay_00000000000125,order_0000000125,8631.05,netbanking,captured,2025-11-10T15:39:23+05:30
pay_00000000000126,order_0000000126,15562.99,card,captured,2025-11-21T06:10:29+05:30
pay_00000000000127,order_0000000127,83613.06,upi,captured,2025-11-08T01:24:00+05:30
pay_00000000000128,order_0000000128,50813.64,card,captured,2025-11-27T20:26:39+05:30
pay_00000000000129,order_0000000129,13302.00,card,captured,2025-11-26T18:23:11+05:30
pay_00000000000130,order_0000000130,39073.00,card,captured,2025-11-26T15:32:33+05:30
pay_00000000000131,order_0000000131,89383.00,netbanking,captured,2025-11-12T06:03:44+05:30
pay_00000000000132,order_0000000132,6110.00,netbanking,failed,2025-11-23T20:14:22+05:30
pay_00000000000133,order_0000000133,8903.14,wallet,captured,2025-11-16T16:23:43+05:30
pay_00000000000134,order_0000000134,6230.72,wallet,failed,2025-11-27T20:56:20+05:30
pay_00000000000135,order_0000000135,4268.62,upi,captured,2025-11-02T14:00:17+05:30
pay_00000000000136,order_0000000136,16466.79,netbanking,captured,2025-11-30T17:22:18+05:30
pay_00000000000137,order_0000000137,7009.00,card,captured,2025-11-20T00:23:05+05:30
pay_00000000000138,order_0000000138,21460.00,card,captured,2025-11-15T09:47:50+05:30
pay_00000000000139,order_0000000139,9856.00,netbanking,captured,2025-11-10T21:38:04+05:30
pay_00000000000140,order_0000000140,6201.99,card,captured,2025-11-03T19:54:08+05:30
pay_00000000000141,order_0000000141,173648.06,upi,captured,2025-11-19T14:57:13+05:30
pay_00000000000142,order_0000000142,6194.92,netbanking,captured,2025-11-07T08:05:56+05:30
pay_00000000000143,order_0000000143,26703.44,card,captured,2025-11-09T13:19:22+05:30
pay_00000000000144,order_0000000144,2629.56,wallet,failed,2025-11-25T22:09:06+05:30
pay_00000000000145,order_0000000145,7956.86,card,captured,2025-11-01T14:16:06+05:30
pay_00000000000146,order_0000000146,8127.00,wallet,captured,2025-11-14T07:15:39+05:30
pay_00000000000147,order_0000000147,164791.97,netbanking,captured,2025-11-30T22:18:54+05:30
pay_00000000000148,order_0000000148,44466.33,netbanking,captured,2025-11-03T06:02:20+05:30
pay_00000000000149,order_0000000149,18495.99,upi,failed,2025-11-12T10:41:57+05:30
pay_00000000000150,order_0000000150,27229.00,netbanking,captured,2025-11-04T14:21:42+05:30
pay_00000000000151,order_0000000151,47634.35,netbanking,captured,2025-11-26T18:03:32+05:30
pay_00000000000152,order_0000000152,31638.68,upi,captured,2025-11-07T21:53:15+05:30
pay_00000000000153,order_0000000153,31848.00,wallet,captured,2025-11-28T12:29:05+05:30
pay_00000000000154,order_0000000154,30328.99,upi,captured,2025-11-12T15:58:13+05:30
pay_00000000000155,order_0000000155,76187.99,upi,failed,2025-11-02T06:24:05+05:30
pay_00000000000156,order_0000000156,7628.99,netbanking,captured,2025-11-20T02:28:04+05:30
pay_00000000000157,order_0000000157,38863.96,netbanking,captured,2025-11-23T00:26:21+05:30
pay_00000000000158,order_0000000158,125742.51,netbanking,captured,2025-11-01T11:45:56+05:30
pay_00000000000159,order_0000000159,3916.27,card,failed,2025-11-25T15:40:24+05:30
pay_00000000000160,order_0000000160,34994.00,card,captured,2025-11-21T23:29:33+05:30
pay_00000000000161,order_0000000161,82867.88,netbanking,captured,2025-11-04T21:31:44+05:30
pay_00000000000162,order_0000000162,37676.00,wallet,captured,2025-11-19T12:38:56+05:30
pay_00000000000163,order_0000000163,66467.56,netbanking,captured,2025-11-18T21:38:53+05:30
pay_00000000000164,order_0000000164,7275.99,netbanking,captured,2025-11-14T21:27:03+05:30
pay_00000000000165,order_0000000165,19332.09,wallet,captured,2025-11-25T14:20:58+05:30
pay_00000000000166,order_0000000166,2376.95,card,captured,2025-11-19T07:50:16+05:30
pay_00000000000167,order_0000000167,88681.73,netbanking,captured,2025-11-28T21:03:25+05:30
pay_00000000000168,order_0000000168,26418.78,upi,captured,2025-11-10T17:52:43+05:30
pay_00000000000169,order_0000000169,18043.00,wallet,captured,2025-11-10T01:06:27+05:30
pay_00000000000170,order_0000000170,206094.99,netbanking,captured,2025-11-05T22:04:36+05:30
pay_00000000000171,order_0000000171,3601.00,card,captured,2025-11-08T05:08:29+05:30
pay_00000000000172,order_0000000172,5395.00,netbanking,captured,2025-11-22T07:55:07+05:30
pay_00000000000173,order_0000000173,4983.99,netbanking,captured,2025-11-01T15:06:52+05:30
pay_00000000000174,order_0000000174,84799.07,upi,failed,2025-11-16T20:19:47+05:30
pay_00000000000175,order_0000000175,31459.86,upi,captured,2025-11-11T16:50:42+05:30
pay_00000000000176,order_0000000176,38531.35,wallet,captured,2025-11-29T13:23:58+05:30
pay_00000000000177,order_0000000177,5654.00,netbanking,captured,2025-11-06T18:09:28+05:30
pay_00000000000178,order_0000000178,5726.00,card,captured,2025-11-26T23:06:09+05:30
pay_00000000000179,order_0000000179,7234.92,netbanking,captured,2025-11-08T10:58:26+05:30
pay_00000000000180,order_0000000180,43795.00,upi,captured,2025-11-27T10:52:28+05:30
pay_00000000000181,order_0000000181,15286.57,wallet,failed,2025-11-26T13:14:44+05:30
pay_00000000000182,order_0000000182,33502.51,wallet,captured,2025-11-30T07:51:20+05:30
pay_00000000000183,order_0000000183,29358.02,upi,captured,2025-11-15T19:34:50+05:30
pay_00000000000184,order_0000000184,2452.05,netbanking,captured,2025-11-05T14:19:55+05:30
pay_00000000000185,order_0000000185,2955.99,netbanking,captured,2025-11-12T16:55:38+05:30
pay_00000000000186,order_0000000186,145525.76,upi,captured,2025-11-30T17:45:35+05:30
pay_00000000000187,order_0000000187,11179.15,wallet,captured,2025-11-26T15:03:53+05:30
pay_00000000000188,order_0000000188,35684.00,card,captured,2025-11-27T14:29:23+05:30
pay_00000000000189,order_0000000189,6527.18,upi,captured,2025-11-30T22:26:54+05:30
pay_00000000000190,order_0000000190,15960.99,card,captured,2025-11-02T16:31:12+05:30
pay_00000000000191,order_0000000191,27360.00,netbanking,captured,2025-11-26T16:17:48+05:30
pay_00000000000192,order_0000000192,9184.00,upi,captured,2025-11-03T06:26:22+05:30
pay_00000000000193,order_0000000193,39582.99,netbanking,captured,2025-11-21T06:58:01+05:30
pay_00000000000194,order_0000000194,24428.00,wallet,captured,2025-11-04T23:48:16+05:30
pay_00000000000195,order_0000000195,4572.99,netbanking,captured,2025-11-09T12:21:42+05:30
pay_00000000000196,order_0000000196,17461.00,netbanking,captured,2025-11-18T14:56:27+05:30
pay_00000000000197,order_0000000197,17515.00,netbanking,failed,2025-11-23T07:29:51+05:30
pay_00000000000198,order_0000000198,93941.58,wallet,captured,2025-11-30T21:01:35+05:30
pay_00000000000199,order_0000000199,6982.11,netbanking,captured,2025-11-16T03:24:12+05:30
pay_00000000000200,order_0000000200,42457.00,netbanking,captured,2025-11-20T06:27:09+05:30
pay_00000000000201,order_0000000201,22822.17,netbanking,captured,2025-11-13T13:32:53+05:30
pay_00000000000202,order_0000000202,20743.53,netbanking,captured,2025-11-16T14:11:34+05:30
pay_00000000000203,order_0000000203,3595.00,wallet,captured,2025-11-21T07:14:20+05:30
pay_00000000000204,order_0000000204,27342.80,netbanking,captured,2025-11-14T05:01:14+05:30
pay_00000000000205,order_0000000205,13957.80,netbanking,failed,2025-11-09T00:08:30+05:30
pay_00000000000206,order_0000000206,2184.00,upi,captured,2025-11-04T19:48:06+05:30
pay_00000000000207,order_0000000207,28821.35,card,captured,2025-11-27T18:48:55+05:30
pay_00000000000208,order_0000000208,2545.00,netbanking,captured,2025-11-11T07:51:18+05:30
pay_00000000000209,order_0000000209,19114.53,card,captured,2025-11-17T11:43:03+05:30
pay_00000000000210,order_0000000210,6733.00,upi,captured,2025-11-01T03:35:10+05:30
pay_00000000000211,order_0000000211,14248.99,card,captured,2025-11-28T12:52:12+05:30
pay_00000000000212,order_0000000212,22489.00,netbanking,captured,2025-11-05T13:24:06+05:30
pay_00000000000213,order_0000000213,101786.99,netbanking,captured,2025-11-02T15:00:10+05:30
pay_00000000000214,order_0000000214,41659.00,wallet,captured,2025-11-06T18:42:49+05:30
pay_00000000000215,order_0000000215,31101.00,upi,captured,2025-11-06T20:05:58+05:30
pay_00000000000216,order_0000000216,40169.36,wallet,captured,2025-11-16T23:56:57+05:30
pay_00000000000217,order_0000000217,41592.33,wallet,captured,2025-11-07T17:54:47+05:30
pay_00000000000218,order_0000000218,35504.00,netbanking,captured,2025-11-15T17:59:00+05:30
pay_00000000000219,order_0000000219,5234.43,upi,captured,2025-11-29T06:36:27+05:30
pay_00000000000220,order_0000000220,41899.75,netbanking,captured,2025-11-22T09:31:26+05:30
pay_00000000000221,order_0000000221,217797.00,netbanking,failed,2025-11-12T15:57:53+05:30
pay_00000000000222,order_0000000222,7112.67,netbanking,captured,2025-11-14T10:09:41+05:30
pay_00000000000223,order_0000000223,2658.00,wallet,captured,2025-11-17T15:02:27+05:30
pay_00000000000224,order_0000000224,6205.00,netbanking,captured,2025-11-20T01:59:35+05:30
pay_00000000000225,order_0000000225,4885.00,card,captured,2025-11-20T23:11:09+05:30
pay_00000000000226,order_0000000226,179000.38,netbanking,failed,2025-11-15T19:58:44+05:30
pay_00000000000227,order_0000000227,37126.21,netbanking,captured,2025-11-24T20:06:35+05:30
pay_00000000000228,order_0000000228,37297.46,netbanking,captured,2025-11-20T12:04:49+05:30
pay_00000000000229,order_0000000229,42855.21,upi,captured,2025-11-21T06:46:09+05:30
pay_00000000000230,order_0000000230,34599.00,wallet,captured,2025-11-09T17:42:10+05:30
pay_00000000000231,order_0000000231,43285.67,netbanking,captured,2025-11-29T00:34:55+05:30
pay_00000000000232,order_0000000232,10830.91,wallet,captured,2025-11-18T15:27:28+05:30
pay_00000000000233,order_0000000233,153865.91,card,captured,2025-11-06T12:37:23+05:30
pay_00000000000234,order_0000000234,19281.00,upi,captured,2025-11-17T06:05:01+05:30
pay_00000000000235,order_0000000235,28064.20,netbanking,captured,2025-11-20T19:37:30+05:30
pay_00000000000236,order_0000000236,38009.00,netbanking,captured,2025-11-03T11:15:14+05:30
pay_00000000000237,order_0000000237,24089.00,card,captured,2025-11-30T18:59:17+05:30
pay_00000000000238,order_0000000238,28911.00,netbanking,captured,2025-11-20T13:04:01+05:30
pay_00000000000239,order_0000000239,3006.98,netbanking,captured,2025-11-03T16:48:04+05:30
pay_00000000000240,order_0000000240,44642.67,card,captured,2025-11-16T16:43:16+05:30
pay_00000000000241,order_0000000241,20568.08,wallet,captured,2025-11-29T17:07:09+05:30
pay_00000000000242,order_0000000242,15017.29,netbanking,captured,2025-11-04T11:15:23+05:30
pay_00000000000243,order_0000000243,9559.19,wallet,failed,2025-11-21T01:24:56+05:30
pay_00000000000244,order_0000000244,8757.99,card,captured,2025-11-01T15:37:23+05:30
pay_00000000000245,order_0000000245,2691.38,upi,captured,2025-11-10T10:21:46+05:30
pay_00000000000246,order_0000000246,15230.00,netbanking,captured,2025-11-14T22:22:42+05:30
pay_00000000000247,order_0000000247,33789.99,upi,captured,2025-11-05T19:49:53+05:30
pay_00000000000248,order_0000000248,6027.99,upi,captured,2025-11-10T19:46:58+05:30
pay_00000000000249,order_0000000249,12732.92,netbanking,captured,2025-11-25T11:55:00+05:30
pay_00000000000250,order_0000000250,237203.08,netbanking,captured,2025-11-13T16:45:04+05:30
pay_00000000000251,order_0000000251,31802.00,upi,captured,2025-11-18T00:11:36+05:30
pay_00000000000252,order_0000000252,48631.73,upi,captured,2025-11-25T07:28:00+05:30
pay_00000000000253,order_0000000253,35109.18,upi,captured,2025-11-22T15:44:15+05:30
pay_00000000000254,order_0000000254,7463.95,netbanking,captured,2025-11-02T19:51:16+05:30
pay_00000000000255,order_0000000255,9319.00,netbanking,captured,2025-11-20T15:08:22+05:30
pay_00000000000256,order_0000000256,13391.00,netbanking,captured,2025-11-25T23:43:21+05:30
pay_00000000000257,order_0000000257,2755.00,netbanking,captured,2025-11-16T19:28:36+05:30
pay_00000000000258,order_0000000258,6210.99,netbanking,captured,2025-11-30T04:19:52+05:30
pay_00000000000259,order_0000000259,198443.00,upi,captured,2025-11-16T20:50:47+05:30
pay_00000000000260,order_0000000260,6293.00,card,captured,2025-11-02T05:45:08+05:30
pay_00000000000261,order_0000000261,33749.56,upi,captured,2025-11-20T16:59:16+05:30
pay_00000000000262,order_0000000262,149503.88,upi,failed,2025-11-07T21:19:41+05:30
pay_00000000000263,order_0000000263,40183.00,netbanking,captured,2025-11-02T15:42:17+05:30
pay_00000000000264,order_0000000264,109192.99,upi,captured,2025-11-07T21:26:55+05:30
pay_00000000000265,order_0000000265,19507.00,netbanking,captured,2025-11-19T18:43:16+05:30
pay_00000000000266,order_0000000266,19004.00,netbanking,captured,2025-11-04T11:27:20+05:30
pay_00000000000267,order_0000000267,40418.00,wallet,captured,2025-11-23T07:05:53+05:30
pay_00000000000268,order_0000000268,6965.83,card,failed,2025-11-18T21:32:20+05:30
pay_00000000000269,order_0000000269,12479.49,upi,captured,2025-11-06T16:31:21+05:30
pay_00000000000270,order_0000000270,36827.00,netbanking,captured,2025-11-16T18:20:00+05:30
pay_00000000000271,order_0000000271,7613.99,netbanking,captured,2025-11-18T06:34:52+05:30
pay_00000000000272,order_0000000272,39714.99,netbanking,captured,2025-11-23T14:07:05+05:30
pay_00000000000273,order_0000000273,8022.02,card,captured,2025-11-28T05:28:55+05:30
pay_00000000000274,order_0000000274,143523.00,netbanking,captured,2025-11-07T18:53:13+05:30
pay_00000000000275,order_0000000275,21411.89,card,captured,2025-11-18T17:23:34+05:30
pay_00000000000276,order_0000000276,55254.00,wallet,failed,2025-11-20T18:17:47+05:30
pay_00000000000277,order_0000000277,13361.00,card,captured,2025-11-15T17:03:43+05:30
pay_00000000000278,order_0000000278,4691.07,netbanking,captured,2025-11-25T20:52:41+05:30
pay_00000000000279,order_0000000279,10951.82,netbanking,captured,2025-11-22T15:24:28+05:30
pay_00000000000280,order_0000000280,123475.99,netbanking,captured,2025-11-18T12:47:56+05:30
pay_00000000000281,order_0000000281,7023.07,netbanking,captured,2025-11-07T10:04:02+05:30
pay_00000000000282,order_0000000282,7626.05,card,captured,2025-11-04T08:01:43+05:30
pay_00000000000283,order_0000000283,89009.00,wallet,captured,2025-11-18T11:26:20+05:30
pay_00000000000284,order_0000000284,8023.57,card,captured,2025-11-06T10:34:54+05:30
pay_00000000000285,order_0000000285,7906.00,card,captured,2025-11-09T07:16:54+05:30
pay_00000000000286,order_0000000286,35958.07,wallet,captured,2025-11-12T17:39:33+05:30
pay_00000000000287,order_0000000287,159895.54,netbanking,captured,2025-11-08T14:34:37+05:30
pay_00000000000288,order_0000000288,38039.99,upi,captured,2025-11-02T16:38:55+05:30
pay_00000000000289,order_0000000289,22107.22,wallet,captured,2025-11-24T14:34:10+05:30
pay_00000000000290,order_0000000290,34920.56,wallet,captured,2025-11-12T14:40:28+05:30
pay_00000000000291,order_0000000291,6823.46,netbanking,captured,2025-11-26T15:05:32+05:30
pay_00000000000292,order_0000000292,6225.03,card,captured,2025-11-18T19:21:39+05:30
pay_00000000000293,order_0000000293,43724.41,netbanking,captured,2025-11-23T23:56:34+05:30
pay_00000000000294,order_0000000294,14895.00,netbanking,captured,2025-11-10T19:04:51+05:30
pay_00000000000295,order_0000000295,15508.24,netbanking,captured,2025-11-17T23:42:13+05:30
pay_00000000000296,order_0000000296,213473.99,card,failed,2025-11-03T14:12:44+05:30
pay_00000000000297,order_0000000297,200606.91,netbanking,captured,2025-11-28T09:05:02+05:30
pay_00000000000298,order_0000000298,8121.99,netbanking,captured,2025-11-06T13:13:18+05:30
pay_00000000000299,order_0000000299,33464.10,netbanking,captured,2025-11-01T09:28:56+05:30
pay_00000000000300,order_0000000300,22372.00,card,captured,2025-11-16T11:54:56+05:30
pay_00000000000301,order_0000000301,23487.99,netbanking,captured,2025-11-01T13:32:31+05:30
pay_00000000000302,order_0000000302,30960.20,card,captured,2025-11-19T06:37:27+05:30
pay_00000000000303,order_0000000303,96683.44,netbanking,captured,2025-11-17T09:10:24+05:30
pay_00000000000304,order_0000000304,30018.00,netbanking,captured,2025-11-21T07:27:50+05:30
pay_00000000000305,order_0000000305,125316.34,upi,captured,2025-11-15T23:31:14+05:30
pay_00000000000306,order_0000000306,94289.00,netbanking,captured,2025-11-03T21:50:28+05:30
pay_00000000000307,order_0000000307,19217.69,card,failed,2025-11-30T07:41:47+05:30
pay_00000000000308,order_0000000308,105870.05,netbanking,captured,2025-11-14T14:19:50+05:30
pay_00000000000309,order_0000000309,87701.91,card,captured,2025-11-23T09:35:19+05:30
pay_00000000000310,order_0000000310,3563.00,card,failed,2025-11-24T23:05:43+05:30
