payment_id,order_id,amount,method,status,created_at_ist
pay_00000000000149,order_0000000149,386926.00,upi,captured,2026-03-27T06:00:00+05:30
pay_00000000000150,order_0000000150,257951.00,upi,captured,2026-03-27T06:00:11+05:30
pay_00000000000151,order_0000000151,451413.00,upi,captured,2026-03-27T07:30:00+05:30
pay_00000000000152,order_0000000152,193464.00,upi,captured,2026-03-27T07:30:11+05:30
pay_00000000000153,order_0000000153,284490.00,upi,captured,2026-04-01T06:00:00+05:30
pay_00000000000154,order_0000000154,189661.00,upi,captured,2026-04-01T06:00:11+05:30
pay_00000000000155,order_0000000155,331905.00,upi,captured,2026-04-01T07:30:00+05:30
pay_00000000000156,order_0000000156,142246.00,upi,captured,2026-04-01T07:30:11+05:30
pay_00000000000157,order_0000000157,97610.00,upi,captured,2026-04-04T06:00:00+05:30
pay_00000000000158,order_0000000158,65074.00,upi,captured,2026-04-04T06:00:11+05:30
pay_00000000000159,order_0000000159,113878.00,upi,captured,2026-04-04T07:30:00+05:30
pay_00000000000160,order_0000000160,48806.00,upi,captured,2026-04-04T07:30:11+05:30
pay_00000000000161,order_0000000161,64388.00,upi,captured,2026-04-08T06:00:00+05:30
pay_00000000000162,order_0000000162,42926.00,upi,captured,2026-04-08T06:00:11+05:30
pay_00000000000163,order_0000000163,75119.00,upi,captured,2026-04-08T07:30:00+05:30
pay_00000000000164,order_0000000164,32195.00,upi,captured,2026-04-08T07:30:11+05:30
pay_00000000000165,order_0000000165,304633.00,upi,captured,2026-04-13T06:00:00+05:30
pay_00000000000166,order_0000000166,203090.00,upi,captured,2026-04-13T06:00:11+05:30
pay_00000000000167,order_0000000167,355406.00,upi,captured,2026-04-13T07:30:00+05:30
pay_00000000000168,order_0000000168,152317.00,upi,captured,2026-04-13T07:30:11+05:30
pay_00000000000169,order_0000000169,395776.00,upi,captured,2026-04-16T06:00:00+05:30
pay_00000000000170,order_0000000170,263852.00,upi,captured,2026-04-16T06:00:11+05:30
pay_00000000000171,order_0000000171,461739.00,upi,captured,2026-04-16T07:30:00+05:30
pay_00000000000172,order_0000000172,197889.00,upi,captured,2026-04-16T07:30:11+05:30
pay_00000000000173,order_0000000173,210999.00,upi,captured,2026-04-20T06:00:00+05:30
pay_00000000000174,order_0000000174,140667.00,upi,captured,2026-04-20T06:00:11+05:30
pay_00000000000175,order_0000000175,246166.00,upi,captured,2026-04-20T07:30:00+05:30
pay_00000000000176,order_0000000176,105500.00,upi,captured,2026-04-20T07:30:11+05:30
pay_00000000000177,order_0000000177,240888.00,upi,captured,2026-04-23T06:00:00+05:30
pay_00000000000178,order_0000000178,160592.00,upi,captured,2026-04-23T06:00:11+05:30
pay_00000000000179,order_0000000179,281036.00,upi,captured,2026-04-23T07:30:00+05:30
pay_00000000000180,order_0000000180,120444.00,upi,captured,2026-04-23T07:30:11+05:30
pay_00000000000181,order_0000000181,390573.00,upi,captured,2026-04-28T06:00:00+05:30
pay_00000000000182,order_0000000182,260383.00,upi,captured,2026-04-28T06:00:11+05:30
pay_00000000000183,order_0000000183,455669.00,upi,captured,2026-04-28T07:30:00+05:30
pay_00000000000184,order_0000000184,195287.00,upi,captured,2026-04-28T07:30:11+05:30
pay_00000000000185,order_0000000185,297627.00,upi,captured,2026-05-01T06:00:00+05:30
pay_00000000000186,order_0000000186,198418.00,upi,captured,2026-05-01T06:00:11+05:30
pay_00000000000187,order_0000000187,347231.00,upi,captured,2026-05-01T07:30:00+05:30
pay_00000000000188,order_0000000188,148814.00,upi,captured,2026-05-01T07:30:11+05:30
pay_00000000000189,order_0000000189,199056.00,upi,captured,2026-05-05T06:00:00+05:30
pay_00000000000190,order_0000000190,132704.00,upi,captured,2026-05-05T06:00:11+05:30
pay_00000000000191,order_0000000191,232232.00,upi,captured,2026-05-05T07:30:00+05:30
pay_00000000000192,order_0000000192,99528.00,upi,captured,2026-05-05T07:30:11+05:30
pay_00000000000193,order_0000000193,454174.00,upi,captured,2026-05-08T06:00:00+05:30
pay_00000000000194,order_0000000194,302783.00,upi,captured,2026-05-08T06:00:11+05:30
pay_00000000000195,order_0000000195,529869.00,upi,captured,2026-05-08T07:30:00+05:30
pay_00000000000196,order_0000000196,227088.00,upi,captured,2026-05-08T07:30:11+05:30
pay_00000000000197,order_0000000197,134884.00,upi,captured,2026-05-13T06:00:00+05:30
pay_00000000000198,order_0000000198,89923.00,upi,captured,2026-05-13T06:00:11+05:30
pay_00000000000199,order_0000000199,157364.00,upi,captured,2026-05-13T07:30:00+05:30
pay_00000000000200,order_0000000200,67443.00,upi,captured,2026-05-13T07:30:11+05:30
pay_00000000000201,order_0000000201,108451.00,upi,captured,2026-05-16T06:00:00+05:30
pay_00000000000202,order_0000000202,72302.00,upi,captured,2026-05-16T06:00:11+05:30
pay_00000000000203,order_0000000203,126527.00,upi,captured,2026-05-16T07:30:00+05:30
pay_00000000000204,order_0000000204,54226.00,upi,captured,2026-05-16T07:30:11+05:30
pay_00000000000205,order_0000000205,404428.00,upi,captured,2026-05-20T06:00:00+05:30
pay_00000000000206,order_0000000206,269619.00,upi,captured,2026-05-20T06:00:11+05:30
pay_00000000000207,order_0000000207,471832.00,upi,captured,2026-05-20T07:30:00+05:30
pay_00000000000208,order_0000000208,202215.00,upi,captured,2026-05-20T07:30:11+05:30
pay_00000000000209,order_0000000209,347865.00,upi,captured,2026-05-25T06:00:00+05:30
pay_00000000000210,order_0000000210,231910.00,upi,captured,2026-05-25T06:00:11+05:30
pay_00000000000211,order_0000000211,405842.00,upi,captured,2026-05-25T07:30:00+05:30
pay_00000000000212,order_0000000212,173933.00,upi,captured,2026-05-25T07:30:11+05:30
pay_00000000000213,order_0000000213,508508.00,upi,captured,2026-05-28T06:00:00+05:30
pay_00000000000214,order_0000000214,339006.00,upi,captured,2026-05-28T06:00:11+05:30
pay_00000000000215,order_0000000215,593259.00,upi,captured,2026-05-28T07:30:00+05:30
pay_00000000000216,order_0000000216,254255.00,upi,captured,2026-05-28T07:30:11+05:30
pay_00000000000217,order_0000000217,332162.00,upi,captured,2026-06-01T06:00:00+05:30
pay_00000000000218,order_0000000218,221442.00,upi,captured,2026-06-01T06:00:11+05:30
pay_00000000000219,order_0000000219,387522.00,upi,captured,2026-06-01T07:30:00+05:30
pay_00000000000220,order_0000000220,166082.00,upi,captured,2026-06-01T07:30:11+05:30
pay_00000000000221,order_0000000221,24579.00,upi,captured,2026-06-04T06:00:00+05:30
pay_00000000000222,order_0000000222,16386.00,upi,captured,2026-06-04T06:00:11+05:30
pay_00000000000223,order_0000000223,28675.00,upi,captured,2026-06-04T07:30:00+05:30
pay_00000000000224,order_0000000224,12290.00,upi,captured,2026-06-04T07:30:11+05:30
pay_00000000000225,order_0000000225,465155.00,upi,captured,2026-06-08T06:00:00+05:30
pay_00000000000226,order_0000000226,310104.00,upi,captured,2026-06-08T06:00:11+05:30
pay_00000000000227,order_0000000227,542681.00,upi,captured,2026-06-08T07:30:00+05:30
pay_00000000000228,order_0000000228,232578.00,upi,captured,2026-06-08T07:30:11+05:30
pay_00000000000229,order_0000000229,94245.00,upi,captured,2026-06-11T06:00:00+05:30
pay_00000000000230,order_0000000230,62830.00,upi,captured,2026-06-11T06:00:11+05:30
pay_00000000000231,order_0000000231,109952.00,upi,captured,2026-06-11T07:30:00+05:30
pay_00000000000232,order_0000000232,47123.00,upi,captured,2026-06-11T07:30:11+05:30
pay_00000000000233,order_0000000233,285051.00,upi,captured,2026-06-16T06:00:00+05:30
pay_00000000000234,order_0000000234,190034.00,upi,captured,2026-06-16T06:00:11+05:30
pay_00000000000235,order_0000000235,332559.00,upi,captured,2026-06-16T07:30:00+05:30
pay_00000000000236,order_0000000236,142526.00,upi,captured,2026-06-16T07:30:11+05:30
pay_00000000000237,order_0000000237,238134.00,upi,captured,2026-06-19T06:00:00+05:30
pay_00000000000238,order_0000000238,158757.00,upi,captured,2026-06-19T06:00:11+05:30
pay_00000000000239,order_0000000239,277823.00,upi,captured,2026-06-19T07:30:00+05:30
pay_00000000000240,order_0000000240,119068.00,upi,captured,2026-06-19T07:30:11+05:30
