order_id,customer_id,amount,created_at_utc
order_0000000167,cust_000078,355406.00,2026-04-13T07:30:00+00:00
order_0000000168,cust_000079,152317.00,2026-04-13T07:30:11+00:00
order_0000000169,cust_000080,395776.00,2026-04-16T06:00:00+00:00
order_0000000170,cust_000081,263852.00,2026-04-16T06:00:11+00:00
order_0000000171,cust_000082,461739.00,2026-04-16T07:30:00+00:00
order_0000000172,cust_000083,197889.00,2026-04-16T07:30:11+00:00
order_0000000173,cust_000084,210999.00,2026-04-20T06:00:00+00:00
order_0000000174,cust_000085,140667.00,2026-04-20T06:00:11+00:00
order_0000000175,cust_000086,246166.00,2026-04-20T07:30:00+00:00
order_0000000176,cust_000087,105500.00,2026-04-20T07:30:11+00:00
order_0000000177,cust_000088,240888.00,2026-04-23T06:00:00+00:00
order_0000000178,cust_000000,160592.00,2026-04-23T06:00:11+00:00
order_0000000179,cust_000001,281036.00,2026-04-23T07:30:00+00:00
order_0000000180,cust_000002,120444.00,2026-04-23T07:30:11+00:00
order_0000000181,cust_000003,390573.00,2026-04-28T06:00:00+00:00
order_0000000182,cust_000004,260383.00,2026-04-28T06:00:11+00:00
order_0000000183,cust_000005,455669.00,2026-04-28T07:30:00+00:00
order_0000000184,cust_000006,195287.00,2026-04-28T07:30:11+00:00
order_0000000185,cust_000007,297627.00,2026-05-01T06:00:00+00:00
order_0000000186,cust_000008,198418.00,2026-05-01T06:00:11+00:00
order_0000000187,cust_000009,347231.00,2026-05-01T07:30:00+00:00
order_0000000188,cust_000010,148814.00,2026-05-01T07:30:11+00:00
order_0000000189,cust_000011,199056.00,2026-05-05T06:00:00+00:00
order_0000000190,cust_000012,132704.00,2026-05-05T06:00:11+00:00
order_0000000191,cust_000013,232232.00,2026-05-05T07:30:00+00:00
order_0000000192,cust_000014,99528.00,2026-05-05T07:30:11+00:00
order_0000000193,cust_000015,454174.00,2026-05-08T06:00:00+00:00
order_0000000194,cust_000016,302783.00,2026-05-08T06:00:11+00:00
order_0000000195,cust_000017,529869.00,2026-05-08T07:30:00+00:00
order_0000000196,cust_000018,227088.00,2026-05-08T07:30:11+00:00
order_0000000197,cust_000019,134884.00,2026-05-13T06:00:00+00:00
order_0000000198,cust_000020,89923.00,2026-05-13T06:00:11+00:00
order_0000000199,cust_000021,157364.00,2026-05-13T07:30:00+00:00
order_0000000200,cust_000022,67443.00,2026-05-13T07:30:11+00:00
order_0000000201,cust_000023,108451.00,2026-05-16T06:00:00+00:00
order_0000000202,cust_000024,72302.00,2026-05-16T06:00:11+00:00
order_0000000203,cust_000025,126527.00,2026-05-16T07:30:00+00:00
order_0000000204,cust_000026,54226.00,2026-05-16T07:30:11+00:00
order_0000000205,cust_000027,404428.00,2026-05-20T06:00:00+00:00
order_0000000206,cust_000028,269619.00,2026-05-20T06:00:11+00:00
order_0000000207,cust_000029,471832.00,2026-05-20T07:30:00+00:00
order_0000000208,cust_000030,202215.00,2026-05-20T07:30:11+00:00
order_0000000209,cust_000031,347865.00,2026-05-25T06:00:00+00:00
order_0000000210,cust_000032,231910.00,2026-05-25T06:00:11+00:00
order_0000000211,cust_000033,405842.00,2026-05-25T07:30:00+00:00
order_0000000212,cust_000034,173933.00,2026-05-25T07:30:11+00:00
order_0000000213,cust_000035,508508.00,2026-05-28T06:00:00+00:00
order_0000000214,cust_000036,339006.00,2026-05-28T06:00:11+00:00
order_0000000215,cust_000037,593259.00,2026-05-28T07:30:00+00:00
order_0000000216,cust_000038,254255.00,2026-05-28T07:30:11+00:00
order_0000000217,cust_000039,332162.00,2026-06-01T06:00:00+00:00
order_0000000218,cust_000040,221442.00,2026-06-01T06:00:11+00:00
order_0000000219,cust_000041,387522.00,2026-06-01T07:30:00+00:00
order_0000000220,cust_000042,166082.00,2026-06-01T07:30:11+00:00
order_0000000221,cust_000043,24579.00,2026-06-04T06:00:00+00:00
order_0000000222,cust_000044,16386.00,2026-06-04T06:00:11+00:00
order_0000000223,cust_000045,28675.00,2026-06-04T07:30:00+00:00
order_0000000224,cust_000046,12290.00,2026-06-04T07:30:11+00:00
order_0000000225,cust_000047,465155.00,2026-06-08T06:00:00+00:00
order_0000000226,cust_000048,310104.00,2026-06-08T06:00:11+00:00
order_0000000227,cust_000049,542681.00,2026-06-08T07:30:00+00:00
order_0000000228,cust_000050,232578.00,2026-06-08T07:30:11+00:00
order_0000000229,cust_000051,94245.00,2026-06-11T06:00:00+00:00
order_0000000230,cust_000052,62830.00,2026-06-11T06:00:11+00:00
order_0000000231,cust_000053,109952.00,2026-06-11T07:30:00+00:00
order_0000000232,cust_000054,47123.00,2026-06-11T07:30:11+00:00
order_0000000233,cust_000055,285051.00,2026-06-16T06:00:00+00:00
order_0000000234,cust_000056,190034.00,2026-06-16T06:00:11+00:00
order_0000000235,cust_000057,332559.00,2026-06-16T07:30:00+00:00
order_0000000236,cust_000058,142526.00,2026-06-16T07:30:11+00:00
order_0000000237,cust_000059,238134.00,2026-06-19T06:00:00+00:00
order_0000000238,cust_000060,158757.00,2026-06-19T06:00:11+00:00
order_0000000239,cust_000061,277823.00,2026-06-19T07:30:00+00:00
order_0000000240,cust_000062,119068.00,2026-06-19T07:30:11+00:00
