bank_txn_id,settlement_id,component,amount,split
bnk_000000000018,setl_B3LTZP_0016,reserve_held,-9592.41,train
bnk_000000000018,setl_B3LTZP_0016,TOTAL_bank_credit,1144023.85,train
bnk_000000000019,setl_B3LTZP_0017,gross,2613651.54,train
bnk_000000000019,setl_B3LTZP_0017,platform_fee,-18146.51,train
bnk_000000000019,setl_B3LTZP_0017,gst_on_fee,-3266.38,train
bnk_000000000019,setl_B3LTZP_0017,tds_194o,-19111.25,train
bnk_000000000019,setl_B3LTZP_0017,refund_netted,-21558.90,train
bnk_000000000019,setl_B3LTZP_0017,dispute_fee,-300.00,train
bnk_000000000019,setl_B3LTZP_0017,dispute_fee_gst,-54.00,train
bnk_000000000019,setl_B3LTZP_0017,reserve_held,-44228.76,train
bnk_000000000019,setl_B3LTZP_0017,TOTAL_bank_credit,2506985.74,train
bnk_000000000020,setl_B3LTZP_0018,gross,1305106.91,train
bnk_000000000020,setl_B3LTZP_0018,platform_fee,-16285.91,train
bnk_000000000020,setl_B3LTZP_0018,gst_on_fee,-2931.46,train
bnk_000000000020,setl_B3LTZP_0018,tds_194o,-12034.45,train
bnk_000000000020,setl_B3LTZP_0018,refund_netted,-75038.34,train
bnk_000000000020,setl_B3LTZP_0018,reserve_held,-40081.41,train
bnk_000000000020,setl_B3LTZP_0018,TOTAL_bank_credit,1158735.34,train
bnk_000000000021,setl_B3LTZP_0019,gross,788431.57,train
bnk_000000000021,setl_B3LTZP_0019,platform_fee,-5794.37,train
bnk_000000000021,setl_B3LTZP_0019,gst_on_fee,-1043.00,train
bnk_000000000021,setl_B3LTZP_0019,tds_194o,-7220.85,train
bnk_000000000021,setl_B3LTZP_0019,refund_netted,-85975.82,train
bnk_000000000021,setl_B3LTZP_0019,reserve_held,-14003.76,train
bnk_000000000021,setl_B3LTZP_0019,TOTAL_bank_credit,674393.77,train
bnk_000000000022,setl_B3LTZP_0020,gross,2150694.41,train
bnk_000000000022,setl_B3LTZP_0020,platform_fee,-13602.59,train
bnk_000000000022,setl_B3LTZP_0020,gst_on_fee,-2448.47,train
bnk_000000000022,setl_B3LTZP_0020,tds_194o,-17499.65,train
bnk_000000000022,setl_B3LTZP_0020,refund_netted,-81846.47,train
bnk_000000000022,setl_B3LTZP_0020,reserve_held,-37213.76,train
bnk_000000000022,setl_B3LTZP_0020,TOTAL_bank_credit,1998083.47,train
bnk_000000000023,setl_B3LTZP_0021,gross,3479900.39,train
bnk_000000000023,setl_B3LTZP_0021,platform_fee,-24286.02,train
bnk_000000000023,setl_B3LTZP_0021,gst_on_fee,-4371.47,train
bnk_000000000023,setl_B3LTZP_0021,tds_194o,-28847.09,train
bnk_000000000023,setl_B3LTZP_0021,refund_netted,-24443.43,train
bnk_000000000023,setl_B3LTZP_0021,chargeback_debit,-42326.01,train
bnk_000000000023,setl_B3LTZP_0021,dispute_fee,-300.00,train
bnk_000000000023,setl_B3LTZP_0021,dispute_fee_gst,-54.00,train
bnk_000000000023,setl_B3LTZP_0021,reserve_held,-62968.53,train
bnk_000000000023,setl_B3LTZP_0021,TOTAL_bank_credit,3292303.84,train
bnk_000000000024,setl_B3LTZP_0022,gross,702628.09,dev
bnk_000000000024,setl_B3LTZP_0022,platform_fee,-1809.71,dev
bnk_000000000024,setl_B3LTZP_0022,gst_on_fee,-325.75,dev
bnk_000000000024,setl_B3LTZP_0022,tds_194o,-6877.62,dev
bnk_000000000024,setl_B3LTZP_0022,refund_netted,-62251.75,dev
bnk_000000000024,setl_B3LTZP_0022,reserve_held,-4100.55,dev
bnk_000000000024,setl_B3LTZP_0022,TOTAL_bank_credit,627262.71,dev
bnk_000000000025,setl_B3LTZP_0023,gross,2657987.33,dev
bnk_000000000025,setl_B3LTZP_0023,platform_fee,-27232.83,dev
bnk_000000000025,setl_B3LTZP_0023,gst_on_fee,-4901.91,dev
bnk_000000000025,setl_B3LTZP_0023,tds_194o,-18534.85,dev
bnk_000000000025,setl_B3LTZP_0023,refund_netted,-34368.00,dev
bnk_000000000025,setl_B3LTZP_0023,chargeback_debit,-21197.54,dev
bnk_000000000025,setl_B3LTZP_0023,dispute_fee,-600.00,dev
bnk_000000000025,setl_B3LTZP_0023,dispute_fee_gst,-108.00,dev
bnk_000000000025,setl_B3LTZP_0023,reserve_held,-67943.03,dev
bnk_000000000025,setl_B3LTZP_0023,TOTAL_bank_credit,2483101.17,dev
bnk_000000000026,setl_B3LTZP_0024,gross,1126505.80,dev
bnk_000000000026,setl_B3LTZP_0024,platform_fee,-14891.24,dev
bnk_000000000026,setl_B3LTZP_0024,gst_on_fee,-2680.43,dev
bnk_000000000026,setl_B3LTZP_0024,tds_194o,-10603.68,dev
bnk_000000000026,setl_B3LTZP_0024,reserve_held,-34606.64,dev
bnk_000000000026,setl_B3LTZP_0024,TOTAL_bank_credit,1063723.81,dev
bnk_000000000027,setl_B3LTZP_0025,gross,2851654.25,dev
bnk_000000000027,setl_B3LTZP_0025,platform_fee,-26046.11,dev
bnk_000000000027,setl_B3LTZP_0025,gst_on_fee,-4688.29,dev
bnk_000000000027,setl_B3LTZP_0025,tds_194o,-27287.73,dev
bnk_000000000027,setl_B3LTZP_0025,refund_netted,-65489.28,dev
bnk_000000000027,setl_B3LTZP_0025,chargeback_reversal,2775.08,dev
bnk_000000000027,setl_B3LTZP_0025,reserve_held,-62890.44,dev
bnk_000000000027,setl_B3LTZP_0025,reserve_released,14695.25,dev
bnk_000000000027,setl_B3LTZP_0025,TOTAL_bank_credit,2682722.73,dev
bnk_000000000028,setl_B3LTZP_0026,gross,1271339.54,dev
bnk_000000000028,setl_B3LTZP_0026,platform_fee,-3026.93,dev
bnk_000000000028,setl_B3LTZP_0026,gst_on_fee,-544.85,dev
bnk_000000000028,setl_B3LTZP_0026,tds_194o,-9761.57,dev
bnk_000000000028,setl_B3LTZP_0026,dispute_fee,-300.00,dev
bnk_000000000028,setl_B3LTZP_0026,dispute_fee_gst,-54.00,dev
bnk_000000000028,setl_B3LTZP_0026,reserve_held,-6872.95,dev
bnk_000000000028,setl_B3LTZP_0026,reserve_released,13477.76,dev
bnk_000000000028,setl_B3LTZP_0026,TOTAL_bank_credit,1264257.00,dev
bnk_000000000029,setl_B3LTZP_0027,gross,2586751.64,dev
bnk_000000000029,setl_B3LTZP_0027,platform_fee,-30321.35,dev
bnk_000000000029,setl_B3LTZP_0027,gst_on_fee,-5457.86,dev
bnk_000000000029,setl_B3LTZP_0027,tds_194o,-20350.32,dev
bnk_000000000029,setl_B3LTZP_0027,refund_netted,-3419.35,dev
bnk_000000000029,setl_B3LTZP_0027,chargeback_debit,-175415.40,dev
bnk_000000000029,setl_B3LTZP_0027,dispute_fee,-300.00,dev
bnk_000000000029,setl_B3LTZP_0027,dispute_fee_gst,-54.00,dev
bnk_000000000029,setl_B3LTZP_0027,reserve_held,-76823.73,dev
bnk_000000000029,setl_B3LTZP_0027,unexplained,-2782.82,dev
bnk_000000000029,setl_B3LTZP_0027,TOTAL_bank_credit,2271826.81,dev
bnk_000000000030,setl_B3LTZP_0028,gross,582895.05,dev
bnk_000000000030,setl_B3LTZP_0028,platform_fee,-7990.22,dev
bnk_000000000030,setl_B3LTZP_0028,gst_on_fee,-1438.23,dev
bnk_000000000030,setl_B3LTZP_0028,tds_194o,-4846.53,dev
bnk_000000000030,setl_B3LTZP_0028,reserve_held,-18633.80,dev
bnk_000000000030,setl_B3LTZP_0028,TOTAL_bank_credit,549986.27,dev
bnk_000000000031,setl_B3LTZP_0029,gross,2474207.69,dev
bnk_000000000031,setl_B3LTZP_0029,platform_fee,-19378.74,dev
bnk_000000000031,setl_B3LTZP_0029,gst_on_fee,-3488.17,dev
bnk_000000000031,setl_B3LTZP_0029,tds_194o,-24122.31,dev
bnk_000000000031,setl_B3LTZP_0029,reserve_held,-48858.22,dev
bnk_000000000031,setl_B3LTZP_0029,reserve_released,11908.88,dev
bnk_000000000031,setl_B3LTZP_0029,TOTAL_bank_credit,2390269.13,dev
bnk_000000000032,setl_B3LTZP_0030,gross,209484.16,test
bnk_000000000032,setl_B3LTZP_0030,platform_fee,-2051.55,test
bnk_000000000032,setl_B3LTZP_0030,gst_on_fee,-369.27,test
bnk_000000000032,setl_B3LTZP_0030,tds_194o,-2094.85,test
bnk_000000000032,setl_B3LTZP_0030,reserve_held,-4916.96,test
bnk_000000000032,setl_B3LTZP_0030,rounding_drift,-0.01,test
bnk_000000000032,setl_B3LTZP_0030,TOTAL_bank_credit,200051.52,test
bnk_000000000033,setl_B3LTZP_0031,gross,1978834.65,test
bnk_000000000033,setl_B3LTZP_0031,platform_fee,-11028.17,test
bnk_000000000033,setl_B3LTZP_0031,gst_on_fee,-1985.08,test
bnk_000000000033,setl_B3LTZP_0031,tds_194o,-15250.97,test
bnk_000000000033,setl_B3LTZP_0031,refund_netted,-57638.85,test
bnk_000000000033,setl_B3LTZP_0031,chargeback_debit,-36150.00,test
bnk_000000000033,setl_B3LTZP_0031,dispute_fee,-600.00,test
bnk_000000000033,setl_B3LTZP_0031,dispute_fee_gst,-108.00,test
bnk_000000000033,setl_B3LTZP_0031,chargeback_reversal,42326.01,test
bnk_000000000033,setl_B3LTZP_0031,reserve_held,-25924.61,test
bnk_000000000033,setl_B3LTZP_0031,reserve_released,2574.63,test
bnk_000000000033,setl_B3LTZP_0031,TOTAL_bank_credit,1875049.61,test
bnk_000000000034,setl_B3LTZP_0032,gross,1943058.71,test
bnk_000000000034,setl_B3LTZP_0032,platform_fee,-15875.38,test
bnk_000000000034,setl_B3LTZP_0032,gst_on_fee,-2857.56,test
bnk_000000000034,setl_B3LTZP_0032,tds_194o,-18416.16,test
bnk_000000000034,setl_B3LTZP_0032,refund_netted,-33973.97,test
bnk_000000000034,setl_B3LTZP_0032,reserve_held,-36640.25,test
bnk_000000000034,setl_B3LTZP_0032,TOTAL_bank_credit,1835295.39,test
bnk_000000000035,setl_B3LTZP_0033,gross,4729142.26,test
bnk_000000000035,setl_B3LTZP_0033,platform_fee,-35236.68,test
bnk_000000000035,setl_B3LTZP_0033,gst_on_fee,-6342.64,test
bnk_000000000035,setl_B3LTZP_0033,tds_194o,-41420.18,test
bnk_000000000035,setl_B3LTZP_0033,refund_netted,-80635.10,test
bnk_000000000035,setl_B3LTZP_0033,chargeback_debit,-20598.21,test
bnk_000000000035,setl_B3LTZP_0033,dispute_fee,-300.00,test
bnk_000000000035,setl_B3LTZP_0033,dispute_fee_gst,-54.00,test
bnk_000000000035,setl_B3LTZP_0033,chargeback_reversal,16579.00,test
bnk_000000000035,setl_B3LTZP_0033,reserve_held,-89133.39,test
bnk_000000000035,setl_B3LTZP_0033,reserve_released,8670.51,test
bnk_000000000035,setl_B3LTZP_0033,rounding_drift,0.04,test
bnk_000000000035,setl_B3LTZP_0033,TOTAL_bank_credit,4480671.61,test
bnk_000000000036,setl_B3LTZP_0034,gross,1190418.69,test
bnk_000000000036,setl_B3LTZP_0034,platform_fee,-4148.83,test
bnk_000000000036,setl_B3LTZP_0034,gst_on_fee,-746.79,test
bnk_000000000036,setl_B3LTZP_0034,tds_194o,-9894.57,test
bnk_000000000036,setl_B3LTZP_0034,refund_netted,-72852.98,test
bnk_000000000036,setl_B3LTZP_0034,reserve_held,-10161.78,test
bnk_000000000036,setl_B3LTZP_0034,rounding_drift,-0.05,test
bnk_000000000036,setl_B3LTZP_0034,TOTAL_bank_credit,1092613.69,test
bnk_000000000037,setl_B3LTZP_0035,gross,4003378.26,test
bnk_000000000037,setl_B3LTZP_0035,platform_fee,-19171.25,test
bnk_000000000037,setl_B3LTZP_0035,gst_on_fee,-3450.82,test
bnk_000000000037,setl_B3LTZP_0035,tds_194o,-33795.39,test
bnk_000000000037,setl_B3LTZP_0035,refund_netted,-25734.73,test
bnk_000000000037,setl_B3LTZP_0035,reserve_held,-47479.40,test
bnk_000000000037,setl_B3LTZP_0035,TOTAL_bank_credit,3873746.67,test
bnk_000000000038,setl_B3LTZP_0036,gross,1024317.77,test
bnk_000000000038,setl_B3LTZP_0036,platform_fee,-14675.57,test
bnk_000000000038,setl_B3LTZP_0036,gst_on_fee,-2641.61,test
bnk_000000000038,setl_B3LTZP_0036,tds_194o,-9953.91,test
bnk_000000000038,setl_B3LTZP_0036,TOTAL_bank_credit,997046.68,test
bnk_000000000039,setl_B3LTZP_0037,gross,905333.51,test
bnk_000000000039,setl_B3LTZP_0037,platform_fee,-7851.36,test
bnk_000000000039,setl_B3LTZP_0037,gst_on_fee,-1413.25,test
bnk_000000000039,setl_B3LTZP_0037,tds_194o,-6240.54,test
bnk_000000000039,setl_B3LTZP_0037,refund_netted,-40622.00,test
bnk_000000000039,setl_B3LTZP_0037,reserve_held,-19787.09,test
bnk_000000000039,setl_B3LTZP_0037,TOTAL_bank_credit,829419.27,test
bnk_000000000040,setl_B3LTZP_0038,gross,1468905.83,test
bnk_000000000040,setl_B3LTZP_0038,platform_fee,-12855.09,test
bnk_000000000040,setl_B3LTZP_0038,gst_on_fee,-2313.92,test
bnk_000000000040,setl_B3LTZP_0038,tds_194o,-12507.75,test
bnk_000000000040,setl_B3LTZP_0038,reserve_held,-32842.38,test
bnk_000000000040,setl_B3LTZP_0038,TOTAL_bank_credit,1408386.69,test
bnk_000000000041,setl_B3LTZP_0039,gross,559170.26,test
bnk_000000000041,setl_B3LTZP_0039,platform_fee,-8648.96,test
bnk_000000000041,setl_B3LTZP_0039,gst_on_fee,-1556.81,test
bnk_000000000041,setl_B3LTZP_0039,tds_194o,-3661.83,test
bnk_000000000041,setl_B3LTZP_0039,reserve_held,-22574.86,test
bnk_000000000041,setl_B3LTZP_0039,TOTAL_bank_credit,522727.80,test
bnk_000000000042,setl_B3LTZP_0040,gross,2505068.45,test
bnk_000000000042,setl_B3LTZP_0040,platform_fee,-20224.40,test
bnk_000000000042,setl_B3LTZP_0040,gst_on_fee,-3640.41,test
bnk_000000000042,setl_B3LTZP_0040,tds_194o,-21612.61,test
bnk_000000000042,setl_B3LTZP_0040,reserve_held,-51809.73,test
bnk_000000000042,setl_B3LTZP_0040,TOTAL_bank_credit,2407781.30,test
bnk_000000000043,setl_B3LTZP_0041,gross,1601032.38,test
bnk_000000000043,setl_B3LTZP_0041,platform_fee,-16189.78,test
bnk_000000000043,setl_B3LTZP_0041,gst_on_fee,-2914.15,test
bnk_000000000043,setl_B3LTZP_0041,tds_194o,-14916.29,test
bnk_000000000043,setl_B3LTZP_0041,refund_netted,-201921.07,test
bnk_000000000043,setl_B3LTZP_0041,reserve_held,-40241.76,test
bnk_000000000043,setl_B3LTZP_0041,reserve_released,15001.83,test
bnk_000000000043,setl_B3LTZP_0041,TOTAL_bank_credit,1339851.16,test
bnk_000000000044,setl_B3LTZP_0042,gross,990376.92,test
bnk_000000000044,setl_B3LTZP_0042,platform_fee,-5327.11,test
bnk_000000000044,setl_B3LTZP_0042,gst_on_fee,-958.88,test
bnk_000000000044,setl_B3LTZP_0042,tds_194o,-6824.86,test
bnk_000000000044,setl_B3LTZP_0042,refund_netted,-262602.63,test
bnk_000000000044,setl_B3LTZP_0042,chargeback_debit,-41445.99,test
bnk_000000000044,setl_B3LTZP_0042,dispute_fee,-300.00,test
bnk_000000000044,setl_B3LTZP_0042,dispute_fee_gst,-54.00,test
bnk_000000000044,setl_B3LTZP_0042,reserve_held,-13979.88,test
bnk_000000000044,setl_B3LTZP_0042,TOTAL_bank_credit,658883.57,test
bnk_000000000045,setl_B3LTZP_0043,gross,2827460.08,test
bnk_000000000045,setl_B3LTZP_0043,platform_fee,-22067.20,test
bnk_000000000045,setl_B3LTZP_0043,gst_on_fee,-3972.11,test
bnk_000000000045,setl_B3LTZP_0043,tds_194o,-25764.62,test
bnk_000000000045,setl_B3LTZP_0043,refund_netted,-348561.18,test
bnk_000000000045,setl_B3LTZP_0043,chargeback_debit,-80171.75,test
bnk_000000000045,setl_B3LTZP_0043,dispute_fee,-1200.00,test
bnk_000000000045,setl_B3LTZP_0043,dispute_fee_gst,-216.00,test
bnk_000000000045,setl_B3LTZP_0043,chargeback_reversal,401639.86,test
bnk_000000000045,setl_B3LTZP_0043,reserve_held,-56692.27,test
bnk_000000000045,setl_B3LTZP_0043,reserve_released,5259.73,test
bnk_000000000045,setl_B3LTZP_0043,TOTAL_bank_credit,2695714.54,test
