bank_txn_id,settlement_id,component,amount,split
bnk_000000000007,setl_mrch_T3RNGC_0005,refund_netted,-21006.99,train
bnk_000000000007,setl_mrch_T3RNGC_0005,reserve_held,-971.77,train
bnk_000000000007,setl_mrch_T3RNGC_0005,TOTAL_bank_credit,58357.77,train
bnk_000000000008,setl_mrch_T3RNGC_0006,gross,2732749.20,train
bnk_000000000008,setl_mrch_T3RNGC_0006,platform_fee,-12091.92,train
bnk_000000000008,setl_mrch_T3RNGC_0006,gst_on_fee,-2176.56,train
bnk_000000000008,setl_mrch_T3RNGC_0006,tds_194o,-24254.61,train
bnk_000000000008,setl_mrch_T3RNGC_0006,reserve_held,-31175.31,train
bnk_000000000008,setl_mrch_T3RNGC_0006,TOTAL_bank_credit,2663050.80,train
bnk_000000000009,setl_mrch_T3RNGC_0007,gross,760321.01,train
bnk_000000000009,setl_mrch_T3RNGC_0007,platform_fee,-2256.58,train
bnk_000000000009,setl_mrch_T3RNGC_0007,gst_on_fee,-406.17,train
bnk_000000000009,setl_mrch_T3RNGC_0007,tds_194o,-5337.01,train
bnk_000000000009,setl_mrch_T3RNGC_0007,refund_netted,-38039.99,train
bnk_000000000009,setl_mrch_T3RNGC_0007,reserve_held,-6012.01,train
bnk_000000000009,setl_mrch_T3RNGC_0007,TOTAL_bank_credit,708269.25,train
bnk_000000000010,setl_mrch_T3RNGC_0008,gross,2192582.86,train
bnk_000000000010,setl_mrch_T3RNGC_0008,platform_fee,-17622.38,train
bnk_000000000010,setl_mrch_T3RNGC_0008,gst_on_fee,-3172.01,train
bnk_000000000010,setl_mrch_T3RNGC_0008,tds_194o,-19342.94,train
bnk_000000000010,setl_mrch_T3RNGC_0008,refund_netted,-9735.26,train
bnk_000000000010,setl_mrch_T3RNGC_0008,reserve_held,-47855.75,train
bnk_000000000010,setl_mrch_T3RNGC_0008,reserve_released,13614.78,train
bnk_000000000010,setl_mrch_T3RNGC_0008,TOTAL_bank_credit,2108469.30,train
bnk_000000000011,setl_mrch_T3RNGC_0009,gross,624348.31,train
bnk_000000000011,setl_mrch_T3RNGC_0009,platform_fee,-1190.14,train
bnk_000000000011,setl_mrch_T3RNGC_0009,gst_on_fee,-214.22,train
bnk_000000000011,setl_mrch_T3RNGC_0009,tds_194o,-5409.81,train
bnk_000000000011,setl_mrch_T3RNGC_0009,refund_netted,-143843.00,train
bnk_000000000011,setl_mrch_T3RNGC_0009,reserve_held,-2484.81,train
bnk_000000000011,setl_mrch_T3RNGC_0009,TOTAL_bank_credit,471206.33,train
bnk_000000000012,setl_mrch_T3RNGC_0010,gross,3291303.20,train
bnk_000000000012,setl_mrch_T3RNGC_0010,platform_fee,-19101.41,train
bnk_000000000012,setl_mrch_T3RNGC_0010,gst_on_fee,-3438.22,train
bnk_000000000012,setl_mrch_T3RNGC_0010,tds_194o,-24781.11,train
bnk_000000000012,setl_mrch_T3RNGC_0010,refund_netted,-73704.52,train
bnk_000000000012,setl_mrch_T3RNGC_0010,reserve_held,-47972.98,train
bnk_000000000012,setl_mrch_T3RNGC_0010,reserve_released,15488.56,train
bnk_000000000012,setl_mrch_T3RNGC_0010,rounding_drift,-0.01,train
bnk_000000000012,setl_mrch_T3RNGC_0010,TOTAL_bank_credit,3137793.51,train
bnk_000000000013,setl_mrch_T3RNGC_0011,gross,280036.67,train
bnk_000000000013,setl_mrch_T3RNGC_0011,platform_fee,-1782.74,train
bnk_000000000013,setl_mrch_T3RNGC_0011,gst_on_fee,-320.89,train
bnk_000000000013,setl_mrch_T3RNGC_0011,tds_194o,-2800.37,train
bnk_000000000013,setl_mrch_T3RNGC_0011,refund_netted,-22270.80,train
bnk_000000000013,setl_mrch_T3RNGC_0011,reserve_held,-4753.31,train
bnk_000000000013,setl_mrch_T3RNGC_0011,reserve_released,3637.02,train
bnk_000000000013,setl_mrch_T3RNGC_0011,TOTAL_bank_credit,251745.58,train
bnk_000000000014,setl_mrch_T3RNGC_0012,gross,1632117.12,train
bnk_000000000014,setl_mrch_T3RNGC_0012,platform_fee,-6867.44,train
bnk_000000000014,setl_mrch_T3RNGC_0012,gst_on_fee,-1236.15,train
bnk_000000000014,setl_mrch_T3RNGC_0012,tds_194o,-14209.70,train
bnk_000000000014,setl_mrch_T3RNGC_0012,refund_netted,-11782.27,train
bnk_000000000014,setl_mrch_T3RNGC_0012,reserve_held,-15820.60,train
bnk_000000000014,setl_mrch_T3RNGC_0012,TOTAL_bank_credit,1582200.96,train
bnk_000000000015,setl_mrch_T3RNGC_0013,gross,1827903.98,train
bnk_000000000015,setl_mrch_T3RNGC_0013,platform_fee,-15408.99,train
bnk_000000000015,setl_mrch_T3RNGC_0013,gst_on_fee,-2773.60,train
bnk_000000000015,setl_mrch_T3RNGC_0013,tds_194o,-12964.29,train
bnk_000000000015,setl_mrch_T3RNGC_0013,refund_netted,-118058.83,train
bnk_000000000015,setl_mrch_T3RNGC_0013,reserve_held,-37404.54,train
bnk_000000000015,setl_mrch_T3RNGC_0013,TOTAL_bank_credit,1641293.73,train
bnk_000000000016,setl_mrch_T3RNGC_0014,gross,3503227.03,train
bnk_000000000016,setl_mrch_T3RNGC_0014,platform_fee,-17708.45,train
bnk_000000000016,setl_mrch_T3RNGC_0014,gst_on_fee,-3187.52,train
bnk_000000000016,setl_mrch_T3RNGC_0014,tds_194o,-26379.39,train
bnk_000000000016,setl_mrch_T3RNGC_0014,refund_netted,-158950.00,train
bnk_000000000016,setl_mrch_T3RNGC_0014,chargeback_debit,-36811.96,train
bnk_000000000016,setl_mrch_T3RNGC_0014,dispute_fee,-300.00,train
bnk_000000000016,setl_mrch_T3RNGC_0014,dispute_fee_gst,-54.00,train
bnk_000000000016,setl_mrch_T3RNGC_0014,reserve_held,-46905.33,train
bnk_000000000016,setl_mrch_T3RNGC_0014,reserve_released,9306.25,train
bnk_000000000016,setl_mrch_T3RNGC_0014,TOTAL_bank_credit,3222236.63,train
bnk_000000000017,setl_mrch_T3RNGC_0015,gross,204480.83,train
bnk_000000000017,setl_mrch_T3RNGC_0015,platform_fee,-1915.26,train
bnk_000000000017,setl_mrch_T3RNGC_0015,gst_on_fee,-344.75,train
bnk_000000000017,setl_mrch_T3RNGC_0015,tds_194o,-1879.31,train
bnk_000000000017,setl_mrch_T3RNGC_0015,refund_netted,-11342.98,train
bnk_000000000017,setl_mrch_T3RNGC_0015,reserve_held,-4447.03,train
bnk_000000000017,setl_mrch_T3RNGC_0015,TOTAL_bank_credit,184551.50,train
bnk_000000000018,setl_mrch_T3RNGC_0016,gross,397105.31,train
bnk_000000000018,setl_mrch_T3RNGC_0016,platform_fee,-4436.16,train
bnk_000000000018,setl_mrch_T3RNGC_0016,gst_on_fee,-798.51,train
bnk_000000000018,setl_mrch_T3RNGC_0016,tds_194o,-3841.94,train
bnk_000000000018,setl_mrch_T3RNGC_0016,reserve_held,-12046.85,train
bnk_000000000018,setl_mrch_T3RNGC_0016,TOTAL_bank_credit,375981.85,train
bnk_000000000019,setl_mrch_T3RNGC_0017,gross,581249.35,train
bnk_000000000019,setl_mrch_T3RNGC_0017,platform_fee,-3461.62,train
bnk_000000000019,setl_mrch_T3RNGC_0017,gst_on_fee,-623.09,train
bnk_000000000019,setl_mrch_T3RNGC_0017,tds_194o,-5413.32,train
bnk_000000000019,setl_mrch_T3RNGC_0017,chargeback_debit,-5468.99,train
bnk_000000000019,setl_mrch_T3RNGC_0017,dispute_fee,-300.00,train
bnk_000000000019,setl_mrch_T3RNGC_0017,dispute_fee_gst,-54.00,train
bnk_000000000019,setl_mrch_T3RNGC_0017,reserve_held,-7786.95,train
bnk_000000000019,setl_mrch_T3RNGC_0017,TOTAL_bank_credit,558141.38,train
bnk_000000000020,setl_mrch_T3RNGC_0018,gross,1375500.04,train
bnk_000000000020,setl_mrch_T3RNGC_0018,platform_fee,-5721.91,train
bnk_000000000020,setl_mrch_T3RNGC_0018,gst_on_fee,-1029.95,train
bnk_000000000020,setl_mrch_T3RNGC_0018,tds_194o,-11925.99,train
bnk_000000000020,setl_mrch_T3RNGC_0018,reserve_held,-14684.11,train
bnk_000000000020,setl_mrch_T3RNGC_0018,reserve_released,10016.59,train
bnk_000000000020,setl_mrch_T3RNGC_0018,TOTAL_bank_credit,1352154.67,train
bnk_000000000021,setl_mrch_T3RNGC_0019,gross,151367.54,train
bnk_000000000021,setl_mrch_T3RNGC_0019,platform_fee,-2422.78,train
bnk_000000000021,setl_mrch_T3RNGC_0019,gst_on_fee,-436.10,train
bnk_000000000021,setl_mrch_T3RNGC_0019,tds_194o,-1377.59,train
bnk_000000000021,setl_mrch_T3RNGC_0019,refund_netted,-207593.01,train
bnk_000000000021,setl_mrch_T3RNGC_0019,reserve_held,-6745.71,train
bnk_000000000021,setl_mrch_T3RNGC_0019,TOTAL_bank_credit,-67207.65,train
bnk_000000000022,setl_mrch_T3RNGC_0020,gross,1994202.35,train
bnk_000000000022,setl_mrch_T3RNGC_0020,platform_fee,-7864.64,train
bnk_000000000022,setl_mrch_T3RNGC_0020,gst_on_fee,-1415.62,train
bnk_000000000022,setl_mrch_T3RNGC_0020,tds_194o,-19894.00,train
bnk_000000000022,setl_mrch_T3RNGC_0020,refund_netted,-77271.97,train
bnk_000000000022,setl_mrch_T3RNGC_0020,reserve_held,-19253.28,train
bnk_000000000022,setl_mrch_T3RNGC_0020,TOTAL_bank_credit,1868502.84,train
bnk_000000000023,setl_mrch_T3RNGC_0021,gross,1653740.96,train
bnk_000000000023,setl_mrch_T3RNGC_0021,platform_fee,-7042.06,train
bnk_000000000023,setl_mrch_T3RNGC_0021,gst_on_fee,-1267.57,train
bnk_000000000023,setl_mrch_T3RNGC_0021,tds_194o,-13386.77,train
bnk_000000000023,setl_mrch_T3RNGC_0021,refund_netted,-75605.68,train
bnk_000000000023,setl_mrch_T3RNGC_0021,reserve_held,-16983.65,train
bnk_000000000023,setl_mrch_T3RNGC_0021,TOTAL_bank_credit,1539455.23,train
bnk_000000000024,setl_mrch_T3RNGC_0022,gross,2663731.67,train
bnk_000000000024,setl_mrch_T3RNGC_0022,platform_fee,-17844.68,train
bnk_000000000024,setl_mrch_T3RNGC_0022,gst_on_fee,-3212.05,train
bnk_000000000024,setl_mrch_T3RNGC_0022,tds_194o,-18276.82,train
bnk_000000000024,setl_mrch_T3RNGC_0022,refund_netted,-81970.77,train
bnk_000000000024,setl_mrch_T3RNGC_0022,reserve_held,-41999.37,train
bnk_000000000024,setl_mrch_T3RNGC_0022,reserve_released,8146.29,train
bnk_000000000024,setl_mrch_T3RNGC_0022,TOTAL_bank_credit,2508574.27,train
bnk_000000000025,setl_mrch_T3RNGC_0023,gross,1630420.36,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,platform_fee,-5734.78,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,gst_on_fee,-1032.26,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,tds_194o,-15546.99,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,chargeback_debit,-5466.00,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,dispute_fee,-300.00,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,dispute_fee_gst,-54.00,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,reserve_held,-15250.29,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,reserve_released,6820.71,dev
bnk_000000000025,setl_mrch_T3RNGC_0023,TOTAL_bank_credit,1593856.75,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,gross,2552241.84,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,platform_fee,-23543.92,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,gst_on_fee,-4237.92,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,tds_194o,-22965.59,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,refund_netted,-40455.79,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,reserve_held,-62204.85,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,reserve_released,7389.55,dev
bnk_000000000026,setl_mrch_T3RNGC_0024,TOTAL_bank_credit,2406223.32,dev
bnk_000000000027,setl_mrch_T3RNGC_0025,gross,449767.09,dev
bnk_000000000027,setl_mrch_T3RNGC_0025,platform_fee,-6190.85,dev
bnk_000000000027,setl_mrch_T3RNGC_0025,gst_on_fee,-1114.35,dev
bnk_000000000027,setl_mrch_T3RNGC_0025,tds_194o,-4308.67,dev
bnk_000000000027,setl_mrch_T3RNGC_0025,reserve_held,-14263.40,dev
bnk_000000000027,setl_mrch_T3RNGC_0025,TOTAL_bank_credit,423889.82,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,gross,1826269.72,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,platform_fee,-17014.96,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,gst_on_fee,-3062.70,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,tds_194o,-17181.53,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,refund_netted,-12089.00,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,reserve_held,-39641.58,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,reserve_released,3945.60,dev
bnk_000000000028,setl_mrch_T3RNGC_0026,TOTAL_bank_credit,1741225.55,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,gross,768440.15,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,platform_fee,-2778.75,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,gst_on_fee,-500.18,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,tds_194o,-7633.53,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,dispute_fee,-300.00,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,dispute_fee_gst,-54.00,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,reserve_held,-6569.75,dev
bnk_000000000029,setl_mrch_T3RNGC_0027,TOTAL_bank_credit,750603.94,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,gross,1236430.44,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,platform_fee,-7087.82,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,gst_on_fee,-1275.81,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,tds_194o,-11021.21,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,refund_netted,-21946.57,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,reserve_held,-16349.80,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,unexplained,-3161.50,dev
bnk_000000000030,setl_mrch_T3RNGC_0028,TOTAL_bank_credit,1175587.73,dev
bnk_000000000031,setl_mrch_T3RNGC_0029,gross,920820.44,dev
bnk_000000000031,setl_mrch_T3RNGC_0029,platform_fee,-11383.50,dev
bnk_000000000031,setl_mrch_T3RNGC_0029,gst_on_fee,-2049.03,dev
bnk_000000000031,setl_mrch_T3RNGC_0029,tds_194o,-6663.57,dev
bnk_000000000031,setl_mrch_T3RNGC_0029,reserve_held,-29750.60,dev
bnk_000000000031,setl_mrch_T3RNGC_0029,TOTAL_bank_credit,870973.74,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,gross,1575297.51,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,platform_fee,-7561.91,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,gst_on_fee,-1361.15,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,tds_194o,-11373.59,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,reserve_held,-20353.90,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,reserve_released,13321.48,dev
bnk_000000000032,setl_mrch_T3RNGC_0030,TOTAL_bank_credit,1547968.44,dev
bnk_000000000033,setl_mrch_T3RNGC_0031,gross,738039.88,test
bnk_000000000033,setl_mrch_T3RNGC_0031,platform_fee,-3896.53,test
bnk_000000000033,setl_mrch_T3RNGC_0031,gst_on_fee,-701.36,test
bnk_000000000033,setl_mrch_T3RNGC_0031,tds_194o,-7380.40,test
bnk_000000000033,setl_mrch_T3RNGC_0031,refund_netted,-13775.96,test
bnk_000000000033,setl_mrch_T3RNGC_0031,dispute_fee,-300.00,test
bnk_000000000033,setl_mrch_T3RNGC_0031,dispute_fee_gst,-54.00,test
bnk_000000000033,setl_mrch_T3RNGC_0031,reserve_held,-10316.72,test
bnk_000000000033,setl_mrch_T3RNGC_0031,rounding_drift,-0.03,test
bnk_000000000033,setl_mrch_T3RNGC_0031,TOTAL_bank_credit,701614.88,test
bnk_000000000034,setl_mrch_T3RNGC_0032,gross,1971264.40,test
bnk_000000000034,setl_mrch_T3RNGC_0032,platform_fee,-19101.86,test
bnk_000000000034,setl_mrch_T3RNGC_0032,gst_on_fee,-3438.33,test
bnk_000000000034,setl_mrch_T3RNGC_0032,tds_194o,-18297.98,test
bnk_000000000034,setl_mrch_T3RNGC_0032,refund_netted,-10912.00,test
bnk_000000000034,setl_mrch_T3RNGC_0032,chargeback_debit,-169310.12,test
bnk_000000000034,setl_mrch_T3RNGC_0032,dispute_fee,-1200.00,test
bnk_000000000034,setl_mrch_T3RNGC_0032,dispute_fee_gst,-216.00,test
bnk_000000000034,setl_mrch_T3RNGC_0032,reserve_held,-47839.31,test
bnk_000000000034,setl_mrch_T3RNGC_0032,TOTAL_bank_credit,1700948.80,test
bnk_000000000035,setl_mrch_T3RNGC_0033,gross,2678316.99,test
bnk_000000000035,setl_mrch_T3RNGC_0033,platform_fee,-27475.00,test
bnk_000000000035,setl_mrch_T3RNGC_0033,gst_on_fee,-4945.51,test
bnk_000000000035,setl_mrch_T3RNGC_0033,tds_194o,-21346.90,test
bnk_000000000035,setl_mrch_T3RNGC_0033,refund_netted,-379208.13,test
bnk_000000000035,setl_mrch_T3RNGC_0033,chargeback_debit,-2169.00,test
bnk_000000000035,setl_mrch_T3RNGC_0033,dispute_fee,-300.00,test
bnk_000000000035,setl_mrch_T3RNGC_0033,dispute_fee_gst,-54.00,test
bnk_000000000035,setl_mrch_T3RNGC_0033,reserve_held,-69791.54,test
bnk_000000000035,setl_mrch_T3RNGC_0033,TOTAL_bank_credit,2173026.91,test
bnk_000000000036,setl_mrch_T3RNGC_0034,gross,3849622.98,test
bnk_000000000036,setl_mrch_T3RNGC_0034,platform_fee,-35051.34,test
bnk_000000000036,setl_mrch_T3RNGC_0034,gst_on_fee,-6309.25,test
bnk_000000000036,setl_mrch_T3RNGC_0034,tds_194o,-33074.95,test
bnk_000000000036,setl_mrch_T3RNGC_0034,refund_netted,-132568.16,test
bnk_000000000036,setl_mrch_T3RNGC_0034,reserve_held,-86984.31,test
bnk_000000000036,setl_mrch_T3RNGC_0034,TOTAL_bank_credit,3555634.97,test
bnk_000000000037,setl_mrch_T3RNGC_0035,gross,1214458.79,test
bnk_000000000037,setl_mrch_T3RNGC_0035,platform_fee,-8782.30,test
bnk_000000000037,setl_mrch_T3RNGC_0035,gst_on_fee,-1580.81,test
bnk_000000000037,setl_mrch_T3RNGC_0035,tds_194o,-10403.14,test
bnk_000000000037,setl_mrch_T3RNGC_0035,refund_netted,-15244.18,test
bnk_000000000037,setl_mrch_T3RNGC_0035,reserve_held,-24003.33,test
bnk_000000000037,setl_mrch_T3RNGC_0035,TOTAL_bank_credit,1154445.03,test
bnk_000000000038,setl_mrch_T3RNGC_0036,gross,2846735.00,test
bnk_000000000038,setl_mrch_T3RNGC_0036,platform_fee,-20591.88,test
bnk_000000000038,setl_mrch_T3RNGC_0036,gst_on_fee,-3706.55,test
bnk_000000000038,setl_mrch_T3RNGC_0036,tds_194o,-24265.80,test
bnk_000000000038,setl_mrch_T3RNGC_0036,refund_netted,-126380.99,test
bnk_000000000038,setl_mrch_T3RNGC_0036,reserve_held,-51180.43,test
bnk_000000000038,setl_mrch_T3RNGC_0036,TOTAL_bank_credit,2620609.35,test
bnk_000000000039,setl_mrch_T3RNGC_0037,gross,624170.64,test
bnk_000000000039,setl_mrch_T3RNGC_0037,platform_fee,-5754.23,test
bnk_000000000039,setl_mrch_T3RNGC_0037,gst_on_fee,-1035.76,test
bnk_000000000039,setl_mrch_T3RNGC_0037,tds_194o,-4370.44,test
bnk_000000000039,setl_mrch_T3RNGC_0037,reserve_held,-15963.50,test
bnk_000000000039,setl_mrch_T3RNGC_0037,rounding_drift,-0.03,test
bnk_000000000039,setl_mrch_T3RNGC_0037,TOTAL_bank_credit,597046.68,test
bnk_000000000040,setl_mrch_T3RNGC_0038,gross,1129453.78,test
bnk_000000000040,setl_mrch_T3RNGC_0038,platform_fee,-6966.17,test
bnk_000000000040,setl_mrch_T3RNGC_0038,gst_on_fee,-1253.91,test
bnk_000000000040,setl_mrch_T3RNGC_0038,tds_194o,-10551.41,test
bnk_000000000040,setl_mrch_T3RNGC_0038,refund_netted,-100409.03,test
bnk_000000000040,setl_mrch_T3RNGC_0038,reserve_held,-18525.25,test
bnk_000000000040,setl_mrch_T3RNGC_0038,reserve_released,6268.04,test
bnk_000000000040,setl_mrch_T3RNGC_0038,TOTAL_bank_credit,998016.05,test
bnk_000000000041,setl_mrch_T3RNGC_0039,gross,864853.53,test
bnk_000000000041,setl_mrch_T3RNGC_0039,platform_fee,-6525.43,test
bnk_000000000041,setl_mrch_T3RNGC_0039,gst_on_fee,-1174.58,test
bnk_000000000041,setl_mrch_T3RNGC_0039,tds_194o,-3335.91,test
bnk_000000000041,setl_mrch_T3RNGC_0039,refund_netted,-40945.16,test
bnk_000000000041,setl_mrch_T3RNGC_0039,reserve_held,-16024.63,test
bnk_000000000041,setl_mrch_T3RNGC_0039,TOTAL_bank_credit,796847.82,test
bnk_000000000042,setl_mrch_T3RNGC_0040,gross,1752514.15,test
bnk_000000000042,setl_mrch_T3RNGC_0040,platform_fee,-6480.57,test
bnk_000000000042,setl_mrch_T3RNGC_0040,gst_on_fee,-1166.51,test
bnk_000000000042,setl_mrch_T3RNGC_0040,tds_194o,-17174.30,test
bnk_000000000042,setl_mrch_T3RNGC_0040,refund_netted,-4918.20,test
bnk_000000000042,setl_mrch_T3RNGC_0040,reserve_held,-17184.09,test
bnk_000000000042,setl_mrch_T3RNGC_0040,rounding_drift,-0.02,test
bnk_000000000042,setl_mrch_T3RNGC_0040,TOTAL_bank_credit,1705590.46,test
bnk_000000000043,setl_mrch_T3RNGC_0041,gross,1220890.64,test
bnk_000000000043,setl_mrch_T3RNGC_0041,platform_fee,-9113.55,test
bnk_000000000043,setl_mrch_T3RNGC_0041,gst_on_fee,-1640.45,test
bnk_000000000043,setl_mrch_T3RNGC_0041,tds_194o,-10069.43,test
bnk_000000000043,setl_mrch_T3RNGC_0041,reserve_held,-22169.76,test
bnk_000000000043,setl_mrch_T3RNGC_0041,TOTAL_bank_credit,1177897.45,test
bnk_000000000044,setl_mrch_T3RNGC_0042,gross,721889.40,test
bnk_000000000044,setl_mrch_T3RNGC_0042,platform_fee,-6998.61,test
bnk_000000000044,setl_mrch_T3RNGC_0042,gst_on_fee,-1259.75,test
bnk_000000000044,setl_mrch_T3RNGC_0042,tds_194o,-4517.94,test
bnk_000000000044,setl_mrch_T3RNGC_0042,refund_netted,-17719.10,test
bnk_000000000044,setl_mrch_T3RNGC_0042,chargeback_reversal,2169.00,test
bnk_000000000044,setl_mrch_T3RNGC_0042,reserve_held,-18339.54,test
bnk_000000000044,setl_mrch_T3RNGC_0042,reserve_released,5438.63,test
bnk_000000000044,setl_mrch_T3RNGC_0042,TOTAL_bank_credit,680662.09,test
bnk_000000000045,setl_mrch_T3RNGC_0043,gross,147911.24,test
bnk_000000000045,setl_mrch_T3RNGC_0043,platform_fee,-1520.58,test
bnk_000000000045,setl_mrch_T3RNGC_0043,gst_on_fee,-273.70,test
bnk_000000000045,setl_mrch_T3RNGC_0043,tds_194o,-1407.14,test
bnk_000000000045,setl_mrch_T3RNGC_0043,refund_netted,-293937.04,test
bnk_000000000045,setl_mrch_T3RNGC_0043,chargeback_debit,-43675.54,test
bnk_000000000045,setl_mrch_T3RNGC_0043,dispute_fee,-300.00,test
bnk_000000000045,setl_mrch_T3RNGC_0043,dispute_fee_gst,-54.00,test
bnk_000000000045,setl_mrch_T3RNGC_0043,reserve_held,-3441.24,test
bnk_000000000045,setl_mrch_T3RNGC_0043,reserve_released,4224.36,test
bnk_000000000045,setl_mrch_T3RNGC_0043,TOTAL_bank_credit,-192473.64,test
bnk_000000000046,setl_mrch_T3RNGC_0044,gross,2311743.67,test
bnk_000000000046,setl_mrch_T3RNGC_0044,platform_fee,-27491.06,test
bnk_000000000046,setl_mrch_T3RNGC_0044,gst_on_fee,-4948.37,test
bnk_000000000046,setl_mrch_T3RNGC_0044,tds_194o,-16988.64,test
bnk_000000000046,setl_mrch_T3RNGC_0044,refund_netted,-107562.20,test
bnk_000000000046,setl_mrch_T3RNGC_0044,chargeback_debit,-36160.51,test
bnk_000000000046,setl_mrch_T3RNGC_0044,dispute_fee,-900.00,test
bnk_000000000046,setl_mrch_T3RNGC_0044,dispute_fee_gst,-162.00,test
bnk_000000000046,setl_mrch_T3RNGC_0044,chargeback_reversal,161353.26,test
bnk_000000000046,setl_mrch_T3RNGC_0044,reserve_held,-66635.95,test
bnk_000000000046,setl_mrch_T3RNGC_0044,TOTAL_bank_credit,2212248.20,test
