payment_id,settlement_id,bank_txn_id,amount,method,fee,gst,tds,settle_date,split,ambiguous
pay_00000000001339,setl_T3RNGC_0002,bnk_000000000002,8394.99,netbanking,12.00,2.16,83.95,2025-11-04,train,0
pay_00000000001496,setl_T3RNGC_0002,bnk_000000000002,17573.59,card,307.54,55.36,175.74,2025-11-04,train,0
pay_00000000000061,setl_T3RNGC_0003,bnk_000000000005,8260.99,card,144.57,26.02,82.61,2025-11-04,train,0
pay_00000000000106,setl_T3RNGC_0003,bnk_000000000005,11709.86,wallet,245.91,44.26,117.10,2025-11-04,train,0
pay_00000000000118,setl_T3RNGC_0003,bnk_000000000005,9409.99,netbanking,12.00,2.16,94.10,2025-11-04,train,0
pay_00000000000123,setl_T3RNGC_0003,bnk_000000000005,13863.11,upi,0.00,0.00,138.63,2025-11-04,train,0
pay_00000000000145,setl_T3RNGC_0003,bnk_000000000005,7956.86,card,139.25,25.07,79.57,2025-11-04,train,0
pay_00000000000173,setl_T3RNGC_0003,bnk_000000000005,4983.99,netbanking,12.00,2.16,0.00,2025-11-04,train,0
pay_00000000000244,setl_T3RNGC_0003,bnk_000000000005,8757.99,card,153.26,27.59,87.58,2025-11-04,train,0
pay_00000000000301,setl_T3RNGC_0003,bnk_000000000005,23487.99,netbanking,12.00,2.16,234.88,2025-11-04,train,0
pay_00000000000393,setl_T3RNGC_0003,bnk_000000000005,24974.99,upi,0.00,0.00,249.75,2025-11-04,train,0
pay_00000000000463,setl_T3RNGC_0003,bnk_000000000005,10729.00,card,187.76,33.80,107.29,2025-11-04,train,0
pay_00000000000629,setl_T3RNGC_0003,bnk_000000000005,6216.15,card,108.78,19.58,62.16,2025-11-04,train,0
pay_00000000000638,setl_T3RNGC_0003,bnk_000000000005,222568.64,card,3894.95,701.09,2225.69,2025-11-04,train,0
pay_00000000000689,setl_T3RNGC_0003,bnk_000000000005,19386.33,card,339.26,61.07,0.00,2025-11-04,train,0
pay_00000000000739,setl_T3RNGC_0003,bnk_000000000005,33229.20,netbanking,12.00,2.16,332.29,2025-11-04,train,0
pay_00000000000769,setl_T3RNGC_0003,bnk_000000000005,4050.22,card,70.88,12.76,40.50,2025-11-04,train,0
pay_00000000000809,setl_T3RNGC_0003,bnk_000000000005,162228.00,netbanking,12.00,2.16,0.00,2025-11-04,train,0
pay_00000000000831,setl_T3RNGC_0003,bnk_000000000005,55062.67,wallet,1156.32,208.14,550.63,2025-11-04,train,0
pay_00000000000839,setl_T3RNGC_0003,bnk_000000000005,17965.03,upi,0.00,0.00,179.65,2025-11-04,train,0
pay_00000000000878,setl_T3RNGC_0003,bnk_000000000005,4864.00,card,85.12,15.32,48.64,2025-11-04,train,0
pay_00000000000917,setl_T3RNGC_0003,bnk_000000000005,38930.00,wallet,817.53,147.16,389.30,2025-11-04,train,0
pay_00000000000967,setl_T3RNGC_0003,bnk_000000000005,26074.00,netbanking,12.00,2.16,260.74,2025-11-04,train,0
pay_00000000000998,setl_T3RNGC_0003,bnk_000000000005,22065.99,card,386.15,69.51,220.66,2025-11-04,train,0
pay_00000000001019,setl_T3RNGC_0003,bnk_000000000005,19780.00,upi,0.00,0.00,197.80,2025-11-04,train,0
pay_00000000001025,setl_T3RNGC_0003,bnk_000000000005,207147.18,netbanking,12.00,2.16,0.00,2025-11-04,train,0
pay_00000000001044,setl_T3RNGC_0003,bnk_000000000005,8548.00,upi,0.00,0.00,85.48,2025-11-04,train,0
pay_00000000001047,setl_T3RNGC_0003,bnk_000000000005,30890.23,wallet,648.69,116.76,308.90,2025-11-04,train,0
pay_00000000001121,setl_T3RNGC_0003,bnk_000000000005,23992.23,wallet,503.84,90.69,239.92,2025-11-04,train,0
pay_00000000001128,setl_T3RNGC_0003,bnk_000000000005,43963.99,netbanking,12.00,2.16,439.64,2025-11-04,train,0
pay_00000000001145,setl_T3RNGC_0003,bnk_000000000005,4632.99,wallet,97.29,17.51,46.33,2025-11-04,train,0
pay_00000000001159,setl_T3RNGC_0003,bnk_000000000005,130496.00,upi,0.00,0.00,1304.96,2025-11-04,train,0
pay_00000000001180,setl_T3RNGC_0003,bnk_000000000005,33604.63,card,588.08,105.85,336.05,2025-11-04,train,0
pay_00000000001186,setl_T3RNGC_0003,bnk_000000000005,6652.00,netbanking,12.00,2.16,0.00,2025-11-04,train,0
pay_00000000001257,setl_T3RNGC_0003,bnk_000000000005,5507.00,upi,0.00,0.00,55.07,2025-11-04,train,0
pay_00000000001306,setl_T3RNGC_0003,bnk_000000000005,27898.00,upi,0.00,0.00,278.98,2025-11-04,train,0
pay_00000000001340,setl_T3RNGC_0003,bnk_000000000005,78728.99,upi,0.00,0.00,787.29,2025-11-04,train,0
pay_00000000001352,setl_T3RNGC_0003,bnk_000000000005,27188.97,netbanking,12.00,2.16,271.89,2025-11-04,train,0
pay_00000000001356,setl_T3RNGC_0003,bnk_000000000005,41917.00,wallet,880.26,158.45,419.17,2025-11-04,train,0
pay_00000000001376,setl_T3RNGC_0003,bnk_000000000005,71342.00,card,1248.49,224.73,713.42,2025-11-04,train,0
pay_00000000001394,setl_T3RNGC_0003,bnk_000000000005,16638.47,netbanking,12.00,2.16,166.38,2025-11-04,train,0
pay_00000000001412,setl_T3RNGC_0003,bnk_000000000005,57387.22,netbanking,12.00,2.16,573.87,2025-11-04,train,0
pay_00000000001459,setl_T3RNGC_0003,bnk_000000000005,28645.53,netbanking,12.00,2.16,286.46,2025-11-04,train,0
pay_00000000001478,setl_T3RNGC_0003,bnk_000000000005,5417.94,upi,0.00,0.00,54.18,2025-11-04,train,0
pay_00000000000007,setl_T3RNGC_0004,bnk_000000000006,23048.00,netbanking,69.62,12.53,230.48,2025-11-06,train,0
pay_00000000000086,setl_T3RNGC_0004,bnk_000000000006,142514.09,netbanking,368.29,66.29,1425.14,2025-11-06,train,0
pay_00000000000284,setl_T3RNGC_0004,bnk_000000000006,8023.57,card,160.47,28.88,80.24,2025-11-06,train,0
pay_00000000000371,setl_T3RNGC_0004,bnk_000000000006,154379.60,wallet,3627.92,653.03,1543.80,2025-11-06,train,0
pay_00000000000427,setl_T3RNGC_0004,bnk_000000000006,220041.00,card,4400.82,792.15,2200.41,2025-11-06,train,0
pay_00000000000526,setl_T3RNGC_0004,bnk_000000000006,7428.47,netbanking,30.57,5.50,0.00,2025-11-06,train,0
pay_00000000000544,setl_T3RNGC_0004,bnk_000000000006,23796.01,upi,59.49,10.71,237.96,2025-11-06,train,0
pay_00000000000605,setl_T3RNGC_0004,bnk_000000000006,18333.48,netbanking,57.83,10.41,183.33,2025-11-06,train,0
pay_00000000000618,setl_T3RNGC_0004,bnk_000000000006,150773.99,netbanking,388.93,70.01,1507.74,2025-11-06,train,0
pay_00000000000630,setl_T3RNGC_0004,bnk_000000000006,3434.22,card,68.69,12.36,34.34,2025-11-06,train,0
pay_00000000000730,setl_T3RNGC_0004,bnk_000000000006,17759.00,netbanking,56.40,10.15,177.59,2025-11-06,train,0
pay_00000000000846,setl_T3RNGC_0004,bnk_000000000006,11157.99,netbanking,39.89,7.18,111.58,2025-11-06,train,0
pay_00000000000920,setl_T3RNGC_0004,bnk_000000000006,10337.81,card,206.75,37.22,103.38,2025-11-06,train,0
pay_00000000001004,setl_T3RNGC_0004,bnk_000000000006,31051.00,wallet,729.70,131.35,310.51,2025-11-06,train,0
pay_00000000001016,setl_T3RNGC_0004,bnk_000000000006,102649.00,netbanking,268.62,48.35,1026.49,2025-11-06,train,0
pay_00000000001147,setl_T3RNGC_0004,bnk_000000000006,39250.44,netbanking,110.13,19.82,0.00,2025-11-06,train,0
pay_00000000001241,setl_T3RNGC_0004,bnk_000000000006,11442.38,netbanking,40.61,7.31,114.42,2025-11-06,train,0
pay_00000000000260,setl_T3RNGC_0005,bnk_000000000007,6293.00,card,110.13,19.82,62.93,2025-11-06,train,0
pay_00000000000372,setl_T3RNGC_0005,bnk_000000000007,17256.76,netbanking,12.00,2.16,172.57,2025-11-06,train,0
pay_00000000000634,setl_T3RNGC_0005,bnk_000000000007,2646.99,netbanking,12.00,2.16,26.47,2025-11-06,train,0
pay_00000000000733,setl_T3RNGC_0005,bnk_000000000007,5206.90,wallet,109.34,19.68,52.07,2025-11-06,train,0
pay_00000000001048,setl_T3RNGC_0005,bnk_000000000007,3058.62,netbanking,12.00,2.16,30.59,2025-11-06,train,0
pay_00000000001276,setl_T3RNGC_0005,bnk_000000000007,8367.27,card,146.43,26.36,83.67,2025-11-06,train,0
pay_00000000001337,setl_T3RNGC_0005,bnk_000000000007,22595.82,upi,0.00,0.00,225.96,2025-11-06,train,0
pay_00000000001390,setl_T3RNGC_0005,bnk_000000000007,4182.99,netbanking,12.00,2.16,41.83,2025-11-06,train,0
pay_00000000001450,setl_T3RNGC_0005,bnk_000000000007,12033.00,upi,0.00,0.00,120.33,2025-11-06,train,0
pay_00000000000025,setl_T3RNGC_0006,bnk_000000000008,22609.00,netbanking,12.00,2.16,226.09,2025-11-06,train,0
pay_00000000000049,setl_T3RNGC_0006,bnk_000000000008,212797.50,netbanking,12.00,2.16,2127.98,2025-11-06,train,0
pay_00000000000062,setl_T3RNGC_0006,bnk_000000000008,23574.00,netbanking,12.00,2.16,235.74,2025-11-06,train,0
pay_00000000000064,setl_T3RNGC_0006,bnk_000000000008,37026.99,card,647.97,116.63,370.27,2025-11-06,train,0
pay_00000000000099,setl_T3RNGC_0006,bnk_000000000008,52373.73,netbanking,12.00,2.16,523.74,2025-11-06,train,0
pay_00000000000114,setl_T3RNGC_0006,bnk_000000000008,36811.96,wallet,773.05,139.15,368.12,2025-11-06,train,0
pay_00000000000119,setl_T3RNGC_0006,bnk_000000000008,155160.48,netbanking,12.00,2.16,1551.60,2025-11-06,train,0
pay_00000000000135,setl_T3RNGC_0006,bnk_000000000008,4268.62,upi,0.00,0.00,42.69,2025-11-06,train,0
pay_00000000000140,setl_T3RNGC_0006,bnk_000000000008,6201.99,card,108.53,19.54,62.02,2025-11-06,train,0
pay_00000000000190,setl_T3RNGC_0006,bnk_000000000008,15960.99,card,279.32,50.28,159.61,2025-11-06,train,0
pay_00000000000213,setl_T3RNGC_0006,bnk_000000000008,101786.99,netbanking,12.00,2.16,1017.87,2025-11-06,train,0
pay_00000000000239,setl_T3RNGC_0006,bnk_000000000008,3006.98,netbanking,12.00,2.16,30.07,2025-11-06,train,0
pay_00000000000254,setl_T3RNGC_0006,bnk_000000000008,7463.95,netbanking,12.00,2.16,0.00,2025-11-06,train,0
pay_00000000000263,setl_T3RNGC_0006,bnk_000000000008,40183.00,netbanking,12.00,2.16,401.83,2025-11-06,train,0
pay_00000000000288,setl_T3RNGC_0006,bnk_000000000008,38039.99,upi,0.00,0.00,380.40,2025-11-06,train,0
pay_00000000000306,setl_T3RNGC_0006,bnk_000000000008,94289.00,netbanking,12.00,2.16,942.89,2025-11-06,train,0
pay_00000000000366,setl_T3RNGC_0006,bnk_000000000008,2510.99,card,43.94,7.91,25.11,2025-11-06,train,0
pay_00000000000376,setl_T3RNGC_0006,bnk_000000000008,40747.07,upi,0.00,0.00,407.47,2025-11-06,train,0
pay_00000000000379,setl_T3RNGC_0006,bnk_000000000008,71444.56,card,1250.28,225.05,0.00,2025-11-06,train,0
pay_00000000000399,setl_T3RNGC_0006,bnk_000000000008,27083.99,netbanking,12.00,2.16,0.00,2025-11-06,train,0
pay_00000000000440,setl_T3RNGC_0006,bnk_000000000008,21006.99,netbanking,12.00,2.16,210.07,2025-11-06,train,0
pay_00000000000482,setl_T3RNGC_0006,bnk_000000000008,33787.00,netbanking,12.00,2.16,337.87,2025-11-06,train,0
pay_00000000000510,setl_T3RNGC_0006,bnk_000000000008,162223.52,card,2838.91,511.00,1622.24,2025-11-06,train,0
pay_00000000000545,setl_T3RNGC_0006,bnk_000000000008,43381.34,netbanking,12.00,2.16,433.81,2025-11-06,train,0
pay_00000000000551,setl_T3RNGC_0006,bnk_000000000008,7648.99,wallet,160.63,28.91,76.49,2025-11-06,train,0
pay_00000000000577,setl_T3RNGC_0006,bnk_000000000008,6383.00,netbanking,12.00,2.16,63.83,2025-11-06,train,0
pay_00000000000579,setl_T3RNGC_0006,bnk_000000000008,8849.99,netbanking,12.00,2.16,88.50,2025-11-06,train,0
pay_00000000000619,setl_T3RNGC_0006,bnk_000000000008,140093.12,netbanking,12.00,2.16,1400.93,2025-11-06,train,0
pay_00000000000621,setl_T3RNGC_0006,bnk_000000000008,3141.91,wallet,65.98,11.88,31.42,2025-11-06,train,0
pay_00000000000623,setl_T3RNGC_0006,bnk_000000000008,39235.00,netbanking,12.00,2.16,0.00,2025-11-06,train,0
pay_00000000000631,setl_T3RNGC_0006,bnk_000000000008,5660.00,netbanking,12.00,2.16,0.00,2025-11-06,train,0
pay_00000000000648,setl_T3RNGC_0006,bnk_000000000008,41536.04,netbanking,12.00,2.16,415.36,2025-11-06,train,0
pay_00000000000703,setl_T3RNGC_0006,bnk_000000000008,8039.00,wallet,168.82,30.39,80.39,2025-11-06,train,0
pay_00000000000723,setl_T3RNGC_0006,bnk_000000000008,240585.86,upi,0.00,0.00,2405.86,2025-11-06,train,0
pay_00000000000762,setl_T3RNGC_0006,bnk_000000000008,98032.00,netbanking,12.00,2.16,980.32,2025-11-06,train,0
pay_00000000000794,setl_T3RNGC_0006,bnk_000000000008,3084.00,wallet,64.76,11.66,30.84,2025-11-06,train,0
pay_00000000000857,setl_T3RNGC_0006,bnk_000000000008,3123.99,wallet,65.60,11.81,31.24,2025-11-06,train,0
pay_00000000000873,setl_T3RNGC_0006,bnk_000000000008,14704.99,netbanking,12.00,2.16,147.05,2025-11-06,train,0
pay_00000000000888,setl_T3RNGC_0006,bnk_000000000008,15582.00,card,272.69,49.08,155.82,2025-11-06,train,0
pay_00000000000889,setl_T3RNGC_0006,bnk_000000000008,5007.73,card,87.64,15.78,50.08,2025-11-06,train,0
pay_00000000000890,setl_T3RNGC_0006,bnk_000000000008,4327.00,upi,0.00,0.00,43.27,2025-11-06,train,0
pay_00000000000915,setl_T3RNGC_0006,bnk_000000000008,9976.00,upi,0.00,0.00,99.76,2025-11-06,train,0
pay_00000000000934,setl_T3RNGC_0006,bnk_000000000008,42073.11,wallet,883.54,159.04,420.73,2025-11-06,train,0
pay_00000000000936,setl_T3RNGC_0006,bnk_000000000008,15899.93,upi,0.00,0.00,159.00,2025-11-06,train,0
pay_00000000000984,setl_T3RNGC_0006,bnk_000000000008,2167.99,wallet,45.53,8.20,21.68,2025-11-06,train,0
pay_00000000000985,setl_T3RNGC_0006,bnk_000000000008,5276.99,card,92.35,16.62,52.77,2025-11-06,train,0
pay_00000000000986,setl_T3RNGC_0006,bnk_000000000008,44680.85,upi,0.00,0.00,446.81,2025-11-06,train,0
pay_00000000001034,setl_T3RNGC_0006,bnk_000000000008,16741.00,card,292.97,52.73,167.41,2025-11-06,train,0
pay_00000000001089,setl_T3RNGC_0006,bnk_000000000008,3924.88,upi,0.00,0.00,39.25,2025-11-06,train,0
pay_00000000001124,setl_T3RNGC_0006,bnk_000000000008,5442.00,netbanking,12.00,2.16,54.42,2025-11-06,train,0
pay_00000000001140,setl_T3RNGC_0006,bnk_000000000008,7908.64,card,138.40,24.91,79.09,2025-11-06,train,0
pay_00000000001156,setl_T3RNGC_0006,bnk_000000000008,243506.59,netbanking,12.00,2.16,2435.07,2025-11-06,train,0
pay_00000000001178,setl_T3RNGC_0006,bnk_000000000008,3179.99,netbanking,12.00,2.16,31.80,2025-11-06,train,0
pay_00000000001199,setl_T3RNGC_0006,bnk_000000000008,66543.00,card,1164.50,209.61,665.43,2025-11-06,train,0
pay_00000000001202,setl_T3RNGC_0006,bnk_000000000008,23580.97,card,412.67,74.28,235.81,2025-11-06,train,0
pay_00000000001213,setl_T3RNGC_0006,bnk_000000000008,3078.34,wallet,64.65,11.64,30.78,2025-11-06,train,0
pay_00000000001254,setl_T3RNGC_0006,bnk_000000000008,33531.71,upi,0.00,0.00,335.32,2025-11-06,train,0
pay_00000000001279,setl_T3RNGC_0006,bnk_000000000008,18433.99,card,322.59,58.07,184.34,2025-11-06,train,0
pay_00000000001297,setl_T3RNGC_0006,bnk_000000000008,7629.31,netbanking,12.00,2.16,76.29,2025-11-06,train,0
pay_00000000001304,setl_T3RNGC_0006,bnk_000000000008,21196.00,netbanking,12.00,2.16,211.96,2025-11-06,train,0
pay_00000000001313,setl_T3RNGC_0006,bnk_000000000008,27454.99,netbanking,12.00,2.16,274.55,2025-11-06,train,0
pay_00000000001342,setl_T3RNGC_0006,bnk_000000000008,2382.89,netbanking,12.00,2.16,0.00,2025-11-06,train,0
pay_00000000001372,setl_T3RNGC_0006,bnk_000000000008,148517.00,netbanking,12.00,2.16,0.00,2025-11-06,train,0
pay_00000000001400,setl_T3RNGC_0006,bnk_000000000008,5502.00,wallet,115.54,20.80,0.00,2025-11-06,train,0
pay_00000000001402,setl_T3RNGC_0006,bnk_000000000008,43838.99,wallet,920.62,165.71,438.39,2025-11-06,train,0
pay_00000000001421,setl_T3RNGC_0006,bnk_000000000008,4208.42,netbanking,12.00,2.16,42.08,2025-11-06,train,0
pay_00000000001458,setl_T3RNGC_0006,bnk_000000000008,2930.38,netbanking,12.00,2.16,29.30,2025-11-06,train,0
pay_00000000001472,setl_T3RNGC_0006,bnk_000000000008,24367.99,card,426.44,76.76,243.68,2025-11-06,train,0
pay_00000000000017,setl_T3RNGC_0007,bnk_000000000009,221262.00,netbanking,12.00,2.16,2212.62,2025-11-07,train,0
pay_00000000000048,setl_T3RNGC_0007,bnk_000000000009,6559.89,netbanking,12.00,2.16,65.60,2025-11-07,train,0
pay_00000000000070,setl_T3RNGC_0007,bnk_000000000009,25928.91,netbanking,12.00,2.16,0.00,2025-11-07,train,0
pay_00000000000112,setl_T3RNGC_0007,bnk_000000000009,2120.00,netbanking,12.00,2.16,0.00,2025-11-07,train,0
pay_00000000000117,setl_T3RNGC_0007,bnk_000000000009,143843.00,upi,0.00,0.00,0.00,2025-11-07,train,0
pay_00000000000242,setl_T3RNGC_0007,bnk_000000000009,15017.29,netbanking,12.00,2.16,150.17,2025-11-07,train,0
pay_00000000000266,setl_T3RNGC_0007,bnk_000000000009,19004.00,netbanking,12.00,2.16,0.00,2025-11-07,train,0
pay_00000000000282,setl_T3RNGC_0007,bnk_000000000009,7626.05,card,133.46,24.02,76.26,2025-11-07,train,0
pay_00000000000385,setl_T3RNGC_0007,bnk_000000000009,3075.52,netbanking,12.00,2.16,30.76,2025-11-07,train,0
pay_00000000000438,setl_T3RNGC_0007,bnk_000000000009,35040.99,card,613.22,110.38,350.41,2025-11-07,train,0
pay_00000000000555,setl_T3RNGC_0007,bnk_000000000009,43572.24,netbanking,12.00,2.16,435.72,2025-11-07,train,0
pay_00000000001076,setl_T3RNGC_0007,bnk_000000000009,4455.34,card,77.97,14.03,44.55,2025-11-07,train,0
pay_00000000001081,setl_T3RNGC_0007,bnk_000000000009,22270.80,upi,0.00,0.00,222.71,2025-11-07,train,0
pay_00000000001341,setl_T3RNGC_0007,bnk_000000000009,71197.85,card,1245.96,224.27,711.98,2025-11-07,train,0
pay_00000000001463,setl_T3RNGC_0007,bnk_000000000009,35724.28,netbanking,12.00,2.16,0.00,2025-11-07,train,0
pay_00000000001483,setl_T3RNGC_0007,bnk_000000000009,99167.51,upi,0.00,0.00,991.68,2025-11-07,train,0
pay_00000000001503,setl_T3RNGC_0007,bnk_000000000009,4455.34,card,77.97,14.03,44.55,2025-11-07,train,1
pay_00000000000024,setl_T3RNGC_0008,bnk_000000000010,41280.00,netbanking,12.00,2.16,412.80,2025-11-07,train,0
pay_00000000000033,setl_T3RNGC_0008,bnk_000000000010,122220.99,netbanking,12.00,2.16,1222.21,2025-11-07,train,0
pay_00000000000036,setl_T3RNGC_0008,bnk_000000000010,19443.96,netbanking,12.00,2.16,0.00,2025-11-07,train,0
pay_00000000000078,setl_T3RNGC_0008,bnk_000000000010,41107.00,card,719.37,129.49,411.07,2025-11-07,train,0
pay_00000000000081,setl_T3RNGC_0008,bnk_000000000010,9744.00,wallet,204.62,36.83,97.44,2025-11-07,train,0
pay_00000000000096,setl_T3RNGC_0008,bnk_000000000010,43190.56,card,755.83,136.05,431.91,2025-11-07,train,0
pay_00000000000150,setl_T3RNGC_0008,bnk_000000000010,27229.00,netbanking,12.00,2.16,272.29,2025-11-07,train,0
pay_00000000000161,setl_T3RNGC_0008,bnk_000000000010,82867.88,netbanking,12.00,2.16,828.68,2025-11-07,train,0
pay_00000000000194,setl_T3RNGC_0008,bnk_000000000010,24428.00,wallet,512.99,92.34,0.00,2025-11-07,train,0
pay_00000000000206,setl_T3RNGC_0008,bnk_000000000010,2184.00,upi,0.00,0.00,21.84,2025-11-07,train,0
pay_00000000000386,setl_T3RNGC_0008,bnk_000000000010,8701.99,wallet,182.74,32.89,87.02,2025-11-07,train,0
pay_00000000000409,setl_T3RNGC_0008,bnk_000000000010,43365.15,card,758.89,136.60,433.65,2025-11-07,train,0
pay_00000000000421,setl_T3RNGC_0008,bnk_000000000010,74350.76,upi,0.00,0.00,743.51,2025-11-07,train,0
pay_00000000000489,setl_T3RNGC_0008,bnk_000000000010,3879.00,netbanking,12.00,2.16,0.00,2025-11-07,train,0
pay_00000000000512,setl_T3RNGC_0008,bnk_000000000010,173238.62,netbanking,12.00,2.16,1732.39,2025-11-07,train,0
pay_00000000000529,setl_T3RNGC_0008,bnk_000000000010,230812.93,card,4039.23,727.06,2308.13,2025-11-07,train,0
pay_00000000000547,setl_T3RNGC_0008,bnk_000000000010,3265.43,netbanking,12.00,2.16,32.65,2025-11-07,train,0
pay_00000000000582,setl_T3RNGC_0008,bnk_000000000010,5955.00,upi,0.00,0.00,59.55,2025-11-07,train,0
pay_00000000000706,setl_T3RNGC_0008,bnk_000000000010,6762.99,netbanking,12.00,2.16,67.63,2025-11-07,train,0
pay_00000000000742,setl_T3RNGC_0008,bnk_000000000010,2443.00,wallet,51.30,9.23,24.43,2025-11-07,train,0
pay_00000000000749,setl_T3RNGC_0008,bnk_000000000010,25362.28,upi,0.00,0.00,253.62,2025-11-07,train,0
pay_00000000000770,setl_T3RNGC_0008,bnk_000000000010,229657.71,netbanking,12.00,2.16,2296.58,2025-11-07,train,0
pay_00000000000879,setl_T3RNGC_0008,bnk_000000000010,40735.99,card,712.88,128.32,407.36,2025-11-07,train,0
pay_00000000000882,setl_T3RNGC_0008,bnk_000000000010,8711.99,netbanking,12.00,2.16,87.12,2025-11-07,train,0
pay_00000000000885,setl_T3RNGC_0008,bnk_000000000010,243929.99,card,4268.77,768.38,2439.30,2025-11-07,train,0
pay_00000000000931,setl_T3RNGC_0008,bnk_000000000010,13761.00,netbanking,12.00,2.16,137.61,2025-11-07,train,0
pay_00000000000943,setl_T3RNGC_0008,bnk_000000000010,36954.99,netbanking,12.00,2.16,369.55,2025-11-07,train,0
pay_00000000000987,setl_T3RNGC_0008,bnk_000000000010,5919.18,wallet,124.30,22.37,59.19,2025-11-07,train,0
pay_00000000000995,setl_T3RNGC_0008,bnk_000000000010,25880.36,netbanking,12.00,2.16,258.80,2025-11-07,train,0
pay_00000000000996,setl_T3RNGC_0008,bnk_000000000010,6715.41,upi,0.00,0.00,67.15,2025-11-07,train,0
pay_00000000001010,setl_T3RNGC_0008,bnk_000000000010,15969.15,wallet,335.35,60.36,159.69,2025-11-07,train,0
pay_00000000001018,setl_T3RNGC_0008,bnk_000000000010,3763.52,card,65.86,11.85,37.64,2025-11-07,train,0
pay_00000000001065,setl_T3RNGC_0008,bnk_000000000010,210537.77,card,3684.41,663.19,0.00,2025-11-07,train,0
pay_00000000001107,setl_T3RNGC_0008,bnk_000000000010,6516.00,card,114.03,20.53,65.16,2025-11-07,train,0
pay_00000000001135,setl_T3RNGC_0008,bnk_000000000010,8059.00,netbanking,12.00,2.16,80.59,2025-11-07,train,0
pay_00000000001215,setl_T3RNGC_0008,bnk_000000000010,24255.00,card,424.46,76.40,242.55,2025-11-07,train,0
pay_00000000001298,setl_T3RNGC_0008,bnk_000000000010,38452.00,netbanking,12.00,2.16,384.52,2025-11-07,train,0
pay_00000000001415,setl_T3RNGC_0008,bnk_000000000010,16968.00,netbanking,12.00,2.16,169.68,2025-11-07,train,0
pay_00000000001440,setl_T3RNGC_0008,bnk_000000000010,241727.92,netbanking,12.00,2.16,2417.28,2025-11-07,train,0
pay_00000000001475,setl_T3RNGC_0008,bnk_000000000010,17780.00,wallet,373.38,67.21,177.80,2025-11-07,train,0
pay_00000000001504,setl_T3RNGC_0008,bnk_000000000010,4455.34,card,77.97,14.03,44.55,2025-11-07,train,1
