bank_txn_id,settlement_id,component,amount,split
bnk_000000000005,setl_T1RNGA_0005,TOTAL_bank_credit,69082.96,train
bnk_000000000006,setl_T1RNGA_0006,gross,24272.93,train
bnk_000000000006,setl_T1RNGA_0006,platform_fee,-310.09,train
bnk_000000000006,setl_T1RNGA_0006,gst_on_fee,-55.84,train
bnk_000000000006,setl_T1RNGA_0006,tds_194o,-181.64,train
bnk_000000000006,setl_T1RNGA_0006,TOTAL_bank_credit,23725.36,train
bnk_000000000007,setl_T1RNGA_0007,gross,31651.84,train
bnk_000000000007,setl_T1RNGA_0007,platform_fee,-223.35,train
bnk_000000000007,setl_T1RNGA_0007,gst_on_fee,-40.20,train
bnk_000000000007,setl_T1RNGA_0007,tds_194o,-127.59,train
bnk_000000000007,setl_T1RNGA_0007,reserve_held,-491.45,train
bnk_000000000007,setl_T1RNGA_0007,TOTAL_bank_credit,30769.25,train
bnk_000000000008,setl_T1RNGA_0008,gross,91688.05,train
bnk_000000000008,setl_T1RNGA_0008,platform_fee,-720.04,train
bnk_000000000008,setl_T1RNGA_0008,gst_on_fee,-129.60,train
bnk_000000000008,setl_T1RNGA_0008,tds_194o,-668.57,train
bnk_000000000008,setl_T1RNGA_0008,reserve_held,-1598.25,train
bnk_000000000008,setl_T1RNGA_0008,TOTAL_bank_credit,88571.59,train
bnk_000000000009,setl_T1RNGA_0009,gross,117810.09,train
bnk_000000000009,setl_T1RNGA_0009,platform_fee,-937.48,train
bnk_000000000009,setl_T1RNGA_0009,gst_on_fee,-168.77,train
bnk_000000000009,setl_T1RNGA_0009,tds_194o,-713.70,train
bnk_000000000009,setl_T1RNGA_0009,reserve_held,-1874.02,train
bnk_000000000009,setl_T1RNGA_0009,reserve_released,16078.80,train
bnk_000000000009,setl_T1RNGA_0009,TOTAL_bank_credit,130194.92,train
bnk_000000000010,setl_T1RNGA_0010,gross,118065.68,train
bnk_000000000010,setl_T1RNGA_0010,platform_fee,-1149.10,train
bnk_000000000010,setl_T1RNGA_0010,gst_on_fee,-206.84,train
bnk_000000000010,setl_T1RNGA_0010,tds_194o,-459.36,train
bnk_000000000010,setl_T1RNGA_0010,reserve_held,-2824.22,train
bnk_000000000010,setl_T1RNGA_0010,reserve_released,9232.98,train
bnk_000000000010,setl_T1RNGA_0010,TOTAL_bank_credit,122659.14,train
bnk_000000000011,setl_T1RNGA_0011,gross,68800.63,train
bnk_000000000011,setl_T1RNGA_0011,platform_fee,-322.20,train
bnk_000000000011,setl_T1RNGA_0011,gst_on_fee,-58.01,train
bnk_000000000011,setl_T1RNGA_0011,tds_194o,-296.26,train
bnk_000000000011,setl_T1RNGA_0011,reserve_held,-645.13,train
bnk_000000000011,setl_T1RNGA_0011,reserve_released,11335.71,train
bnk_000000000011,setl_T1RNGA_0011,TOTAL_bank_credit,78814.74,train
bnk_000000000012,setl_T1RNGA_0012,gross,60499.86,train
bnk_000000000012,setl_T1RNGA_0012,platform_fee,-456.03,train
bnk_000000000012,setl_T1RNGA_0012,gst_on_fee,-82.09,train
bnk_000000000012,setl_T1RNGA_0012,tds_194o,-399.49,train
bnk_000000000012,setl_T1RNGA_0012,reserve_held,-1079.04,train
bnk_000000000012,setl_T1RNGA_0012,TOTAL_bank_credit,58483.21,train
bnk_000000000013,setl_T1RNGA_0013,gross,7511.72,train
bnk_000000000013,setl_T1RNGA_0013,platform_fee,-104.91,train
bnk_000000000013,setl_T1RNGA_0013,gst_on_fee,-18.88,train
bnk_000000000013,setl_T1RNGA_0013,tds_194o,-52.76,train
bnk_000000000013,setl_T1RNGA_0013,refund_netted,-839.26,train
bnk_000000000013,setl_T1RNGA_0013,reserve_held,-148.63,train
bnk_000000000013,setl_T1RNGA_0013,TOTAL_bank_credit,6347.28,train
bnk_000000000014,setl_T1RNGA_0014,gross,47400.11,train
bnk_000000000014,setl_T1RNGA_0014,platform_fee,-292.10,train
bnk_000000000014,setl_T1RNGA_0014,gst_on_fee,-52.57,train
bnk_000000000014,setl_T1RNGA_0014,tds_194o,-263.30,train
bnk_000000000014,setl_T1RNGA_0014,refund_netted,-1635.83,train
bnk_000000000014,setl_T1RNGA_0014,reserve_held,-625.94,train
bnk_000000000014,setl_T1RNGA_0014,TOTAL_bank_credit,44530.37,train
bnk_000000000015,setl_T1RNGA_0015,gross,173250.14,train
bnk_000000000015,setl_T1RNGA_0015,platform_fee,-1422.62,train
bnk_000000000015,setl_T1RNGA_0015,gst_on_fee,-256.09,train
bnk_000000000015,setl_T1RNGA_0015,tds_194o,-823.50,train
bnk_000000000015,setl_T1RNGA_0015,refund_netted,-540.75,train
bnk_000000000015,setl_T1RNGA_0015,reserve_held,-3345.67,train
bnk_000000000015,setl_T1RNGA_0015,reserve_released,26661.81,train
bnk_000000000015,setl_T1RNGA_0015,TOTAL_bank_credit,193523.32,train
bnk_000000000016,setl_T1RNGA_0016,gross,105143.96,train
bnk_000000000016,setl_T1RNGA_0016,platform_fee,-941.21,train
bnk_000000000016,setl_T1RNGA_0016,gst_on_fee,-169.44,train
bnk_000000000016,setl_T1RNGA_0016,tds_194o,-550.64,train
bnk_000000000016,setl_T1RNGA_0016,reserve_held,-1894.85,train
bnk_000000000016,setl_T1RNGA_0016,rounding_drift,0.05,train
bnk_000000000016,setl_T1RNGA_0016,TOTAL_bank_credit,101587.87,train
bnk_000000000017,setl_T1RNGA_0017,gross,9379.70,train
bnk_000000000017,setl_T1RNGA_0017,platform_fee,-58.06,train
bnk_000000000017,setl_T1RNGA_0017,gst_on_fee,-10.46,train
bnk_000000000017,setl_T1RNGA_0017,tds_194o,-38.87,train
bnk_000000000017,setl_T1RNGA_0017,refund_netted,-760.99,train
bnk_000000000017,setl_T1RNGA_0017,reserve_held,-107.36,train
bnk_000000000017,setl_T1RNGA_0017,reserve_released,12586.39,train
bnk_000000000017,setl_T1RNGA_0017,TOTAL_bank_credit,20990.35,train
bnk_000000000018,setl_T1RNGA_0018,gross,46465.15,train
bnk_000000000018,setl_T1RNGA_0018,platform_fee,-447.58,train
bnk_000000000018,setl_T1RNGA_0018,gst_on_fee,-80.56,train
bnk_000000000018,setl_T1RNGA_0018,tds_194o,-195.80,train
bnk_000000000018,setl_T1RNGA_0018,refund_netted,-1760.42,train
bnk_000000000018,setl_T1RNGA_0018,reserve_held,-1004.06,train
bnk_000000000018,setl_T1RNGA_0018,TOTAL_bank_credit,42976.73,train
bnk_000000000019,setl_T1RNGA_0019,gross,70983.44,train
bnk_000000000019,setl_T1RNGA_0019,platform_fee,-523.93,train
bnk_000000000019,setl_T1RNGA_0019,gst_on_fee,-94.31,train
bnk_000000000019,setl_T1RNGA_0019,tds_194o,-580.77,train
bnk_000000000019,setl_T1RNGA_0019,reserve_held,-1244.79,train
bnk_000000000019,setl_T1RNGA_0019,TOTAL_bank_credit,68539.64,train
bnk_000000000020,setl_T1RNGA_0020,gross,75266.93,train
bnk_000000000020,setl_T1RNGA_0020,platform_fee,-691.71,train
bnk_000000000020,setl_T1RNGA_0020,gst_on_fee,-124.52,train
bnk_000000000020,setl_T1RNGA_0020,tds_194o,-448.52,train
bnk_000000000020,setl_T1RNGA_0020,refund_netted,-3203.00,train
bnk_000000000020,setl_T1RNGA_0020,reserve_held,-1553.40,train
bnk_000000000020,setl_T1RNGA_0020,reserve_released,3444.98,train
bnk_000000000020,setl_T1RNGA_0020,TOTAL_bank_credit,72690.76,train
bnk_000000000021,setl_T1RNGA_0021,gross,46456.63,train
bnk_000000000021,setl_T1RNGA_0021,platform_fee,-288.42,train
bnk_000000000021,setl_T1RNGA_0021,gst_on_fee,-51.90,train
bnk_000000000021,setl_T1RNGA_0021,tds_194o,-351.08,train
bnk_000000000021,setl_T1RNGA_0021,reserve_held,-638.11,train
bnk_000000000021,setl_T1RNGA_0021,TOTAL_bank_credit,45127.12,train
bnk_000000000022,setl_T1RNGA_0022,gross,123477.38,train
bnk_000000000022,setl_T1RNGA_0022,platform_fee,-923.58,train
bnk_000000000022,setl_T1RNGA_0022,gst_on_fee,-166.22,train
bnk_000000000022,setl_T1RNGA_0022,tds_194o,-759.19,train
bnk_000000000022,setl_T1RNGA_0022,refund_netted,-1719.71,train
bnk_000000000022,setl_T1RNGA_0022,reserve_held,-1777.98,train
bnk_000000000022,setl_T1RNGA_0022,TOTAL_bank_credit,118130.70,train
bnk_000000000025,setl_T1RNGA_0023,gross,212073.83,train
bnk_000000000025,setl_T1RNGA_0023,platform_fee,-1195.88,train
bnk_000000000025,setl_T1RNGA_0023,gst_on_fee,-215.21,train
bnk_000000000025,setl_T1RNGA_0023,tds_194o,-1038.79,train
bnk_000000000025,setl_T1RNGA_0023,refund_netted,-5349.97,train
bnk_000000000025,setl_T1RNGA_0023,dispute_fee,-300.00,train
bnk_000000000025,setl_T1RNGA_0023,dispute_fee_gst,-54.00,train
bnk_000000000025,setl_T1RNGA_0023,reserve_held,-2193.70,train
bnk_000000000025,setl_T1RNGA_0023,TOTAL_bank_credit,201726.28,train
bnk_000000000026,setl_T1RNGA_0024,gross,166046.10,train
bnk_000000000026,setl_T1RNGA_0024,platform_fee,-1539.86,train
bnk_000000000026,setl_T1RNGA_0024,gst_on_fee,-277.18,train
bnk_000000000026,setl_T1RNGA_0024,tds_194o,-851.73,train
bnk_000000000026,setl_T1RNGA_0024,refund_netted,-2476.93,train
bnk_000000000026,setl_T1RNGA_0024,reserve_held,-3582.50,train
bnk_000000000026,setl_T1RNGA_0024,TOTAL_bank_credit,157317.90,train
bnk_000000000027,setl_T1RNGA_0025,gross,22619.33,train
bnk_000000000027,setl_T1RNGA_0025,platform_fee,-258.16,train
bnk_000000000027,setl_T1RNGA_0025,gst_on_fee,-46.47,train
bnk_000000000027,setl_T1RNGA_0025,tds_194o,-40.50,train
bnk_000000000027,setl_T1RNGA_0025,reserve_held,-596.57,train
bnk_000000000027,setl_T1RNGA_0025,TOTAL_bank_credit,21677.63,train
bnk_000000000028,setl_T1RNGA_0026,gross,27440.35,train
bnk_000000000028,setl_T1RNGA_0026,platform_fee,-331.92,train
bnk_000000000028,setl_T1RNGA_0026,gst_on_fee,-59.75,train
bnk_000000000028,setl_T1RNGA_0026,tds_194o,-180.88,train
bnk_000000000028,setl_T1RNGA_0026,chargeback_debit,-1065.76,train
bnk_000000000028,setl_T1RNGA_0026,dispute_fee,-300.00,train
bnk_000000000028,setl_T1RNGA_0026,dispute_fee_gst,-54.00,train
bnk_000000000028,setl_T1RNGA_0026,reserve_held,-632.79,train
bnk_000000000028,setl_T1RNGA_0026,TOTAL_bank_credit,24815.25,train
bnk_000000000029,setl_T1RNGA_0027,gross,31919.85,train
bnk_000000000029,setl_T1RNGA_0027,platform_fee,-228.15,train
bnk_000000000029,setl_T1RNGA_0027,gst_on_fee,-41.07,train
bnk_000000000029,setl_T1RNGA_0027,tds_194o,-195.78,train
bnk_000000000029,setl_T1RNGA_0027,refund_netted,-4300.39,train
bnk_000000000029,setl_T1RNGA_0027,chargeback_debit,-538.00,train
bnk_000000000029,setl_T1RNGA_0027,dispute_fee,-300.00,train
bnk_000000000029,setl_T1RNGA_0027,dispute_fee_gst,-54.00,train
bnk_000000000029,setl_T1RNGA_0027,reserve_held,-269.95,train
bnk_000000000029,setl_T1RNGA_0027,rounding_drift,0.03,train
bnk_000000000029,setl_T1RNGA_0027,TOTAL_bank_credit,25992.54,train
bnk_000000000030,setl_T1RNGA_0028,gross,56624.25,train
bnk_000000000030,setl_T1RNGA_0028,platform_fee,-465.85,train
bnk_000000000030,setl_T1RNGA_0028,gst_on_fee,-83.87,train
bnk_000000000030,setl_T1RNGA_0028,tds_194o,-294.90,train
bnk_000000000030,setl_T1RNGA_0028,refund_netted,-3535.14,train
bnk_000000000030,setl_T1RNGA_0028,reserve_held,-960.70,train
bnk_000000000030,setl_T1RNGA_0028,rounding_drift,0.05,train
bnk_000000000030,setl_T1RNGA_0028,TOTAL_bank_credit,51283.84,train
bnk_000000000031,setl_T1RNGA_0029,gross,52536.90,train
bnk_000000000031,setl_T1RNGA_0029,platform_fee,-806.23,train
bnk_000000000031,setl_T1RNGA_0029,gst_on_fee,-145.13,train
bnk_000000000031,setl_T1RNGA_0029,tds_194o,-405.17,train
bnk_000000000031,setl_T1RNGA_0029,TOTAL_bank_credit,51180.37,train
bnk_000000000032,setl_T1RNGA_0030,gross,7293.00,train
bnk_000000000032,setl_T1RNGA_0030,platform_fee,-118.38,train
bnk_000000000032,setl_T1RNGA_0030,gst_on_fee,-21.31,train
bnk_000000000032,setl_T1RNGA_0030,tds_194o,-32.56,train
bnk_000000000032,setl_T1RNGA_0030,refund_netted,-413.93,train
bnk_000000000032,setl_T1RNGA_0030,reserve_held,-288.97,train
bnk_000000000032,setl_T1RNGA_0030,TOTAL_bank_credit,6417.85,train
bnk_000000000033,setl_T1RNGA_0031,gross,35994.27,train
bnk_000000000033,setl_T1RNGA_0031,platform_fee,-417.06,train
bnk_000000000033,setl_T1RNGA_0031,gst_on_fee,-75.07,train
bnk_000000000033,setl_T1RNGA_0031,tds_194o,-235.27,train
bnk_000000000033,setl_T1RNGA_0031,refund_netted,-1508.67,train
bnk_000000000033,setl_T1RNGA_0031,reserve_held,-917.05,train
bnk_000000000033,setl_T1RNGA_0031,TOTAL_bank_credit,32841.15,train
bnk_000000000034,setl_T1RNGA_0032,gross,87471.00,train
bnk_000000000034,setl_T1RNGA_0032,platform_fee,-635.26,train
bnk_000000000034,setl_T1RNGA_0032,gst_on_fee,-114.38,train
bnk_000000000034,setl_T1RNGA_0032,tds_194o,-707.95,train
bnk_000000000034,setl_T1RNGA_0032,refund_netted,-1475.99,train
bnk_000000000034,setl_T1RNGA_0032,reserve_held,-1342.55,train
bnk_000000000034,setl_T1RNGA_0032,TOTAL_bank_credit,83194.87,train
bnk_000000000035,setl_T1RNGA_0033,gross,55320.85,train
bnk_000000000035,setl_T1RNGA_0033,platform_fee,-385.07,train
bnk_000000000035,setl_T1RNGA_0033,gst_on_fee,-69.33,train
bnk_000000000035,setl_T1RNGA_0033,tds_194o,-363.62,train
bnk_000000000035,setl_T1RNGA_0033,refund_netted,-13169.37,train
bnk_000000000035,setl_T1RNGA_0033,reserve_held,-749.26,train
bnk_000000000035,setl_T1RNGA_0033,TOTAL_bank_credit,40584.20,train
bnk_000000000036,setl_T1RNGA_0034,gross,10939.89,train
bnk_000000000036,setl_T1RNGA_0034,platform_fee,-96.26,train
bnk_000000000036,setl_T1RNGA_0034,gst_on_fee,-17.33,train
bnk_000000000036,setl_T1RNGA_0034,tds_194o,-40.65,train
bnk_000000000036,setl_T1RNGA_0034,refund_netted,-429.75,train
bnk_000000000036,setl_T1RNGA_0034,reserve_held,-210.69,train
bnk_000000000036,setl_T1RNGA_0034,TOTAL_bank_credit,10145.21,train
bnk_000000000037,setl_T1RNGA_0035,gross,22299.05,train
bnk_000000000037,setl_T1RNGA_0035,platform_fee,-170.11,train
bnk_000000000037,setl_T1RNGA_0035,gst_on_fee,-30.61,train
bnk_000000000037,setl_T1RNGA_0035,tds_194o,-134.65,train
bnk_000000000037,setl_T1RNGA_0035,reserve_held,-246.99,train
bnk_000000000037,setl_T1RNGA_0035,TOTAL_bank_credit,21716.69,train
bnk_000000000038,setl_T1RNGA_0036,gross,79682.88,train
bnk_000000000038,setl_T1RNGA_0036,platform_fee,-712.46,train
bnk_000000000038,setl_T1RNGA_0036,gst_on_fee,-128.25,train
bnk_000000000038,setl_T1RNGA_0036,tds_194o,-549.76,train
bnk_000000000038,setl_T1RNGA_0036,refund_netted,-7832.84,train
bnk_000000000038,setl_T1RNGA_0036,reserve_held,-1584.47,train
bnk_000000000038,setl_T1RNGA_0036,TOTAL_bank_credit,68875.10,train
bnk_000000000039,setl_T1RNGA_0037,gross,56037.86,train
bnk_000000000039,setl_T1RNGA_0037,platform_fee,-453.58,train
bnk_000000000039,setl_T1RNGA_0037,gst_on_fee,-81.65,train
bnk_000000000039,setl_T1RNGA_0037,tds_194o,-247.33,train
bnk_000000000039,setl_T1RNGA_0037,refund_netted,-193.30,train
bnk_000000000039,setl_T1RNGA_0037,reserve_held,-1013.76,train
bnk_000000000039,setl_T1RNGA_0037,TOTAL_bank_credit,54048.24,train
bnk_000000000040,setl_T1RNGA_0038,gross,24708.96,train
bnk_000000000040,setl_T1RNGA_0038,platform_fee,-118.11,train
bnk_000000000040,setl_T1RNGA_0038,gst_on_fee,-21.26,train
bnk_000000000040,setl_T1RNGA_0038,tds_194o,-115.38,train
bnk_000000000040,setl_T1RNGA_0038,reserve_held,-251.68,train
bnk_000000000040,setl_T1RNGA_0038,TOTAL_bank_credit,24202.53,train
bnk_000000000041,setl_T1RNGA_0039,gross,43570.86,train
bnk_000000000041,setl_T1RNGA_0039,platform_fee,-213.84,train
bnk_000000000041,setl_T1RNGA_0039,gst_on_fee,-38.51,train
bnk_000000000041,setl_T1RNGA_0039,tds_194o,-280.41,train
bnk_000000000041,setl_T1RNGA_0039,refund_netted,-912.94,train
bnk_000000000041,setl_T1RNGA_0039,reserve_held,-475.94,train
bnk_000000000041,setl_T1RNGA_0039,rounding_drift,-0.03,train
bnk_000000000041,setl_T1RNGA_0039,TOTAL_bank_credit,41649.19,train
bnk_000000000042,setl_T1RNGA_0040,gross,139182.05,train
bnk_000000000042,setl_T1RNGA_0040,platform_fee,-916.62,train
bnk_000000000042,setl_T1RNGA_0040,gst_on_fee,-165.01,train
bnk_000000000042,setl_T1RNGA_0040,tds_194o,-891.65,train
bnk_000000000042,setl_T1RNGA_0040,refund_netted,-932.44,train
bnk_000000000042,setl_T1RNGA_0040,reserve_held,-2130.68,train
bnk_000000000042,setl_T1RNGA_0040,rounding_drift,-0.05,train
bnk_000000000042,setl_T1RNGA_0040,TOTAL_bank_credit,134145.60,train
bnk_000000000043,setl_T1RNGA_0041,gross,116840.85,train
bnk_000000000043,setl_T1RNGA_0041,platform_fee,-961.62,train
bnk_000000000043,setl_T1RNGA_0041,gst_on_fee,-173.08,train
bnk_000000000043,setl_T1RNGA_0041,tds_194o,-754.55,train
bnk_000000000043,setl_T1RNGA_0041,refund_netted,-12394.16,train
bnk_000000000043,setl_T1RNGA_0041,chargeback_debit,-1830.00,train
bnk_000000000043,setl_T1RNGA_0041,dispute_fee,-300.00,train
bnk_000000000043,setl_T1RNGA_0041,dispute_fee_gst,-54.00,train
bnk_000000000043,setl_T1RNGA_0041,reserve_held,-2098.81,train
bnk_000000000043,setl_T1RNGA_0041,reserve_released,13111.30,train
bnk_000000000043,setl_T1RNGA_0041,rounding_drift,0.04,train
bnk_000000000043,setl_T1RNGA_0041,TOTAL_bank_credit,111385.97,train
bnk_000000000044,setl_T1RNGA_0042,gross,48705.11,dev
bnk_000000000044,setl_T1RNGA_0042,platform_fee,-416.13,dev
bnk_000000000044,setl_T1RNGA_0042,gst_on_fee,-74.91,dev
bnk_000000000044,setl_T1RNGA_0042,tds_194o,-220.55,dev
bnk_000000000044,setl_T1RNGA_0042,reserve_held,-865.37,dev
bnk_000000000044,setl_T1RNGA_0042,TOTAL_bank_credit,47128.15,dev
bnk_000000000045,setl_T1RNGA_0043,gross,98707.58,dev
bnk_000000000045,setl_T1RNGA_0043,platform_fee,-731.81,dev
bnk_000000000045,setl_T1RNGA_0043,gst_on_fee,-131.75,dev
bnk_000000000045,setl_T1RNGA_0043,tds_194o,-292.55,dev
bnk_000000000045,setl_T1RNGA_0043,refund_netted,-22051.02,dev
bnk_000000000045,setl_T1RNGA_0043,reserve_held,-1570.80,dev
bnk_000000000045,setl_T1RNGA_0043,reserve_released,17302.12,dev
bnk_000000000045,setl_T1RNGA_0043,TOTAL_bank_credit,91231.77,dev
bnk_000000000046,setl_T1RNGA_0044,gross,159465.40,dev
bnk_000000000046,setl_T1RNGA_0044,platform_fee,-1123.59,dev
bnk_000000000046,setl_T1RNGA_0044,gst_on_fee,-202.24,dev
bnk_000000000046,setl_T1RNGA_0044,tds_194o,-882.82,dev
bnk_000000000046,setl_T1RNGA_0044,refund_netted,-4674.74,dev
bnk_000000000046,setl_T1RNGA_0044,reserve_held,-2203.89,dev
bnk_000000000046,setl_T1RNGA_0044,TOTAL_bank_credit,150378.12,dev
bnk_000000000047,setl_T1RNGA_0045,gross,152863.48,dev
bnk_000000000047,setl_T1RNGA_0045,platform_fee,-1808.00,dev
bnk_000000000047,setl_T1RNGA_0045,gst_on_fee,-325.44,dev
bnk_000000000047,setl_T1RNGA_0045,tds_194o,-769.43,dev
bnk_000000000047,setl_T1RNGA_0045,refund_netted,-804.69,dev
bnk_000000000047,setl_T1RNGA_0045,reserve_held,-3641.76,dev
bnk_000000000047,setl_T1RNGA_0045,TOTAL_bank_credit,145514.16,dev
bnk_000000000048,setl_T1RNGA_0046,gross,22082.51,dev
bnk_000000000048,setl_T1RNGA_0046,platform_fee,-24.50,dev
bnk_000000000048,setl_T1RNGA_0046,gst_on_fee,-4.42,dev
bnk_000000000048,setl_T1RNGA_0046,tds_194o,-155.20,dev
bnk_000000000048,setl_T1RNGA_0046,refund_netted,-2080.08,dev
bnk_000000000048,setl_T1RNGA_0046,reserve_held,-51.82,dev
bnk_000000000048,setl_T1RNGA_0046,TOTAL_bank_credit,19766.49,dev
bnk_000000000049,setl_T1RNGA_0047,gross,23690.83,dev
bnk_000000000049,setl_T1RNGA_0047,platform_fee,-193.91,dev
bnk_000000000049,setl_T1RNGA_0047,gst_on_fee,-34.91,dev
bnk_000000000049,setl_T1RNGA_0047,tds_194o,-160.78,dev
bnk_000000000049,setl_T1RNGA_0047,refund_netted,-1027.74,dev
bnk_000000000049,setl_T1RNGA_0047,reserve_held,-280.78,dev
bnk_000000000049,setl_T1RNGA_0047,TOTAL_bank_credit,21992.71,dev
bnk_000000000050,setl_T1RNGA_0048,gross,53293.07,dev
bnk_000000000050,setl_T1RNGA_0048,platform_fee,-576.23,dev
bnk_000000000050,setl_T1RNGA_0048,gst_on_fee,-103.73,dev
bnk_000000000050,setl_T1RNGA_0048,tds_194o,-359.67,dev
bnk_000000000050,setl_T1RNGA_0048,refund_netted,-3146.99,dev
bnk_000000000050,setl_T1RNGA_0048,reserve_held,-1172.10,dev
bnk_000000000050,setl_T1RNGA_0048,TOTAL_bank_credit,47934.35,dev
bnk_000000000051,setl_T1RNGA_0049,gross,64377.23,dev
bnk_000000000051,setl_T1RNGA_0049,platform_fee,-683.72,dev
bnk_000000000051,setl_T1RNGA_0049,gst_on_fee,-123.05,dev
bnk_000000000051,setl_T1RNGA_0049,tds_194o,-350.40,dev
bnk_000000000051,setl_T1RNGA_0049,reserve_held,-1364.51,dev
bnk_000000000051,setl_T1RNGA_0049,rounding_drift,-0.02,dev
bnk_000000000051,setl_T1RNGA_0049,TOTAL_bank_credit,61855.53,dev
bnk_000000000052,setl_T1RNGA_0050,gross,16226.62,dev
bnk_000000000052,setl_T1RNGA_0050,platform_fee,-89.15,dev
bnk_000000000052,setl_T1RNGA_0050,gst_on_fee,-16.05,dev
bnk_000000000052,setl_T1RNGA_0050,tds_194o,-95.91,dev
bnk_000000000052,setl_T1RNGA_0050,refund_netted,-648.48,dev
bnk_000000000052,setl_T1RNGA_0050,reserve_held,-208.21,dev
bnk_000000000052,setl_T1RNGA_0050,unexplained,-2739.19,dev
bnk_000000000052,setl_T1RNGA_0050,TOTAL_bank_credit,12429.63,dev
bnk_000000000053,setl_T1RNGA_0051,gross,34468.07,dev
bnk_000000000053,setl_T1RNGA_0051,platform_fee,-608.41,dev
bnk_000000000053,setl_T1RNGA_0051,gst_on_fee,-109.52,dev
bnk_000000000053,setl_T1RNGA_0051,tds_194o,-251.55,dev
bnk_000000000053,setl_T1RNGA_0051,refund_netted,-1622.98,dev
bnk_000000000053,setl_T1RNGA_0051,reserve_held,-1358.54,dev
bnk_000000000053,setl_T1RNGA_0051,TOTAL_bank_credit,30517.07,dev
bnk_000000000054,setl_T1RNGA_0052,gross,35627.70,dev
bnk_000000000054,setl_T1RNGA_0052,platform_fee,-419.10,dev
bnk_000000000054,setl_T1RNGA_0052,gst_on_fee,-75.45,dev
bnk_000000000054,setl_T1RNGA_0052,tds_194o,-282.03,dev
bnk_000000000054,setl_T1RNGA_0052,refund_netted,-4885.43,dev
bnk_000000000054,setl_T1RNGA_0052,dispute_fee,-300.00,dev
bnk_000000000054,setl_T1RNGA_0052,dispute_fee_gst,-54.00,dev
bnk_000000000054,setl_T1RNGA_0052,reserve_held,-730.93,dev
bnk_000000000054,setl_T1RNGA_0052,TOTAL_bank_credit,28880.76,dev
bnk_000000000055,setl_T1RNGA_0053,gross,55039.18,dev
bnk_000000000055,setl_T1RNGA_0053,platform_fee,-535.14,dev
bnk_000000000055,setl_T1RNGA_0053,gst_on_fee,-96.32,dev
bnk_000000000055,setl_T1RNGA_0053,tds_194o,-335.41,dev
bnk_000000000055,setl_T1RNGA_0053,refund_netted,-224.00,dev
bnk_000000000055,setl_T1RNGA_0053,reserve_held,-1128.31,dev
bnk_000000000055,setl_T1RNGA_0053,reserve_released,33288.56,dev
bnk_000000000055,setl_T1RNGA_0053,TOTAL_bank_credit,86008.56,dev
bnk_000000000056,setl_T1RNGA_0054,gross,21411.56,dev
bnk_000000000056,setl_T1RNGA_0054,platform_fee,-121.68,dev
bnk_000000000056,setl_T1RNGA_0054,gst_on_fee,-21.90,dev
bnk_000000000056,setl_T1RNGA_0054,tds_194o,-68.54,dev
bnk_000000000056,setl_T1RNGA_0054,refund_netted,-747.76,dev
bnk_000000000056,setl_T1RNGA_0054,reserve_held,-243.90,dev
bnk_000000000056,setl_T1RNGA_0054,TOTAL_bank_credit,20207.78,dev
bnk_000000000057,setl_T1RNGA_0055,gross,40459.28,dev
bnk_000000000057,setl_T1RNGA_0055,platform_fee,-158.37,dev
