payment_id,settlement_id,bank_txn_id,amount,method,fee,gst,tds,settle_date,split,ambiguous
pay_00000000002026,setl_T1RNGA_0001,bnk_000000000001,378.00,upi,0.95,0.17,0.00,2025-11-04,train,0
pay_00000000002361,setl_T1RNGA_0001,bnk_000000000001,934.00,upi,2.34,0.42,0.00,2025-11-04,train,0
pay_00000000002404,setl_T1RNGA_0001,bnk_000000000001,402.00,upi,1.01,0.18,4.02,2025-11-04,train,0
pay_00000000002405,setl_T1RNGA_0001,bnk_000000000001,153.99,wallet,3.15,0.57,1.54,2025-11-04,train,0
pay_00000000002477,setl_T1RNGA_0001,bnk_000000000001,567.00,upi,1.42,0.26,5.67,2025-11-04,train,0
pay_00000000002558,setl_T1RNGA_0001,bnk_000000000001,186.99,upi,0.47,0.08,0.00,2025-11-04,train,0
pay_00000000002572,setl_T1RNGA_0001,bnk_000000000001,858.99,upi,2.15,0.39,0.00,2025-11-04,train,0
pay_00000000002619,setl_T1RNGA_0001,bnk_000000000001,220.00,netbanking,15.55,2.80,2.20,2025-11-04,train,0
pay_00000000002779,setl_T1RNGA_0001,bnk_000000000001,163.76,card,3.69,0.66,1.64,2025-11-04,train,0
pay_00000000002920,setl_T1RNGA_0001,bnk_000000000001,536.00,upi,1.34,0.24,0.00,2025-11-04,train,0
pay_00000000002980,setl_T1RNGA_0001,bnk_000000000001,935.00,upi,2.34,0.42,9.35,2025-11-04,train,0
pay_00000000003154,setl_T1RNGA_0001,bnk_000000000001,700.00,upi,1.75,0.32,7.00,2025-11-04,train,0
pay_00000000003157,setl_T1RNGA_0001,bnk_000000000001,169.85,upi,0.42,0.08,0.00,2025-11-04,train,0
pay_00000000003204,setl_T1RNGA_0001,bnk_000000000001,935.00,upi,2.34,0.42,9.35,2025-11-04,train,0
pay_00000000003216,setl_T1RNGA_0001,bnk_000000000001,2055.99,upi,5.14,0.93,0.00,2025-11-04,train,0
pay_00000000003268,setl_T1RNGA_0001,bnk_000000000001,199.99,upi,0.50,0.09,2.00,2025-11-04,train,0
pay_00000000003369,setl_T1RNGA_0001,bnk_000000000001,313.88,upi,0.78,0.14,3.14,2025-11-04,train,0
pay_00000000003481,setl_T1RNGA_0001,bnk_000000000001,282.00,upi,0.71,0.13,0.00,2025-11-04,train,0
pay_00000000003606,setl_T1RNGA_0001,bnk_000000000001,1902.67,upi,4.76,0.86,0.00,2025-11-04,train,0
pay_00000000003673,setl_T1RNGA_0001,bnk_000000000001,212.00,upi,0.53,0.10,2.12,2025-11-04,train,0
pay_00000000003701,setl_T1RNGA_0001,bnk_000000000001,240.99,wallet,4.94,0.89,2.41,2025-11-04,train,0
pay_00000000003772,setl_T1RNGA_0001,bnk_000000000001,329.90,netbanking,15.82,2.85,3.30,2025-11-04,train,0
pay_00000000003783,setl_T1RNGA_0001,bnk_000000000001,1045.87,upi,2.61,0.47,10.46,2025-11-04,train,0
pay_00000000003975,setl_T1RNGA_0001,bnk_000000000001,1003.00,netbanking,17.51,3.15,0.00,2025-11-04,train,0
pay_00000000003985,setl_T1RNGA_0001,bnk_000000000001,842.16,upi,2.11,0.38,8.42,2025-11-04,train,0
pay_00000000003998,setl_T1RNGA_0001,bnk_000000000001,2649.00,upi,6.62,1.19,26.49,2025-11-04,train,0
pay_00000000000631,setl_T1RNGA_0002,bnk_000000000002,493.00,upi,0.00,0.00,4.93,2025-11-04,train,0
pay_00000000001009,setl_T1RNGA_0002,bnk_000000000002,740.00,upi,0.00,0.00,7.40,2025-11-04,train,0
pay_00000000001619,setl_T1RNGA_0002,bnk_000000000002,1064.00,wallet,19.15,3.45,0.00,2025-11-04,train,0
pay_00000000001909,setl_T1RNGA_0002,bnk_000000000002,765.15,wallet,13.77,2.48,0.00,2025-11-04,train,0
pay_00000000002212,setl_T1RNGA_0002,bnk_000000000002,453.00,wallet,8.15,1.47,4.53,2025-11-04,train,0
pay_00000000002486,setl_T1RNGA_0002,bnk_000000000002,1062.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002800,setl_T1RNGA_0002,bnk_000000000002,773.99,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003598,setl_T1RNGA_0002,bnk_000000000002,136.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003944,setl_T1RNGA_0002,bnk_000000000002,658.99,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003960,setl_T1RNGA_0002,bnk_000000000002,2875.95,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003987,setl_T1RNGA_0002,bnk_000000000002,440.06,upi,0.00,0.00,4.40,2025-11-04,train,0
pay_00000000000140,setl_T1RNGA_0003,bnk_000000000003,154.99,card,3.10,0.56,1.55,2025-11-04,train,0
pay_00000000000382,setl_T1RNGA_0003,bnk_000000000003,2021.01,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000000758,setl_T1RNGA_0003,bnk_000000000003,883.11,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001331,setl_T1RNGA_0003,bnk_000000000003,437.34,upi,0.00,0.00,4.37,2025-11-04,train,0
pay_00000000001369,setl_T1RNGA_0003,bnk_000000000003,215.70,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001482,setl_T1RNGA_0003,bnk_000000000003,783.00,wallet,14.09,2.54,7.83,2025-11-04,train,0
pay_00000000001819,setl_T1RNGA_0003,bnk_000000000003,526.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001953,setl_T1RNGA_0003,bnk_000000000003,299.64,upi,0.00,0.00,3.00,2025-11-04,train,0
pay_00000000002055,setl_T1RNGA_0003,bnk_000000000003,854.60,upi,0.00,0.00,8.55,2025-11-04,train,0
pay_00000000002375,setl_T1RNGA_0003,bnk_000000000003,832.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002487,setl_T1RNGA_0003,bnk_000000000003,1015.00,upi,0.00,0.00,10.15,2025-11-04,train,0
pay_00000000002567,setl_T1RNGA_0003,bnk_000000000003,793.42,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002637,setl_T1RNGA_0003,bnk_000000000003,504.00,upi,0.00,0.00,5.04,2025-11-04,train,0
pay_00000000002787,setl_T1RNGA_0003,bnk_000000000003,655.84,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003037,setl_T1RNGA_0003,bnk_000000000003,881.00,upi,0.00,0.00,8.81,2025-11-04,train,0
pay_00000000003457,setl_T1RNGA_0003,bnk_000000000003,342.31,netbanking,15.00,2.70,0.00,2025-11-04,train,0
pay_00000000003583,setl_T1RNGA_0003,bnk_000000000003,297.00,card,5.94,1.07,2.97,2025-11-04,train,0
pay_00000000003691,setl_T1RNGA_0003,bnk_000000000003,6070.00,netbanking,15.00,2.70,60.70,2025-11-04,train,0
pay_00000000004195,setl_T1RNGA_0003,bnk_000000000003,1436.41,card,28.73,5.17,14.36,2025-11-04,train,0
pay_00000000000118,setl_T1RNGA_0004,bnk_000000000004,844.23,netbanking,15.00,2.70,8.44,2025-11-04,train,0
pay_00000000000225,setl_T1RNGA_0004,bnk_000000000004,731.68,card,14.63,2.63,0.00,2025-11-04,train,0
pay_00000000000266,setl_T1RNGA_0004,bnk_000000000004,929.00,card,18.58,3.34,0.00,2025-11-04,train,0
pay_00000000000279,setl_T1RNGA_0004,bnk_000000000004,475.28,card,9.51,1.71,0.00,2025-11-04,train,0
pay_00000000000295,setl_T1RNGA_0004,bnk_000000000004,405.82,upi,0.00,0.00,4.06,2025-11-04,train,0
pay_00000000000344,setl_T1RNGA_0004,bnk_000000000004,397.99,card,7.96,1.43,3.98,2025-11-04,train,0
pay_00000000000358,setl_T1RNGA_0004,bnk_000000000004,3385.83,upi,0.00,0.00,33.86,2025-11-04,train,0
pay_00000000000419,setl_T1RNGA_0004,bnk_000000000004,3371.00,card,67.42,12.14,33.71,2025-11-04,train,0
pay_00000000000638,setl_T1RNGA_0004,bnk_000000000004,1231.22,upi,0.00,0.00,12.31,2025-11-04,train,0
pay_00000000000665,setl_T1RNGA_0004,bnk_000000000004,3276.55,upi,0.00,0.00,32.77,2025-11-04,train,0
pay_00000000001064,setl_T1RNGA_0004,bnk_000000000004,14002.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001151,setl_T1RNGA_0004,bnk_000000000004,198.00,upi,0.00,0.00,1.98,2025-11-04,train,0
pay_00000000001263,setl_T1RNGA_0004,bnk_000000000004,2093.53,card,41.87,7.54,20.94,2025-11-04,train,0
pay_00000000001274,setl_T1RNGA_0004,bnk_000000000004,6010.35,wallet,108.19,19.47,0.00,2025-11-04,train,0
pay_00000000001448,setl_T1RNGA_0004,bnk_000000000004,341.00,upi,0.00,0.00,3.41,2025-11-04,train,0
pay_00000000001492,setl_T1RNGA_0004,bnk_000000000004,937.23,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001565,setl_T1RNGA_0004,bnk_000000000004,628.91,netbanking,15.00,2.70,6.29,2025-11-04,train,0
pay_00000000001704,setl_T1RNGA_0004,bnk_000000000004,848.00,netbanking,15.00,2.70,0.00,2025-11-04,train,0
pay_00000000001723,setl_T1RNGA_0004,bnk_000000000004,1007.41,upi,0.00,0.00,10.07,2025-11-04,train,0
pay_00000000001741,setl_T1RNGA_0004,bnk_000000000004,1216.00,card,24.32,4.38,12.16,2025-11-04,train,0
pay_00000000001905,setl_T1RNGA_0004,bnk_000000000004,640.00,netbanking,15.00,2.70,0.00,2025-11-04,train,0
pay_00000000002031,setl_T1RNGA_0004,bnk_000000000004,736.03,card,14.72,2.65,7.36,2025-11-04,train,0
pay_00000000002123,setl_T1RNGA_0004,bnk_000000000004,3134.99,card,62.70,11.29,31.35,2025-11-04,train,0
pay_00000000002146,setl_T1RNGA_0004,bnk_000000000004,2086.74,card,41.73,7.51,20.87,2025-11-04,train,0
pay_00000000002319,setl_T1RNGA_0004,bnk_000000000004,1050.07,card,21.00,3.78,0.00,2025-11-04,train,0
pay_00000000002345,setl_T1RNGA_0004,bnk_000000000004,7329.00,card,146.58,26.38,0.00,2025-11-04,train,0
pay_00000000002633,setl_T1RNGA_0004,bnk_000000000004,251.00,card,5.02,0.90,2.51,2025-11-04,train,0
pay_00000000002737,setl_T1RNGA_0004,bnk_000000000004,488.99,card,9.78,1.76,0.00,2025-11-04,train,0
pay_00000000002997,setl_T1RNGA_0004,bnk_000000000004,673.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003131,setl_T1RNGA_0004,bnk_000000000004,948.00,upi,0.00,0.00,9.48,2025-11-04,train,0
pay_00000000003239,setl_T1RNGA_0004,bnk_000000000004,788.91,card,15.78,2.84,7.89,2025-11-04,train,0
pay_00000000003263,setl_T1RNGA_0004,bnk_000000000004,783.99,wallet,14.11,2.54,7.84,2025-11-04,train,0
pay_00000000003267,setl_T1RNGA_0004,bnk_000000000004,762.30,card,15.25,2.75,7.62,2025-11-04,train,0
pay_00000000003304,setl_T1RNGA_0004,bnk_000000000004,1299.49,card,25.99,4.68,12.99,2025-11-04,train,0
pay_00000000003384,setl_T1RNGA_0004,bnk_000000000004,1079.93,wallet,19.44,3.50,10.80,2025-11-04,train,0
pay_00000000003396,setl_T1RNGA_0004,bnk_000000000004,455.46,upi,0.00,0.00,4.55,2025-11-04,train,0
pay_00000000003452,setl_T1RNGA_0004,bnk_000000000004,2378.96,upi,0.00,0.00,23.79,2025-11-04,train,0
pay_00000000003497,setl_T1RNGA_0004,bnk_000000000004,766.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003526,setl_T1RNGA_0004,bnk_000000000004,315.23,card,6.30,1.13,0.00,2025-11-04,train,0
pay_00000000003669,setl_T1RNGA_0004,bnk_000000000004,1503.99,upi,0.00,0.00,15.04,2025-11-04,train,0
pay_00000000003672,setl_T1RNGA_0004,bnk_000000000004,830.08,card,16.60,2.99,0.00,2025-11-04,train,0
pay_00000000003870,setl_T1RNGA_0004,bnk_000000000004,230.60,upi,0.00,0.00,2.31,2025-11-04,train,0
pay_00000000003921,setl_T1RNGA_0004,bnk_000000000004,263.99,upi,0.00,0.00,2.64,2025-11-04,train,0
pay_00000000003926,setl_T1RNGA_0004,bnk_000000000004,598.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003937,setl_T1RNGA_0004,bnk_000000000004,705.99,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000004074,setl_T1RNGA_0004,bnk_000000000004,839.26,wallet,15.11,2.72,0.00,2025-11-04,train,0
pay_00000000004165,setl_T1RNGA_0004,bnk_000000000004,3908.99,upi,0.00,0.00,39.09,2025-11-04,train,0
pay_00000000000095,setl_T1RNGA_0005,bnk_000000000005,816.00,wallet,14.69,2.64,0.00,2025-11-04,train,0
pay_00000000000388,setl_T1RNGA_0005,bnk_000000000005,171.99,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000000498,setl_T1RNGA_0005,bnk_000000000005,448.00,upi,0.00,0.00,4.48,2025-11-04,train,0
pay_00000000000577,setl_T1RNGA_0005,bnk_000000000005,643.00,card,12.86,2.31,6.43,2025-11-04,train,0
pay_00000000000753,setl_T1RNGA_0005,bnk_000000000005,203.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000000881,setl_T1RNGA_0005,bnk_000000000005,1544.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000000983,setl_T1RNGA_0005,bnk_000000000005,623.31,card,12.47,2.24,6.23,2025-11-04,train,0
pay_00000000001003,setl_T1RNGA_0005,bnk_000000000005,527.45,card,10.55,1.90,0.00,2025-11-04,train,0
pay_00000000001004,setl_T1RNGA_0005,bnk_000000000005,116.72,netbanking,15.00,2.70,1.17,2025-11-04,train,0
pay_00000000001096,setl_T1RNGA_0005,bnk_000000000005,2131.00,card,42.62,7.67,21.31,2025-11-04,train,0
pay_00000000001254,setl_T1RNGA_0005,bnk_000000000005,2906.11,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001383,setl_T1RNGA_0005,bnk_000000000005,908.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000001456,setl_T1RNGA_0005,bnk_000000000005,700.00,netbanking,15.00,2.70,0.00,2025-11-04,train,0
pay_00000000001512,setl_T1RNGA_0005,bnk_000000000005,386.24,upi,0.00,0.00,3.86,2025-11-04,train,0
pay_00000000001547,setl_T1RNGA_0005,bnk_000000000005,2843.69,wallet,51.19,9.21,28.44,2025-11-04,train,0
pay_00000000001653,setl_T1RNGA_0005,bnk_000000000005,807.99,wallet,14.54,2.62,8.08,2025-11-04,train,0
pay_00000000001828,setl_T1RNGA_0005,bnk_000000000005,133.64,card,2.67,0.48,0.00,2025-11-04,train,0
pay_00000000002176,setl_T1RNGA_0005,bnk_000000000005,429.75,upi,0.00,0.00,4.30,2025-11-04,train,0
pay_00000000002271,setl_T1RNGA_0005,bnk_000000000005,948.00,upi,0.00,0.00,9.48,2025-11-04,train,0
pay_00000000002379,setl_T1RNGA_0005,bnk_000000000005,783.15,upi,0.00,0.00,7.83,2025-11-04,train,0
pay_00000000002433,setl_T1RNGA_0005,bnk_000000000005,741.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002436,setl_T1RNGA_0005,bnk_000000000005,805.00,card,16.10,2.90,8.05,2025-11-04,train,0
pay_00000000002443,setl_T1RNGA_0005,bnk_000000000005,2219.02,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002472,setl_T1RNGA_0005,bnk_000000000005,809.06,upi,0.00,0.00,8.09,2025-11-04,train,0
pay_00000000002496,setl_T1RNGA_0005,bnk_000000000005,280.00,upi,0.00,0.00,2.80,2025-11-04,train,0
pay_00000000002509,setl_T1RNGA_0005,bnk_000000000005,161.56,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002527,setl_T1RNGA_0005,bnk_000000000005,780.00,card,15.60,2.81,0.00,2025-11-04,train,0
pay_00000000002533,setl_T1RNGA_0005,bnk_000000000005,134.99,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002607,setl_T1RNGA_0005,bnk_000000000005,884.62,upi,0.00,0.00,8.85,2025-11-04,train,0
pay_00000000002776,setl_T1RNGA_0005,bnk_000000000005,15713.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002796,setl_T1RNGA_0005,bnk_000000000005,1997.99,upi,0.00,0.00,19.98,2025-11-04,train,0
pay_00000000002807,setl_T1RNGA_0005,bnk_000000000005,436.41,card,8.73,1.57,0.00,2025-11-04,train,0
pay_00000000002975,setl_T1RNGA_0005,bnk_000000000005,1013.89,upi,0.00,0.00,10.14,2025-11-04,train,0
pay_00000000002985,setl_T1RNGA_0005,bnk_000000000005,984.20,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000002998,setl_T1RNGA_0005,bnk_000000000005,222.24,wallet,4.00,0.72,2.22,2025-11-04,train,0
pay_00000000003028,setl_T1RNGA_0005,bnk_000000000005,196.70,upi,0.00,0.00,1.97,2025-11-04,train,0
pay_00000000003119,setl_T1RNGA_0005,bnk_000000000005,1174.50,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000003251,setl_T1RNGA_0005,bnk_000000000005,828.00,card,16.56,2.98,8.28,2025-11-04,train,0
pay_00000000003458,setl_T1RNGA_0005,bnk_000000000005,971.00,card,19.42,3.50,9.71,2025-11-04,train,0
pay_00000000003520,setl_T1RNGA_0005,bnk_000000000005,17287.61,wallet,311.18,56.01,172.88,2025-11-04,train,0
pay_00000000003600,setl_T1RNGA_0005,bnk_000000000005,369.21,upi,0.00,0.00,3.69,2025-11-04,train,0
pay_00000000003882,setl_T1RNGA_0005,bnk_000000000005,664.00,upi,0.00,0.00,6.64,2025-11-04,train,0
pay_00000000003950,setl_T1RNGA_0005,bnk_000000000005,218.00,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000004031,setl_T1RNGA_0005,bnk_000000000005,796.99,netbanking,15.00,2.70,0.00,2025-11-04,train,0
pay_00000000004138,setl_T1RNGA_0005,bnk_000000000005,2774.99,card,55.50,9.99,27.75,2025-11-04,train,0
pay_00000000004146,setl_T1RNGA_0005,bnk_000000000005,663.65,card,13.27,2.39,0.00,2025-11-04,train,0
pay_00000000004193,setl_T1RNGA_0005,bnk_000000000005,691.99,upi,0.00,0.00,0.00,2025-11-04,train,0
pay_00000000000049,setl_T1RNGA_0006,bnk_000000000006,947.99,upi,2.37,0.43,9.48,2025-11-05,train,0
pay_00000000000436,setl_T1RNGA_0006,bnk_000000000006,520.06,card,11.70,2.11,0.00,2025-11-05,train,0
pay_00000000000467,setl_T1RNGA_0006,bnk_000000000006,665.00,card,14.96,2.69,0.00,2025-11-05,train,0
pay_00000000000599,setl_T1RNGA_0006,bnk_000000000006,271.61,card,6.11,1.10,0.00,2025-11-05,train,0
pay_00000000000690,setl_T1RNGA_0006,bnk_000000000006,170.47,netbanking,15.43,2.78,0.00,2025-11-05,train,0
pay_00000000000809,setl_T1RNGA_0006,bnk_000000000006,411.01,card,9.25,1.67,4.11,2025-11-05,train,0
pay_00000000001025,setl_T1RNGA_0006,bnk_000000000006,211.85,upi,0.53,0.10,0.00,2025-11-05,train,0
pay_00000000001168,setl_T1RNGA_0006,bnk_000000000006,884.00,upi,2.21,0.40,8.84,2025-11-05,train,0
pay_00000000001189,setl_T1RNGA_0006,bnk_000000000006,815.00,card,18.34,3.30,0.00,2025-11-05,train,0
pay_00000000001193,setl_T1RNGA_0006,bnk_000000000006,917.77,card,20.65,3.72,9.18,2025-11-05,train,0
pay_00000000001201,setl_T1RNGA_0006,bnk_000000000006,630.00,upi,1.58,0.28,0.00,2025-11-05,train,0
pay_00000000001241,setl_T1RNGA_0006,bnk_000000000006,594.00,netbanking,16.49,2.97,5.94,2025-11-05,train,0
pay_00000000001300,setl_T1RNGA_0006,bnk_000000000006,878.45,wallet,18.01,3.24,8.78,2025-11-05,train,0
pay_00000000001366,setl_T1RNGA_0006,bnk_000000000006,602.90,upi,1.51,0.27,0.00,2025-11-05,train,0
pay_00000000001870,setl_T1RNGA_0006,bnk_000000000006,2867.00,wallet,58.78,10.58,28.67,2025-11-05,train,0
pay_00000000001989,setl_T1RNGA_0006,bnk_000000000006,572.58,wallet,11.74,2.11,5.73,2025-11-05,train,0
pay_00000000002269,setl_T1RNGA_0006,bnk_000000000006,101.58,upi,0.25,0.05,1.02,2025-11-05,train,0
pay_00000000002303,setl_T1RNGA_0006,bnk_000000000006,638.00,netbanking,16.60,2.99,6.38,2025-11-05,train,0
pay_00000000002364,setl_T1RNGA_0006,bnk_000000000006,522.58,upi,1.31,0.24,5.23,2025-11-05,train,0
pay_00000000002537,setl_T1RNGA_0006,bnk_000000000006,173.99,upi,0.43,0.08,0.00,2025-11-05,train,0
pay_00000000002546,setl_T1RNGA_0006,bnk_000000000006,329.51,upi,0.82,0.15,0.00,2025-11-05,train,0
pay_00000000002589,setl_T1RNGA_0006,bnk_000000000006,535.00,card,12.04,2.17,0.00,2025-11-05,train,0
pay_00000000002890,setl_T1RNGA_0006,bnk_000000000006,828.11,upi,2.07,0.37,8.28,2025-11-05,train,0
pay_00000000002943,setl_T1RNGA_0006,bnk_000000000006,605.00,upi,1.51,0.27,6.05,2025-11-05,train,0
pay_00000000003139,setl_T1RNGA_0006,bnk_000000000006,115.00,upi,0.29,0.05,0.00,2025-11-05,train,0
pay_00000000003163,setl_T1RNGA_0006,bnk_000000000006,3262.99,upi,8.16,1.47,32.63,2025-11-05,train,0
pay_00000000003365,setl_T1RNGA_0006,bnk_000000000006,433.00,upi,1.08,0.19,4.33,2025-11-05,train,0
pay_00000000003395,setl_T1RNGA_0006,bnk_000000000006,1173.49,card,26.40,4.75,11.73,2025-11-05,train,0
pay_00000000003477,setl_T1RNGA_0006,bnk_000000000006,1069.39,upi,2.67,0.48,0.00,2025-11-05,train,0
pay_00000000003546,setl_T1RNGA_0006,bnk_000000000006,303.98,wallet,6.23,1.12,3.04,2025-11-05,train,0
pay_00000000003710,setl_T1RNGA_0006,bnk_000000000006,270.00,netbanking,15.68,2.82,2.70,2025-11-05,train,0
pay_00000000003720,setl_T1RNGA_0006,bnk_000000000006,811.63,upi,2.03,0.37,8.12,2025-11-05,train,0
pay_00000000003777,setl_T1RNGA_0006,bnk_000000000006,598.00,upi,1.50,0.27,5.98,2025-11-05,train,0
pay_00000000003982,setl_T1RNGA_0006,bnk_000000000006,166.41,upi,0.42,0.08,1.66,2025-11-05,train,0
pay_00000000004177,setl_T1RNGA_0006,bnk_000000000006,375.58,upi,0.94,0.17,3.76,2025-11-05,train,0
pay_00000000000033,setl_T1RNGA_0007,bnk_000000000007,765.99,upi,0.00,0.00,0.00,2025-11-06,train,0
pay_00000000000035,setl_T1RNGA_0007,bnk_000000000007,816.99,upi,0.00,0.00,8.17,2025-11-06,train,0
pay_00000000000098,setl_T1RNGA_0007,bnk_000000000007,1054.00,wallet,18.97,3.41,0.00,2025-11-06,train,0
pay_00000000000378,setl_T1RNGA_0007,bnk_000000000007,2665.00,netbanking,15.00,2.70,0.00,2025-11-06,train,0
pay_00000000000482,setl_T1RNGA_0007,bnk_000000000007,273.00,wallet,4.91,0.88,2.73,2025-11-06,train,0
pay_00000000000521,setl_T1RNGA_0007,bnk_000000000007,178.92,upi,0.00,0.00,1.79,2025-11-06,train,0
pay_00000000000630,setl_T1RNGA_0007,bnk_000000000007,805.00,upi,0.00,0.00,8.05,2025-11-06,train,0
pay_00000000000684,setl_T1RNGA_0007,bnk_000000000007,2783.00,upi,0.00,0.00,0.00,2025-11-06,train,0
pay_00000000000848,setl_T1RNGA_0007,bnk_000000000007,887.13,wallet,15.97,2.87,8.87,2025-11-06,train,0
pay_00000000001013,setl_T1RNGA_0007,bnk_000000000007,929.22,wallet,16.73,3.01,9.29,2025-11-06,train,0
pay_00000000001029,setl_T1RNGA_0007,bnk_000000000007,255.84,upi,0.00,0.00,2.56,2025-11-06,train,0
pay_00000000001071,setl_T1RNGA_0007,bnk_000000000007,855.00,card,17.10,3.08,8.55,2025-11-06,train,0
pay_00000000001098,setl_T1RNGA_0007,bnk_000000000007,406.36,card,8.13,1.46,0.00,2025-11-06,train,0
pay_00000000001281,setl_T1RNGA_0007,bnk_000000000007,209.00,upi,0.00,0.00,2.09,2025-11-06,train,0
pay_00000000001575,setl_T1RNGA_0007,bnk_000000000007,390.00,card,7.80,1.40,3.90,2025-11-06,train,0
pay_00000000001943,setl_T1RNGA_0007,bnk_000000000007,202.99,card,4.06,0.73,0.00,2025-11-06,train,0
pay_00000000001971,setl_T1RNGA_0007,bnk_000000000007,185.00,upi,0.00,0.00,0.00,2025-11-06,train,0
pay_00000000002056,setl_T1RNGA_0007,bnk_000000000007,837.42,card,16.75,3.02,0.00,2025-11-06,train,0
pay_00000000002216,setl_T1RNGA_0007,bnk_000000000007,382.99,upi,0.00,0.00,0.00,2025-11-06,train,0
pay_00000000002281,setl_T1RNGA_0007,bnk_000000000007,3312.65,upi,0.00,0.00,0.00,2025-11-06,train,0
pay_00000000002425,setl_T1RNGA_0007,bnk_000000000007,822.78,upi,0.00,0.00,8.23,2025-11-06,train,0
pay_00000000002451,setl_T1RNGA_0007,bnk_000000000007,755.99,wallet,13.61,2.45,7.56,2025-11-06,train,0
